% time spent exploring,episodes,mean 100 episode reward,steps
99,5,225.0,184
99,10,155.6,429
99,15,164.3,674
99,20,652.6,916
98,25,550.0,1161
98,30,489.7,1406
98,35,426.5,1651
98,40,405.1,1896
97,45,375.0,2141
97,50,355.1,2386
97,55,338.9,2631
97,60,315.3,2876
96,65,300.0,3121
96,70,288.4,3366
96,75,274.3,3611
96,80,275.9,3833
95,85,267.9,4078
95,90,261.8,4323
95,95,261.7,4568
95,100,256.6,4813
94,105,256.0,5058
94,110,258.0,5303
94,115,264.0,5548
94,120,185.0,5788
94,125,184.0,6033
93,130,187.0,6265
93,135,204.0,6508
93,140,210.0,6753
93,145,206.0,6998
92,150,204.0,7243
92,155,199.0,7488
92,160,203.0,7733
92,165,207.0,7978
91,170,215.0,8223
91,175,227.0,8468
91,180,227.0,8713
91,185,228.0,8958
90,190,236.0,9203
90,195,237.0,9448
90,200,340.0,9681
90,205,340.0,9926
89,210,345.0,10156
89,215,341.0,10401
89,220,332.0,10646
89,225,330.0,10891
88,230,328.0,11136
88,235,332.0,11381
88,240,324.0,11626
88,245,428.0,11830
88,250,444.0,12069
87,255,449.0,12314
87,260,458.0,12559
87,265,460.0,12804
87,270,460.0,13049
86,275,455.0,13294
86,280,454.0,13532
86,285,463.0,13777
86,290,460.0,14022
85,295,562.0,14262
85,300,468.0,14500
85,305,463.0,14745
85,310,562.0,14962
84,315,567.0,15195
84,320,565.0,15440
84,325,578.0,15657
84,330,584.0,15902
84,335,572.0,16147
83,340,585.0,16354
83,345,585.0,16596
83,350,580.0,16831
83,355,589.0,17054
82,360,590.0,17298
82,365,697.0,17534
82,370,701.0,17779
82,375,805.0,17988
81,380,805.0,18233
81,385,806.0,18476
81,390,816.0,18677
81,395,721.0,18918
81,400,826.0,19134
80,405,835.0,19367
80,410,737.0,19612
80,415,738.0,19856
80,420,737.0,20088
79,425,737.0,20320
79,430,749.0,20539
79,435,755.0,20784
79,440,749.0,21008
78,445,663.0,21239
78,450,667.0,21470
78,455,676.0,21694
78,460,682.0,21919
78,465,580.0,22154
77,470,680.0,22368
77,475,676.0,22603
77,480,679.0,22845
77,485,773.0,23082
76,490,769.0,23327
76,495,762.0,23558
76,500,657.0,23795
76,505,666.0,24000
76,510,667.0,24222
75,515,676.0,24443
75,520,689.0,24662
75,525,684.0,24899
75,530,681.0,25104
74,535,683.0,25345
74,540,692.0,25568
74,545,699.0,25772
74,550,799.0,25987
74,555,894.0,26214
73,560,900.0,26409
73,565,1001.0,26653
73,570,907.0,26890
73,575,822.0,27094
72,580,918.0,27293
72,585,834.0,27509
72,590,844.0,27722
72,595,956.0,27918
72,600,963.0,28148
71,605,962.0,28383
71,610,976.0,28600
71,615,981.0,28818
71,620,985.0,29026
71,625,1101.0,29236
70,630,1100.0,29446
