# {"t_start": 1557707836.1659522, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-285.397244,103,2.460422
-47.396749,73,2.606944
-228.495924,94,2.803244
-215.456779,98,3.011172
-407.867208,132,3.30761
-360.941772,135,3.598524
-395.038127,176,4.014456
-462.499099,122,4.279418
-373.06689,154,4.612685
-183.58021,110,4.84913
-163.933229,137,5.133189
-210.794884,113,5.371963
-270.173633,123,5.637143
-397.285912,116,5.87521
-398.312446,81,6.042222
-264.792379,149,6.378894
-288.332549,104,6.605137
-282.068599,122,7.072448
-56.472485,101,7.280161
-312.595054,117,7.531856
-347.804925,78,7.690153
-74.714004,130,7.976926
-111.152945,167,8.351761
-190.71064,110,8.574363
-142.4641,193,9.033269
-147.577061,107,9.258996
-55.691163,90,9.44115
-258.309529,131,9.720896
-330.262139,78,9.876949
-93.618013,101,10.089605
-326.167531,104,10.301066
-312.570522,92,10.494787
-276.367151,110,10.730729
-302.417368,79,10.892461
-173.476449,153,11.232109
-285.081663,95,11.546808
-489.18021,128,11.829094
-173.497615,93,12.019891
-301.857121,168,12.400001
-77.475787,102,12.614695
-206.631759,152,12.946297
-267.658709,76,13.101875
-352.393845,95,13.302248
-332.371983,124,13.568441
-442.836296,110,13.794704
-165.552553,87,13.970124
-204.733087,120,14.230494
-210.304508,105,14.449172
-118.937115,122,14.711003
-117.436235,120,14.968554
-306.744394,155,15.313797
-341.349142,177,15.730139
-208.293638,93,16.037971
-66.391657,152,16.373376
-183.796777,93,16.559951
-474.468716,132,16.841266
-39.388565,120,17.100385
-169.085718,121,17.35581
-90.482883,125,17.613076
9.652267,115,17.851695
-474.552219,133,18.139453
-136.687929,131,18.451067
-485.580774,110,18.688973
-481.775382,106,18.904566
-71.543431,124,19.175146
-352.27742,106,19.385511
-81.471219,101,19.597943
-258.916388,100,19.809545
-293.414545,94,20.003114
-433.183072,115,20.242799
-85.626094,148,20.692383
-214.911072,186,21.131412
-49.577134,94,21.324824
-257.975842,123,21.661547
-230.283488,167,22.071208
-281.189188,91,22.263814
-84.684994,115,22.520252
-332.525818,89,22.703045
-293.663065,136,23.006309
-121.059956,128,23.295257
-249.243604,91,23.483524
-234.660691,103,23.709358
-71.095541,101,23.926319
-422.988282,141,24.245882
-380.884645,109,24.486445
-302.997427,108,24.716226
-109.518728,97,24.916932
-93.451425,81,25.20901
-47.520023,73,25.35816
-298.1802,125,25.635977
-162.457956,141,25.953894
-206.121788,107,26.180875
-74.303998,105,26.409085
-182.913407,65,26.545789
-77.563035,182,26.989792
-134.762327,86,27.166435
-380.112345,86,27.353265
-83.201029,94,27.546942
-77.983977,96,27.745775
-24.858198,73,27.899501
-337.225573,144,28.221405
