# {"t_start": 1557706719.6695507, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-91.381023,70,2.107449
-360.973962,132,2.332414
-393.254981,134,2.559093
-109.597346,112,2.737533
-183.136941,78,2.851793
-509.338054,125,3.063379
-149.347104,135,3.288854
-487.077623,84,3.41861
-413.579441,93,3.565631
-275.581688,125,3.772759
-482.491113,96,3.926159
-380.149941,92,4.073458
-236.936928,96,4.22713
-112.566673,91,4.366211
-458.615708,113,4.563138
-144.279407,90,4.708752
-607.357151,117,4.918833
-298.757126,90,5.070341
-120.993143,80,5.20365
-125.520307,93,5.360375
-38.755564,165,5.855347
-105.941147,100,6.03178
-336.376138,98,6.194233
-400.678266,128,6.415967
-318.21435,117,6.625461
-450.836848,113,6.829144
-172.427625,111,7.035911
-69.118985,161,7.342188
-214.472651,70,7.459103
-35.531837,80,7.592193
-72.084723,181,7.935602
-346.493512,144,8.201564
-531.090644,119,8.415562
-313.000433,82,8.555964
-85.20241,94,8.719912
-141.863275,82,8.858151
-336.780902,133,9.094666
-174.200916,103,9.375016
-358.916914,102,9.550142
-234.944445,78,9.683595
-113.408486,69,9.796422
-101.142802,123,10.015082
-551.892806,170,10.34204
-477.635257,102,10.524182
-520.106559,115,10.732392
-49.529376,92,10.886948
-7.075285,118,11.096343
-239.63274,138,11.343831
-246.295164,140,11.60784
-107.391223,92,11.766512
-348.44286,100,11.935781
-239.546199,86,12.078162
-479.91412,129,12.307404
-366.244298,129,12.534929
-477.375174,163,12.840783
-476.20742,115,13.131006
-338.990292,103,13.312488
-306.912167,132,13.547882
-182.876534,83,13.689085
-122.393224,79,13.821233
-168.78069,92,13.981597
-385.806871,176,14.331731
-54.72873,73,14.454473
-81.855755,107,14.647138
-226.910157,116,14.852821
-278.890796,134,15.094733
-330.579907,157,15.397992
-373.097894,105,15.577759
-431.517564,132,15.810311
-272.249134,97,15.977349
-127.248673,92,16.129998
-205.186026,98,16.307891
-83.601067,91,16.454623
-122.278903,114,16.651376
-50.008389,118,16.969783
-33.131938,216,17.410578
-65.153741,105,17.599272
-129.626577,110,17.800332
-288.224339,91,17.951271
-344.923899,90,18.10608
-321.221292,93,18.262735
-368.916445,174,18.59982
-375.012233,81,18.73595
-296.072218,82,18.872891
-121.728688,87,19.021173
-132.154118,101,19.198636
-283.724171,76,19.323418
-48.570981,108,19.503417
-53.280147,83,19.640704
-243.221824,122,19.852036
-510.970702,107,20.033916
-318.443444,113,20.231658
-333.116652,95,20.388913
-354.153714,91,20.639147
-90.597294,118,20.841095
-148.227491,98,21.009434
-38.214849,161,21.318631
-307.590793,111,21.512563
-172.032168,128,21.745174
-68.770644,135,21.999214
-168.984259,123,22.220663
-261.422554,101,22.402255
-131.213027,106,22.587858
-434.753015,162,22.89139
-91.707373,106,23.077134
-309.095795,92,23.231025
-160.937891,90,23.385163
-129.62727,88,23.540226
-82.68161,84,23.681433
-122.928148,66,23.790675
-132.02567,89,23.938465
-93.834867,95,24.094213
-515.841376,132,24.441588
-453.210514,142,24.715714
-266.507614,101,24.894514
-42.905188,90,25.051531
-117.729501,81,25.18238
-90.72629,121,25.402949
-22.233329,122,25.622351
-314.181033,193,26.008388
-90.624265,128,26.240749
-100.069169,106,26.427199
-107.000695,161,26.737499
-42.686947,124,26.95879
-141.716511,230,27.452837
-49.942477,95,27.619956
-420.341903,136,27.866838
-232.539574,136,28.209121
-276.770133,109,28.402011
-51.949268,115,28.609981
-389.836968,154,28.894399
-373.436444,142,29.154719
-227.13455,116,29.363534
-466.253392,124,29.584961
-179.396378,140,29.851059
-245.127889,94,30.009866
-311.178328,82,30.156133
-528.585253,131,30.396472
-238.22204,127,30.639623
-340.335586,175,30.977329
-357.192246,178,31.329266
-61.078973,93,31.489098
-383.009301,92,31.655307
-352.637736,108,31.856517
-83.662986,99,32.130195
-149.592018,158,32.434407
-109.538327,138,32.695335
-317.3558,112,32.896351
-222.227377,130,33.136486
-303.873838,104,33.313879
-304.828188,110,33.507508
-307.544837,183,33.867911
-334.61782,142,34.135957
-216.77771,128,34.374172
-209.032251,119,34.591944
-358.880225,119,34.813413
-532.751471,163,35.135719
-389.161614,105,35.322538
-332.710849,116,35.527954
-239.412828,165,35.953305
-238.415983,130,36.196575
-319.510707,92,36.35736
-220.900947,105,36.541907
-222.047526,111,36.737413
-236.296462,97,36.916831
-181.647545,109,37.109348
-297.104071,106,37.298145
-207.179062,97,37.472362
-459.167474,84,37.613671
-137.082569,112,37.819284
-233.158709,127,38.058265
-578.368085,117,38.270117
-64.164662,104,38.456182
-759.092347,149,38.746156
-323.584308,89,38.896341
-137.634187,85,39.040498
-416.876439,125,39.259664
-275.33603,93,39.421814
-104.444494,95,39.589245
-273.916198,138,39.94677
-351.809694,102,40.116843
-335.125588,103,40.295309
-405.434211,132,40.547539
-76.42835,191,40.942463
-263.634181,121,41.160327
-73.186362,72,41.284512
-388.758474,134,41.537682
-255.210421,136,41.786232
-346.39113,120,42.011759
-676.659692,204,42.433122
-638.332484,152,42.725806
-183.232377,120,42.942948
-669.491457,192,43.333432
-504.089238,171,43.762751
-295.56493,118,43.977663
-303.980972,218,44.438958
-491.583378,237,44.981726
-318.038706,129,45.226966
-296.338829,104,45.412407
-440.041673,84,45.548435
-290.59695,99,45.72058
-103.899647,110,45.925066
-195.782577,117,46.13506
-384.113763,133,46.377806
-474.824685,100,46.554531
-377.135761,91,46.705388
-161.577227,155,46.997603
-260.594273,87,47.144102
-370.216253,130,47.381431
-496.569553,105,47.564353
-233.064782,146,47.943729
-317.202986,102,48.123331
-191.333786,154,48.410682
-384.232273,112,48.610798
-480.010375,133,48.854652
-98.383135,106,49.036194
-292.159608,89,49.180188
-218.182058,93,49.342181
-295.467361,114,49.537788
-156.020993,117,49.750905
-354.130003,102,49.93325
-538.657879,175,50.270931
-435.37203,109,50.475268
-412.971695,159,50.773005
-64.317939,168,51.103393
-464.614625,143,51.369446
-323.412094,201,51.876508
-645.701306,142,52.134535
-241.149704,150,52.409439
-113.722159,104,52.597027
-275.951876,91,52.751904
-190.454245,102,52.933064
-500.092543,139,53.185516
-492.82914,178,53.540053
-557.686019,98,53.706769
-695.314024,271,54.36112
-269.363292,89,54.51888
-348.291039,252,55.09243
-324.756352,130,55.322144
-262.375203,99,55.486869
-182.662288,125,55.796751
-56.581742,84,55.931162
-411.961726,112,56.112766
-213.196253,99,56.273006
-468.655573,162,56.562277
-274.110368,94,56.707348
-14.437419,95,56.869353
-81.422993,126,57.107488
-41.692235,83,57.250894
-155.957806,119,57.465788
-497.548376,83,57.609519
-277.160725,82,57.748556
-97.699846,119,57.959267
-439.848791,93,58.120364
-357.573781,124,58.345187
-420.470294,83,58.479573
-208.256759,104,58.660646
-223.439086,108,58.852328
-446.614864,128,59.087098
-504.442428,143,59.450728
-73.801916,159,59.745911
-331.810465,134,59.982919
-313.790572,93,60.139359
-121.729822,93,60.297371
-351.746346,113,60.497985
-229.903594,69,60.60973
-364.830144,147,60.886393
-137.111958,92,61.040877
-429.550901,151,61.328118
-382.426291,149,61.597816
-425.916133,137,61.853812
-368.778791,85,61.995511
-384.607334,98,62.167683
-32.416857,71,62.286176
-66.944198,75,62.409044
-452.221051,145,62.680913
-164.296307,70,62.798572
-47.624427,95,63.068322
-261.940449,120,63.283939
-343.987673,137,63.537213
-174.853953,95,63.696189
-259.834639,92,63.858662
-31.977386,85,64.005633
-31.797519,97,64.175495
-257.456851,137,64.430767
-140.690461,69,64.544775
-81.762474,77,64.677305
-115.929025,82,64.815219
-114.927203,81,64.947132
-37.566833,138,65.197423
-282.27135,109,65.379418
-209.884611,204,65.815526
-164.217108,107,66.005092
-27.88775,81,66.146346
-417.319008,93,66.302704
-382.25485,138,66.557925
-204.660731,155,66.954604
-250.175029,99,67.128034
-382.155117,133,67.379937
-148.72702,95,67.551054
-473.667314,134,67.790889
-110.362753,161,68.096411
-139.153396,171,68.433647
-100.647677,134,68.67867
-340.755809,193,69.062777
-366.794609,187,69.433165
-152.170998,116,69.641021
-152.608733,137,69.88007
-309.593988,105,70.063443
-309.396477,95,70.223831
-189.180076,129,70.449471
