# {"t_start": 1557699948.1711695, "env_id": "Pendulum-v0"} 
r,l,t
-1554.910031,200,4.692767
-1816.768533,200,5.032669
-879.335496,200,5.373296
-870.135182,200,5.7115
-963.463571,200,6.066188
-1581.331345,200,6.408525
-1410.204752,200,6.777271
-1173.591394,200,7.113047
-1558.731059,200,7.468421
-1285.184138,200,7.801277
-1267.064814,200,8.333113
-836.875797,200,8.666647
-1155.67357,200,9.02373
-1496.883217,200,9.365927
-1256.080087,200,9.714293
-859.046419,200,10.069116
-1121.743669,200,10.424685
-1674.843175,200,10.774386
-1077.99548,200,11.111431
-1523.419162,200,11.463185
-898.220811,200,11.949187
-876.847797,200,12.274152
-1072.757698,200,12.61933
-856.379964,200,12.960328
-1258.018786,200,13.313327
-946.887726,200,13.625021
-915.445518,200,13.975941
-894.286215,200,14.325448
-1165.884469,200,14.680935
-1335.098912,200,15.038548
-759.643423,200,15.524691
-1733.149723,200,15.879684
-1402.374479,200,16.229141
-1064.300279,200,16.572623
-871.648587,200,16.9072
-1466.672015,200,17.244993
-1183.107572,200,17.561568
-943.028009,200,17.907242
-1300.207895,200,18.230917
-1284.273456,200,18.571174
-1683.741468,200,19.041701
-1720.359756,200,19.391924
-1472.092383,200,19.746183
-1704.972039,200,20.061337
-1284.359848,200,20.409499
-1604.218191,200,20.74421
-841.764659,200,21.094949
-1280.42743,200,21.451883
-1459.756861,200,21.80423
-1617.2137,200,22.16319
-1853.954369,200,22.504166
-1664.800001,200,22.999193
-868.295579,200,23.336574
-1819.474457,200,23.678617
-1071.165755,200,24.001623
-1060.604518,200,24.323053
-1589.266927,200,24.64218
-1689.11065,200,24.990368
-1091.834532,200,25.335618
-1408.474136,200,25.683006
-1175.592419,200,26.017134
-1169.868239,200,26.507818
-1382.422187,200,26.856
-881.348879,200,27.210298
-1306.259506,200,27.554662
-1453.749374,200,27.885824
-1309.091099,200,28.207717
-1380.923007,200,28.519823
-1827.158779,200,28.861041
-1799.55996,200,29.211674
-1175.702644,200,29.5451
-1183.916117,200,30.032753
-1183.165884,200,30.370376
-1518.126324,200,30.728467
-1541.964763,200,31.086299
-1097.870222,200,31.424509
-816.424051,200,31.76933
