approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.016090725,0.22163086,1000.0,-709.5951705,-0.2830413579940796,974,1,8.356057,-0.05579284,2048,2.1024658729999715,2048,0.7152394
0.023382476,0.30195314,1000.0,-659.48460675,-0.10969126224517822,1012,2,8.109285,-0.069063105,4096,4.124790336999979,4096,0.5843651
0.015968375,0.2105957,1000.0,-634.1707161666667,0.01647019386291504,1030,3,7.875632,-0.058472276,6144,6.112462757000003,6144,0.5326458
0.016114708,0.23510742,1000.0,-586.24989775,0.07158958911895752,1047,4,7.6612196,-0.05946493,8192,8.068300680999982,8192,0.47484007
0.02153732,0.27504882,1000.0,-567.8989055999999,0.18953192234039307,1044,5,7.45576,-0.068471,10240,10.029615393999961,10240,0.49880585
0.025406212,0.32714844,1000.0,-556.9710830833333,0.19285356998443604,1043,6,7.2661223,-0.07180056,12288,11.99288592900001,12288,0.448519
0.029083211,0.36079103,1000.0,-540.0234674285714,0.15243911743164062,1045,7,7.0824537,-0.076762415,14336,13.952345068,14336,0.44239464
0.029640937,0.35957032,1000.0,-521.6124539375,0.2735934257507324,1043,8,6.8894334,-0.073312365,16384,15.915106951999974,16384,0.40466228
0.027583143,0.33222657,1000.0,-505.28376272222226,0.33201128244400024,1033,9,6.699275,-0.068774685,18432,17.897581014999957,18432,0.38735005
0.02605046,0.3251953,1000.0,-490.2625431,0.2697595953941345,1038,10,6.4983597,-0.06980679,20480,19.86926062599997,20480,0.3356465
0.024014246,0.3296875,1000.0,-475.9706991363637,0.37630677223205566,1049,11,6.2903185,-0.06828265,22528,21.821805413999982,22528,0.33154956
0.021199476,0.27607423,1000.0,-463.8053227083333,0.41144609451293945,1045,12,6.1006284,-0.057640947,24576,23.781230566999966,24576,0.25868976
0.016901996,0.24902344,1000.0,-454.9386601153846,0.4799690246582031,1027,13,5.8877006,-0.053555142,26624,25.774520158999962,26624,0.21224225
0.0165609,0.23046875,1000.0,-446.5424836428571,0.551930159330368,1033,14,5.679146,-0.053109933,28672,27.757329261999985,28672,0.19302239
