eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,total_timesteps
1000.0,1271.6863721400002,810,0.07230675,0.511377,-3.4775028,-0.012183915,75.80619,0.559865415096283,939,1923072,2149.0374914580007,1923072
1000.0,1272.01897878,808,0.077561215,0.5025879,-3.47584,-0.017689796,75.49196,0.5559273362159729,940,1925120,2151.570301068001,1925120
1000.0,1273.28098061,834,0.085191816,0.54072267,-3.4804368,-0.0057430826,74.783615,0.45450443029403687,941,1927168,2154.0240279770005,1927168
1000.0,1273.64310844,835,0.0789582,0.52719724,-3.4752297,-0.0095506385,72.36017,0.4189075827598572,942,1929216,2156.4773202899996,1929216
1000.0,1273.11689542,834,0.06911204,0.5001465,-3.4522882,-0.010120076,73.77305,0.3093984127044678,943,1931264,2158.932493075001,1931264
1000.0,1274.72545798,833,0.051695723,0.4395508,-3.427196,-0.020541634,79.34832,0.5361669063568115,944,1933312,2161.390095332001,1933312
1000.0,1274.54525058,837,0.06528439,0.4864258,-3.4330983,-0.014907911,74.325455,0.5237171947956085,945,1935360,2163.837365421001,1935360
1000.0,1275.6114516599998,827,0.074907735,0.52915037,-3.4322624,-0.013805715,71.53743,0.3897044062614441,946,1937408,2166.314088354,1937408
1000.0,1278.12597336,831,0.08850958,0.5408691,-3.4501338,-0.011741404,72.136665,0.1427721381187439,947,1939456,2168.776504670999,1939456
1000.0,1272.16409729,827,0.08081576,0.5125488,-3.4667447,-0.032116674,217.23027,0.8875955268740654,948,1941504,2171.25137188,1941504
1000.0,1276.6749977700001,831,0.06609367,0.4859375,-3.4706466,-0.01418563,75.20961,0.507485032081604,949,1943552,2173.7141620540006,1943552
1000.0,1277.79421862,833,0.101768896,0.56225586,-3.4740868,-0.0036494657,70.27173,0.3693872094154358,950,1945600,2176.171401722,1945600
1000.0,1278.6184495500002,836,0.06772261,0.5043457,-3.4694228,-0.017970912,72.392006,0.399017870426178,951,1947648,2178.6210312389994,1947648
1000.0,1278.7319157700001,837,0.06878592,0.5041504,-3.4726932,-0.012742916,72.28281,0.1868896484375,952,1949696,2181.0664403869996,1949696
1000.0,1282.86574817,833,0.08954896,0.53896487,-3.4864795,-0.008440642,72.345894,0.10719835758209229,953,1951744,2183.5230093579994,1951744
1000.0,1283.7462738200002,835,0.07415275,0.5119629,-3.4973423,-0.011316651,73.31622,0.33524906635284424,954,1953792,2185.9738958180005,1953792
1000.0,1282.88624071,830,0.06911271,0.5055664,-3.4972205,-0.016374042,74.048325,0.489146888256073,955,1955840,2188.4400447869994,1955840
1000.0,1282.26550825,828,0.062044572,0.4823242,-3.4934716,-0.015297463,73.893074,0.4630517363548279,956,1957888,2190.9113459300006,1957888
1000.0,1283.8178157700002,834,0.063830376,0.48276368,-3.4972625,-0.011205602,75.41948,0.40893054008483887,957,1959936,2193.365822566,1959936
1000.0,1282.2792619700003,837,0.06976322,0.50649416,-3.495528,-0.017428417,74.80754,0.35623472929000854,958,1961984,2195.8103076900006,1961984
1000.0,1283.08799775,838,0.068448074,0.50083005,-3.4987278,-0.011722915,102.06776,0.14220565557479858,959,1964032,2198.2542436389995,1964032
1000.0,1283.16510111,840,0.06609258,0.48496094,-3.4929078,-0.015405303,75.97876,0.531605988740921,960,1966080,2200.6908081149995,1966080
1000.0,1285.01108914,840,0.07644886,0.52597654,-3.489043,-0.0058544613,73.20284,0.25532203912734985,961,1968128,2203.1270880829998,1968128
1000.0,1285.5245513900002,836,0.0753457,0.5078613,-3.4875805,-0.01088556,72.47049,0.32570797204971313,962,1970176,2205.575430387,1970176
1000.0,1286.3374763299998,844,0.07186904,0.53027344,-3.474559,-0.009496695,76.40296,0.12593215703964233,963,1972224,2208.001964461,1972224
1000.0,1287.4154862099997,836,0.06623392,0.48496094,-3.4682918,-0.01034415,76.43784,0.37385469675064087,964,1974272,2210.4520572500005,1974272
1000.0,1287.2355391199999,842,0.06446297,0.49736327,-3.4762635,-0.012822792,76.171425,0.455477237701416,965,1976320,2212.8834006350007,1976320
1000.0,1285.3540476100002,836,0.070233285,0.49135742,-3.464592,-0.015319848,80.52166,0.6305587887763977,966,1978368,2215.3310468460004,1978368
1000.0,1284.6140776500001,843,0.06318986,0.48388672,-3.4490838,-0.017168509,82.82045,0.5157140493392944,967,1980416,2217.759304997,1980416
1000.0,1284.00743995,841,0.07455343,0.51479495,-3.4450536,-0.009292685,72.601036,0.3720299005508423,968,1982464,2220.1942388959997,1982464
1000.0,1284.3273310700001,844,0.082596704,0.5318359,-3.441155,-0.0077436245,73.34297,0.24564820528030396,969,1984512,2222.6205061050005,1984512
1000.0,1283.4674561400002,838,0.06500338,0.49926758,-3.4471588,-0.0155531,75.4715,0.44745784997940063,970,1986560,2225.0624969969995,1986560
1000.0,1283.27018111,830,0.0772077,0.52192384,-3.4449143,-0.007959576,74.81841,0.40121322870254517,971,1988608,2227.529338487,1988608
1000.0,1283.69890352,838,0.06819248,0.5052246,-3.432649,-0.015351146,75.6607,0.3006897568702698,972,1990656,2229.9733644810003,1990656
1000.0,1283.34893962,836,0.07353114,0.51298827,-3.4281929,-0.009819806,74.97438,0.18228811025619507,973,1992704,2232.4214095179996,1992704
1000.0,1284.07720514,841,0.06782537,0.48574218,-3.4239585,-0.01598451,75.9774,0.44453978538513184,974,1994752,2234.856877057,1994752
1000.0,1284.21392542,838,0.06845734,0.48950195,-3.4305148,-0.018670503,85.20669,0.602883517742157,975,1996800,2237.3003900469994,1996800
1000.0,1284.48340698,840,0.06345166,0.48481447,-3.4472103,-0.015532969,80.09543,0.4519745707511902,976,1998848,2239.736407053999,1998848
1000.0,1283.16526733,842,0.06395552,0.4852539,-3.4599786,-0.022992317,81.36325,0.6574223339557648,977,2000896,2242.1688504830017,2000896
1000.0,1279.8304440900001,845,0.06105141,0.47055665,-3.4643123,-0.016526856,79.724434,0.6529460251331329,978,2002944,2244.593256487002,2002944
1000.0,1280.2691526100002,841,0.074598745,0.48393553,-3.470118,-0.01835066,88.90326,0.6939911842346191,979,2004992,2247.0262977079983,2004992
1000.0,1278.37233205,842,0.088808455,0.5180176,-3.4839664,-0.014334296,100.21144,0.5323224067687988,980,2007040,2249.4580079980005,2007040
1000.0,1278.85610052,843,0.08442298,0.5022461,-3.5170581,-0.014428513,84.52588,0.6334178745746613,981,2009088,2251.885629937002,2009088
1000.0,1275.81498972,846,0.07848197,0.5305664,-3.53247,-0.0074024014,75.19771,0.41392260789871216,982,2011136,2254.306844646999,2011136
1000.0,1275.59600865,837,0.056990962,0.44814453,-3.537064,-0.02232651,94.75686,0.8577562719583511,983,2013184,2256.7516132269993,2013184
1000.0,1267.99596613,837,0.07587049,0.51186526,-3.5436318,-0.02881069,108.63206,0.9315173029899597,984,2015232,2259.197156754999,2015232
1000.0,1266.81155504,836,0.06604923,0.49541014,-3.5427203,-0.019951055,76.924545,0.537603497505188,985,2017280,2261.645314584999,2017280
1000.0,1265.9558613999998,841,0.069985196,0.473584,-3.537725,-0.023504913,79.29604,0.587709903717041,986,2019328,2264.079400292001,2019328
1000.0,1265.5232562800002,829,0.064093955,0.48256835,-3.5384898,-0.023844074,78.45,0.686038464307785,987,2021376,2266.5478216310003,2021376
1000.0,1264.40614684,838,0.07530669,0.5144043,-3.5330257,-0.009988791,75.92844,0.5185783207416534,988,2023424,2268.990259992999,2023424
1000.0,1263.5188035300002,837,0.082704335,0.54487306,-3.5290933,-0.0050209975,74.71127,0.3907795548439026,989,2025472,2271.4373508300014,2025472
1000.0,1264.6651566300002,835,0.059677802,0.47641602,-3.5253537,-0.01541464,74.0244,0.5924836993217468,990,2027520,2273.890007591999,2027520
1000.0,1264.45158126,844,0.073237486,0.506543,-3.5355136,-0.013700816,75.51786,0.4520583748817444,991,2029568,2276.316875773002,2029568
1000.0,1264.0959231400002,839,0.097977825,0.5553711,-3.5508454,-0.008636491,74.95496,0.24126410484313965,992,2031616,2278.7572723820012,2031616
1000.0,1262.80944508,838,0.07332526,0.5204102,-3.5382314,-0.009678382,73.27458,0.38287562131881714,993,2033664,2281.1991187370004,2033664
1000.0,1263.0394158600002,836,0.07113164,0.5162598,-3.526545,-0.008705506,74.32732,0.17636162042617798,994,2035712,2283.6484773929988,2035712
1000.0,1264.37342199,830,0.080374785,0.51474607,-3.519397,-0.018200565,77.80172,0.607627660036087,995,2037760,2286.1140362650003,2037760
1000.0,1262.5204871099997,835,0.079228476,0.51650393,-3.516213,-0.0033853515,77.78018,0.4285769462585449,996,2039808,2288.566544428999,2039808
1000.0,1269.76225954,840,0.05522712,0.46118164,-3.5044239,-0.021124026,78.08266,0.5654799342155457,997,2041856,2291.0047108510007,2041856
1000.0,1269.00232813,846,0.04684199,0.41308594,-3.4988441,-0.027662322,88.622086,0.7169255018234253,998,2043904,2293.423666957002,2043904
1000.0,1265.0373823599998,845,0.07531467,0.50561523,-3.499699,-0.015069313,75.34802,0.6197185218334198,999,2045952,2295.8476628380013,2045952
1000.0,1264.4504102299998,850,0.063283905,0.45991212,-3.5001488,-0.01918733,109.19132,0.19695788621902466,1000,2048000,2298.2559252620013,2048000
1000.0,1262.7520742599997,843,0.06529215,0.49072266,-3.509615,-0.023597967,83.24843,0.7228178381919861,1001,2050048,2300.6854505170013,2050048
1000.0,1260.51688991,851,0.091833994,0.5103027,-3.5254807,-0.014775731,75.953384,0.6859451234340668,1002,2052096,2303.092253278999,2052096
1000.0,1259.24548141,844,0.0745081,0.50947267,-3.5415313,-0.01735783,79.54037,0.722166121006012,1003,2054144,2305.5178533629987,2054144
1000.0,1257.1013237299999,849,0.06352565,0.47817382,-3.569245,-0.02021146,81.71362,0.6363749802112579,1004,2056192,2307.929850945002,2056192
1000.0,1257.98615426,842,0.087846816,0.53950197,-3.57845,-0.004045997,76.70001,0.38940781354904175,1005,2058240,2310.3602268979994,2058240
1000.0,1258.66623923,845,0.0665308,0.49326172,-3.5748315,-0.014376149,76.82158,0.47296303510665894,1006,2060288,2312.7837080889985,2060288
1000.0,1257.7864493499999,840,0.06822094,0.5013672,-3.5895119,-0.021829458,77.99541,0.6258593201637268,1007,2062336,2315.220006243999,2062336
1000.0,1254.8845810799999,836,0.062196713,0.45449218,-3.5948207,-0.021770928,79.33516,0.5507364869117737,1008,2064384,2317.668700913,2064384
1000.0,1254.7761843100002,842,0.07022401,0.49541014,-3.6173878,-0.019841883,76.74663,0.6787189841270447,1009,2066432,2320.0990560600003,2066432
1000.0,1250.03940441,840,0.07924956,0.5126465,-3.6298509,-0.018342588,86.799095,0.7138015925884247,1010,2068480,2322.535348360001,2068480
1000.0,1249.2731723299999,850,0.08714585,0.546875,-3.6212387,-0.011661483,73.94253,0.14043265581130981,1011,2070528,2324.944446968999,2070528
1000.0,1248.53432677,843,0.06879695,0.5011719,-3.6012597,-0.007874317,73.93732,0.40795987844467163,1012,2072576,2327.372281701999,2072576
1000.0,1248.0439729,846,0.0693868,0.49956053,-3.597747,-0.011599615,76.668976,0.13466507196426392,1013,2074624,2329.7926258769985,2074624
1000.0,1249.46621365,845,0.08108434,0.5229004,-3.605402,-0.013002659,73.0917,0.3187180161476135,1014,2076672,2332.2154443789987,2076672
1000.0,1253.21547822,840,0.08354363,0.5289551,-3.6176257,-0.009726839,74.1217,0.3872870206832886,1015,2078720,2334.652953721001,2078720
1000.0,1253.7980115799999,846,0.087329246,0.55981445,-3.6477947,-0.008752213,73.20638,0.1779571771621704,1016,2080768,2337.073296757,2080768
1000.0,1254.41602329,845,0.06595514,0.49536133,-3.651263,-0.018929457,75.29857,0.6183639466762543,1017,2082816,2339.495195132,2082816
1000.0,1254.56896933,837,0.075898126,0.5030273,-3.637109,-0.01708365,75.08328,0.5644268095493317,1018,2084864,2341.942278917999,2084864
1000.0,1252.9874998100001,847,0.07029691,0.5175293,-3.6450298,-0.015956279,77.21098,0.542326807975769,1019,2086912,2344.3599036609994,2086912
1000.0,1253.4525690300002,829,0.079432026,0.49399415,-3.6504116,-0.022797909,95.44471,0.7021872997283936,1020,2088960,2346.8305745379985,2088960
1000.0,1250.32023729,837,0.05554881,0.47348633,-3.6586177,-0.01864444,112.3015,0.48373377323150635,1021,2091008,2349.2761593729992,2091008
1000.0,1249.20323685,837,0.09514883,0.5453125,-3.670464,-0.014987888,79.60768,0.3032548427581787,1022,2093056,2351.721650489999,2093056
1000.0,1250.66888378,833,0.08135392,0.5287598,-3.6717575,-0.011397787,75.15885,0.3853658437728882,1023,2095104,2354.178225628999,2095104
1000.0,1252.2506615099999,824,0.0852915,0.5397949,-3.6602778,-0.014117966,75.996605,0.5724317729473114,1024,2097152,2356.6621024019987,2097152
1000.0,1253.41495796,832,0.086771026,0.52905273,-3.657095,-0.010617318,75.53096,0.5702836215496063,1025,2099200,2359.1240643109995,2099200
1000.0,1251.92834916,839,0.067587785,0.47719726,-3.6694286,-0.022459302,90.81758,0.713927686214447,1026,2101248,2361.5648044949994,2101248
1000.0,1253.9376971899999,842,0.09222064,0.54418945,-3.6834939,-0.006545549,76.85695,0.2942439317703247,1027,2103296,2363.9972604139984,2103296
1000.0,1254.68298065,837,0.073122285,0.4942871,-3.6803882,-0.02219746,85.100204,0.6594323515892029,1028,2105344,2366.4438025419986,2105344
1000.0,1256.4248996899998,835,0.07373492,0.49414062,-3.67715,-0.020044062,83.11229,0.7171284556388855,1029,2107392,2368.8949564450013,2107392
1000.0,1254.0135190299998,838,0.10328285,0.55996096,-3.6740189,-0.0072162366,73.90245,0.5143715441226959,1030,2109440,2371.337073734001,2109440
1000.0,1254.381289,838,0.084648915,0.52675784,-3.6736023,-0.0135544,77.65581,0.6119416058063507,1031,2111488,2373.7813624949995,2111488
1000.0,1255.2204879699998,840,0.073771104,0.5067871,-3.694432,-0.0131459385,76.41203,0.5499834418296814,1032,2113536,2376.2181274860013,2113536
1000.0,1260.6819988199998,833,0.09761859,0.52436525,-3.7217765,-0.015886107,79.91121,0.6859980225563049,1033,2115584,2378.675409321,2115584
1000.0,1260.73556839,845,0.07495806,0.5109863,-3.7295032,-0.015386373,78.997505,0.6089833676815033,1034,2117632,2381.098227192,2117632
1000.0,1262.54582116,838,0.07310857,0.50078124,-3.7157407,-0.013717018,77.45228,0.531880646944046,1035,2119680,2383.5402325590003,2119680
1000.0,1263.2360511800002,844,0.081642635,0.53271484,-3.718349,-0.014532355,75.57854,0.5895543396472931,1036,2121728,2385.9671107760005,2121728
1000.0,1265.23226625,844,0.08841485,0.54643553,-3.723105,-0.00940339,75.2009,0.1085517406463623,1037,2123776,2388.3938309410005,2123776
1000.0,1265.69150898,839,0.07132713,0.49609375,-3.7176697,-0.018453952,76.17405,0.5333104431629181,1038,2125824,2390.8333359729986,2125824
1000.0,1266.19641478,846,0.08243529,0.5383301,-3.7083926,-0.010222573,74.0668,0.37911587953567505,1039,2127872,2393.2528396820016,2127872
1000.0,1268.1286852000003,843,0.07981778,0.5331055,-3.7049732,-0.009707413,75.276344,0.4231945872306824,1040,2129920,2395.6815981340005,2129920
1000.0,1269.5045848300003,836,0.06484512,0.49741212,-3.7018383,-0.020797214,76.95286,0.5540142357349396,1041,2131968,2398.1305812610008,2131968
1000.0,1268.9403278700001,839,0.062794395,0.48295897,-3.7191322,-0.013774136,115.72247,0.4916468858718872,1042,2134016,2400.570160448002,2134016
1000.0,1269.57347349,837,0.057593636,0.4786133,-3.7238395,-0.018763686,78.52803,0.6523734331130981,1043,2136064,2403.0155440470007,2136064
1000.0,1269.77620899,845,0.07346404,0.5130371,-3.7286944,-0.014484835,76.700066,0.6863790154457092,1044,2138112,2405.4391249949986,2138112
1000.0,1269.85162803,838,0.08962395,0.5476074,-3.7518616,-0.009957993,76.47032,0.5497875511646271,1045,2140160,2407.882012676,2140160
1000.0,1269.71545558,835,0.06024905,0.47407228,-3.752353,-0.019618532,79.68679,0.49253612756729126,1046,2142208,2410.333446826,2142208
1000.0,1271.5692813700002,842,0.061089963,0.48095703,-3.7365022,-0.019440431,81.652626,0.6335476636886597,1047,2144256,2412.765234511,2144256
1000.0,1272.67156984,841,0.06454642,0.49536133,-3.7219944,-0.008854297,76.33873,0.42199116945266724,1048,2146304,2415.1992155049993,2146304
1000.0,1272.7849681199998,846,0.085711025,0.5190918,-3.7061572,-0.011976726,76.68363,0.4765934944152832,1049,2148352,2417.619274789002,2148352
1000.0,1273.73937058,842,0.074763194,0.5239258,-3.68031,-0.009233623,75.62947,0.41658109426498413,1050,2150400,2420.0517028950017,2150400
1000.0,1276.50491683,851,0.061545484,0.47246093,-3.6627407,-0.014910132,76.858345,0.17460685968399048,1051,2152448,2422.4573364300013,2152448
1000.0,1278.58631557,845,0.08023048,0.53154296,-3.6809838,-0.008505541,74.445366,0.5115474760532379,1052,2154496,2424.878985260999,2154496
1000.0,1280.9905992699998,831,0.068731055,0.5017578,-3.689386,-0.019044725,77.16951,0.5372402667999268,1053,2156544,2427.3436329409997,2156544
1000.0,1282.38980182,841,0.06692495,0.50449216,-3.6815972,-0.00872763,78.7009,0.33957386016845703,1054,2158592,2429.7769360269995,2158592
1000.0,1284.20992495,849,0.057717107,0.4723633,-3.6582522,-0.018015072,78.137115,0.5953179895877838,1055,2160640,2432.1889203300016,2160640
1000.0,1284.99105395,836,0.08459745,0.53745115,-3.6401253,-0.008738615,74.56413,0.2816140055656433,1056,2162688,2434.6386270619987,2162688
1000.0,1286.13412808,834,0.06370293,0.4939453,-3.632951,-0.010130812,75.05922,0.4408082365989685,1057,2164736,2437.0925940470006,2164736
1000.0,1286.29895042,838,0.07524851,0.5133789,-3.6341796,-0.011394767,76.77544,0.3537803888320923,1058,2166784,2439.5357361690003,2166784
1000.0,1291.0300331,847,0.06593309,0.49985352,-3.6236877,-0.014821783,74.826675,0.42290735244750977,1059,2168832,2441.953420496,2168832
1000.0,1290.94441587,843,0.048977368,0.4350586,-3.6194777,-0.022144344,81.131516,0.621376246213913,1060,2170880,2444.3821727870018,2170880
1000.0,1291.4882961,839,0.07802849,0.5179199,-3.6043224,-0.01123612,76.42558,0.32751554250717163,1061,2172928,2446.822242656999,2172928
1000.0,1292.92269166,838,0.107720315,0.56289065,-3.5970356,-0.0009036401,75.611755,0.06888020038604736,1062,2174976,2449.2664140650013,2174976
1000.0,1293.29723861,826,0.0737181,0.50649416,-3.6052105,-0.010849757,108.19187,0.43254929780960083,1063,2177024,2451.7442514139984,2177024
1000.0,1292.5148162700002,834,0.0654371,0.49936524,-3.597015,-0.017805299,81.97172,0.6021465063095093,1064,2179072,2454.1975474229985,2179072
1000.0,1293.20653158,837,0.07612417,0.52431643,-3.6017444,-0.0066889776,77.27028,0.2828523516654968,1065,2181120,2456.6421362,2181120
1000.0,1294.9548726,834,0.09380398,0.53740233,-3.6105752,-0.013394736,80.28337,0.6511010527610779,1066,2183168,2459.097842905001,2183168
1000.0,1296.6327892,837,0.08098533,0.54887694,-3.6148307,-0.014419163,84.04355,0.3440855145454407,1067,2185216,2461.544191885001,2185216
1000.0,1298.07730633,835,0.07879029,0.52001953,-3.6206272,-0.011348349,77.39817,0.5850954949855804,1068,2187264,2463.9968215420013,2187264
1000.0,1299.7979471,835,0.07354577,0.5083008,-3.6192589,-0.015450654,82.23521,0.5010946691036224,1069,2189312,2466.4475756770007,2189312
1000.0,1302.2594592,829,0.06397258,0.48598632,-3.6188557,-0.023063729,82.63286,0.5982188880443573,1070,2191360,2468.918076078,2191360
1000.0,1302.95215701,832,0.08554808,0.5318848,-3.6025379,-0.006824287,77.35273,0.2965050935745239,1071,2193408,2471.3774198249994,2193408
1000.0,1302.1774690000002,834,0.090115264,0.54677737,-3.5834816,-0.008482101,75.666725,0.28594082593917847,1072,2195456,2473.831041567999,2195456
1000.0,1303.3746685200001,840,0.07817863,0.5119141,-3.597725,-0.013468953,78.12398,0.518183171749115,1073,2197504,2476.2693053600015,2197504
1000.0,1302.3871533800002,836,0.067938544,0.46796876,-3.5983608,-0.017096646,81.84613,0.537911057472229,1074,2199552,2478.7169431010007,2199552
1000.0,1305.36118011,831,0.052927516,0.44096678,-3.6101289,-0.02554259,90.435745,0.5956362783908844,1075,2201600,2481.1801380350007,2201600
1000.0,1301.87773523,841,0.07496445,0.4961914,-3.624375,-0.02012916,77.89839,0.6664671003818512,1076,2203648,2483.6154551319996,2203648
1000.0,1303.91720386,831,0.08133103,0.51054686,-3.642112,-0.016487163,76.26895,0.12942808866500854,1077,2205696,2486.0796837999987,2205696
1000.0,1306.1391790999999,841,0.074542746,0.50214845,-3.660101,-0.01369072,79.3001,0.6480031609535217,1078,2207744,2488.5138382389996,2207744
1000.0,1307.26144549,841,0.0878902,0.537207,-3.664493,-0.009889644,76.418076,0.3522951006889343,1079,2209792,2490.947765585999,2209792
1000.0,1309.42800405,843,0.0808066,0.5390625,-3.6538386,-0.010768999,74.9201,0.22255933284759521,1080,2211840,2493.3764476430006,2211840
1000.0,1310.0632104899998,844,0.07906591,0.53164065,-3.660298,-0.0143075045,78.18126,0.17788827419281006,1081,2213888,2495.8024845869986,2213888
1000.0,1311.7358700899997,831,0.07268571,0.5054687,-3.6602867,-0.03757859,229.69775,0.8420598059892654,1082,2215936,2498.265527880001,2215936
1000.0,1305.1287039200001,840,0.07969093,0.52387697,-3.6676877,-0.022770282,47.226097,0.8536051660776138,1083,2217984,2500.704212834,2217984
1000.0,1305.12988182,846,0.05207501,0.43920898,-3.6711342,-0.017336216,111.797104,0.6176488101482391,1084,2220032,2503.1252902419983,2220032
1000.0,1304.7386048399999,846,0.07321702,0.4975586,-3.6630645,-0.019812733,83.950066,0.6892513036727905,1085,2222080,2505.546476555999,2222080
1000.0,1304.4104136099998,839,0.075295515,0.51235354,-3.6664042,-0.008293287,78.41538,0.318012535572052,1086,2224128,2507.9853209440007,2224128
1000.0,1307.15165322,842,0.071852274,0.50581056,-3.674733,-0.008530744,76.816124,0.2285705804824829,1087,2226176,2510.418049029002,2226176
1000.0,1307.67620936,850,0.061163325,0.48339844,-3.6673858,-0.018351205,79.265915,0.4312843680381775,1088,2228224,2512.826195600999,2228224
1000.0,1307.34092949,847,0.061666302,0.4979004,-3.6586971,-0.013606708,81.538246,0.18428140878677368,1089,2230272,2515.2436474060014,2230272
1000.0,1308.2274753000002,846,0.07468046,0.51479495,-3.6652896,-0.01198424,77.33727,0.2582712769508362,1090,2232320,2517.6637709640017,2232320
1000.0,1308.46501192,846,0.070169345,0.50634766,-3.6622472,-0.007855135,77.80902,0.20393788814544678,1091,2234368,2520.0841538310015,2234368
1000.0,1309.5875366199998,841,0.055019878,0.46953124,-3.6537514,-0.013158525,79.28073,0.26695501804351807,1092,2236416,2522.518533169001,2236416
1000.0,1309.9322162899998,842,0.07140433,0.4961914,-3.6493042,-0.01854233,88.50886,0.7030934989452362,1093,2238464,2524.9491193210015,2238464
1000.0,1307.27789303,840,0.05028358,0.43608397,-3.6466763,-0.027780106,91.40971,0.6979383528232574,1094,2240512,2527.3865842759988,2240512
1000.0,1307.27622107,843,0.063821636,0.48842773,-3.6452537,-0.010617222,79.35734,0.2853614091873169,1095,2242560,2529.815233743,2242560
1000.0,1307.89006643,847,0.08568086,0.53759766,-3.6671157,-0.012735708,75.923004,0.39289093017578125,1096,2244608,2532.2309540829992,2244608
1000.0,1308.9598045799999,848,0.07513489,0.5216309,-3.6814911,-0.006614059,77.87525,0.39295005798339844,1097,2246656,2534.645685042,2246656
1000.0,1309.4851724799998,840,0.073637925,0.49033204,-3.6827157,-0.018928396,86.90878,0.5446478426456451,1098,2248704,2537.083262913002,2248704
1000.0,1310.00696739,845,0.07282022,0.50703126,-3.6841862,-0.014183598,77.776474,0.39251452684402466,1099,2250752,2539.5047492390004,2250752
1000.0,1310.4849471899997,839,0.06989959,0.4880371,-3.688073,-0.017911056,78.36817,0.42835092544555664,1100,2252800,2541.9453185409984,2252800
1000.0,1310.6762692899997,837,0.096768394,0.55966794,-3.68887,-0.0050819386,75.24184,0.30259305238723755,1101,2254848,2544.3922707489983,2254848
1000.0,1313.0849824799998,840,0.077900335,0.535498,-3.6899292,-0.007439853,78.063354,0.09628736972808838,1102,2256896,2546.8290793980013,2256896
1000.0,1313.96853662,841,0.08618917,0.52924806,-3.6853955,-0.012979522,77.15666,0.5200119018554688,1103,2258944,2549.264803176,2258944
1000.0,1314.2026450999997,834,0.08320453,0.52958983,-3.680138,-0.0079642255,79.45553,0.30589932203292847,1104,2260992,2551.721217825001,2260992
1000.0,1316.49514963,830,0.059581913,0.4798828,-3.6791942,-0.018917007,107.720436,0.44778943061828613,1105,2263040,2554.187762382,2263040
1000.0,1316.51583369,842,0.06262271,0.48701173,-3.6683812,-0.017569957,81.457565,0.5148851871490479,1106,2265088,2556.6197420610006,2265088
1000.0,1317.99614489,834,0.080418035,0.5428711,-3.6556573,-0.006777297,79.04433,0.13487130403518677,1107,2267136,2559.0752177860013,2267136
1000.0,1319.5556274300002,839,0.0927545,0.5499512,-3.6403842,-0.00457784,76.57763,0.21273088455200195,1108,2269184,2561.5162996940016,2269184
1000.0,1322.04073084,839,0.061837066,0.46601564,-3.640102,-0.01888193,86.04734,0.48871713876724243,1109,2271232,2563.955524576999,2271232
1000.0,1320.60990024,835,0.06802924,0.479541,-3.6560097,-0.022498399,85.12656,0.6149632036685944,1110,2273280,2566.408462932999,2273280
1000.0,1317.7550469599998,834,0.06987961,0.51054686,-3.6802928,-0.008843435,79.69599,0.3886457085609436,1111,2275328,2568.8624572189983,2275328
1000.0,1319.13117323,835,0.061913013,0.48007813,-3.692643,-0.011575009,80.73894,0.4403098225593567,1112,2277376,2571.3154083109985,2277376
1000.0,1319.4781598399998,849,0.079180256,0.51308596,-3.6926155,-0.018447395,89.66695,0.661861389875412,1113,2279424,2573.7265791969985,2279424
1000.0,1318.1525742800002,841,0.08489498,0.5361328,-3.6921878,-0.006242207,79.092766,0.13779950141906738,1114,2281472,2576.1617008579997,2281472
1000.0,1319.1620957599998,838,0.086583205,0.5444336,-3.7078176,-0.013612044,78.77019,0.48834317922592163,1115,2283520,2578.604621874001,2283520
1000.0,1318.74717373,838,0.063047476,0.49624023,-3.699593,-0.017261054,79.66756,0.2897617816925049,1116,2285568,2581.048243418001,2285568
1000.0,1318.8295324800001,850,0.08472959,0.519873,-3.7012951,-0.012185319,81.52978,0.4816981554031372,1117,2287616,2583.455997543999,2287616
1000.0,1322.28268251,841,0.07840784,0.5395996,-3.7001777,-0.009085991,79.5704,0.11291760206222534,1118,2289664,2585.890274253001,2289664
1000.0,1323.7125031599999,836,0.071415976,0.5167969,-3.6945152,-0.013546313,79.82689,0.2796931266784668,1119,2291712,2588.3400679490005,2291712
1000.0,1325.4653747600003,832,0.08428504,0.5428711,-3.694633,-0.00872099,79.021255,0.05772364139556885,1120,2293760,2590.8020162270004,2293760
1000.0,1325.57032755,847,0.061577998,0.4758789,-3.6797116,-0.021435162,91.03108,0.5480775535106659,1121,2295808,2593.2200447180003,2295808
1000.0,1325.7402749999999,844,0.0918051,0.55458987,-3.658812,-0.007543498,78.77571,0.27755457162857056,1122,2297856,2595.644856608,2297856
1000.0,1327.65626767,836,0.057631813,0.47993165,-3.64692,-0.01903999,84.417274,0.4485713243484497,1123,2299904,2598.0924454990018,2299904
1000.0,1330.2021692399999,839,0.080259524,0.5336426,-3.6403987,-0.011043669,79.07316,0.23972088098526,1124,2301952,2600.532859469,2301952
1000.0,1333.8429608200001,836,0.067628965,0.49018556,-3.645095,-0.010722498,116.40381,0.3795166611671448,1125,2304000,2602.9825336780013,2304000
1000.0,1332.59137719,840,0.0771241,0.521875,-3.652087,-0.016141498,85.58898,0.5475434362888336,1126,2306048,2605.418942667002,2306048
