eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,34.678141710000006,824,0.022170585,0.28867188,3.3821762,-0.04152084,41.234634,0.6234642267227173,88,180224,215.8855628399997,180224
1000.0,48.14304531,830,0.022102073,0.2878906,3.345861,-0.043078616,36.015053,0.6686489284038544,89,182272,218.35185660699972,182272
1000.0,61.72076895,827,0.025543734,0.31225586,3.2849362,-0.04791417,40.993767,0.6354977488517761,90,184320,220.82749962900016,184320
1000.0,76.64965796,829,0.02384619,0.3071289,3.2378068,-0.045467846,37.68409,0.7020948827266693,91,186368,223.29729404400132,186368
1000.0,91.68897743000001,812,0.027086377,0.3227539,3.202626,-0.04605139,39.656326,0.4414837956428528,92,188416,225.81743246900078,188416
1000.0,107.89335350000002,824,0.029594522,0.34799805,3.1552062,-0.04500648,47.137657,0.5297884047031403,93,190464,228.30082732899973,190464
1000.0,121.89761643000001,821,0.020952642,0.27958983,3.1025505,-0.04221288,42.892426,0.6808974742889404,94,192512,230.79386338299992,192512
1000.0,135.60530002000002,824,0.03159132,0.36567384,3.034395,-0.04884922,46.39776,0.518141359090805,95,194560,233.27786491700135,194560
1000.0,151.50542159,824,0.02054591,0.27207032,2.9828565,-0.03539678,54.97155,0.5953164994716644,96,196608,235.7624263810012,196608
1000.0,167.68558313999998,827,0.022722006,0.28349608,2.9336002,-0.039162748,50.427467,0.7059502899646759,97,198656,238.23913540800095,198656
1000.0,182.97399835000004,822,0.023887198,0.29785156,2.8877647,-0.042254917,50.16813,0.746360570192337,98,200704,240.73007334900103,200704
1000.0,197.85634474000003,822,0.027212536,0.3224121,2.8382936,-0.043168567,53.58553,0.6240582466125488,99,202752,243.22020747100032,202752
1000.0,211.61531806000002,820,0.016759355,0.22539063,2.8030033,-0.036438953,46.32169,0.7231590747833252,100,204800,245.71745904400086,204800
1000.0,226.71095660999998,823,0.03622263,0.39316407,2.78486,-0.04506077,55.346016,0.4874088764190674,101,206848,248.20592865199978,206848
1000.0,241.81209092,826,0.025266385,0.3148926,2.7534604,-0.044829726,53.015587,0.5834980309009552,102,208896,250.6844358090002,208896
1000.0,256.28818753,825,0.018731695,0.25019532,2.7227664,-0.038455356,55.197784,0.7260506749153137,103,210944,253.1657085070001,210944
1000.0,270.20737102000004,818,0.027965361,0.3301758,2.6983256,-0.03852562,54.796303,0.6769149005413055,104,212992,255.6684824490003,212992
1000.0,294.20153775,817,0.030417984,0.35410157,2.6491246,-0.039128337,57.31786,0.6091206073760986,105,215040,258.17551362000086,215040
1000.0,308.75645779,806,0.028480653,0.33183593,2.596349,-0.042447917,64.01619,0.6470906734466553,106,217088,260.71701435700015,217088
1000.0,323.19554611,821,0.020045314,0.2661621,2.561081,-0.037523407,63.705616,0.7175121307373047,107,219136,263.21178248100114,219136
1000.0,337.17255076000004,814,0.028904533,0.33447266,2.53588,-0.045578547,67.43051,0.7324857413768768,108,221184,265.72614226800033,221184
1000.0,348.8347394999999,815,0.0216646,0.2727539,2.5170553,-0.038355365,52.766884,0.7562108933925629,109,223232,268.23936580600093,223232
1000.0,360.785696,828,0.028148308,0.34433594,2.5105217,-0.044609897,61.49218,0.7583832889795303,110,225280,270.7133879140001,225280
1000.0,374.36851123,831,0.02467619,0.30541992,2.4468508,-0.04071764,60.297554,0.7380298674106598,111,227328,273.17834066400064,227328
1000.0,386.8244614700001,825,0.021853466,0.2800781,2.3907106,-0.03497939,55.762398,0.6882538497447968,112,229376,275.65876753500015,229376
1000.0,398.5060816799999,826,0.045880076,0.43403322,2.3232036,-0.043631703,57.122887,0.3407714366912842,113,231424,278.13737198499985,231424
1000.0,411.98871583999994,825,0.018650483,0.24648437,2.288084,-0.03476601,51.583466,0.7734573185443878,114,233472,280.61865787700117,233472
1000.0,422.0191611899999,829,0.025735522,0.31289062,2.2663677,-0.036741067,63.463184,0.7486939430236816,115,235520,283.08908851900014,235520
1000.0,436.00920769,819,0.04065435,0.40971678,2.210701,-0.047047544,64.95712,0.2237309217453003,116,237568,285.5883725270014,237568
1000.0,450.49796674000004,820,0.030626252,0.35771483,2.1784966,-0.042844053,62.585594,0.6606961786746979,117,239616,288.08553558400126,239616
1000.0,464.47625681000005,825,0.033257462,0.35737306,2.1518173,-0.041844822,58.248924,0.6116552650928497,118,241664,290.56580398799997,241664
1000.0,475.85678348999994,829,0.02781038,0.32539064,2.1150799,-0.039545808,61.21355,0.688644289970398,119,243712,293.0365689139999,243712
