# {"t_start": 1557695079.4716103, "env_id": "Pendulum-v0"} 
r,l,t
-1066.228115,200,4.946034
-956.034612,200,5.527012
-904.772067,200,5.989478
-1144.288224,200,6.519901
-961.501568,200,7.002362
-862.751603,200,7.579002
-1626.636474,200,8.046376
-1724.146204,200,8.589078
-871.426635,200,9.138755
-1173.933898,200,9.57832
-1297.301753,200,10.154998
-880.97868,200,10.617238
-863.851937,200,11.182428
-1294.76816,200,11.636454
-786.426896,200,12.224136
-808.631916,200,12.667346
-1177.239279,200,13.215839
-889.924474,200,13.760035
-1066.603219,200,14.21219
-1653.609531,200,14.787782
-1064.191104,200,15.261656
-1146.340037,200,15.811431
-1037.860869,200,16.293496
-1524.287412,200,16.853658
-876.343907,200,17.432296
-1628.051495,200,17.901718
-868.465287,200,18.462371
-959.17382,200,18.942817
-1069.214426,200,19.521913
-1421.255818,200,19.991148
-937.02836,200,20.553225
-1168.244394,200,21.029053
-1448.395759,200,21.527941
-1739.989196,200,22.032043
-1835.524151,200,22.47314
-1401.37313,200,23.019511
-1662.416315,200,23.484316
-1286.458609,200,24.00538
-1321.961275,200,24.387953
-940.981992,200,24.906392
-1193.789121,200,25.370424
-903.362863,200,25.775191
-906.8702,200,26.265323
-1260.442924,200,26.681424
-977.521022,200,27.224043
-1471.708577,200,27.654465
-1289.574211,200,28.211854
-1640.977183,200,28.662966
-1815.845069,200,29.211689
-811.967913,200,29.740882
-1271.04069,200,30.201529
-1124.527047,200,30.741794
-1798.21484,200,31.178845
-1188.010669,200,31.702488
-1436.176265,200,32.132764
-908.380734,200,32.679845
-894.232323,200,33.209198
-1383.385156,200,33.671918
-1042.629013,200,34.221481
-1036.37984,200,34.652757
-1158.801522,200,35.181261
-1594.982634,200,35.638507
-1005.058568,200,36.248126
-1628.80001,200,36.658776
-1550.111992,200,37.152265
-1248.259189,200,37.663428
-1163.42296,200,38.105894
-1368.245156,200,38.646625
-1063.655927,200,39.064174
-766.823365,200,39.534382
-1607.186033,200,39.938978
-1654.162661,200,40.403025
-1434.855787,200,40.868817
-957.399418,200,41.245821
-1629.466406,200,41.817489
-1796.017118,200,42.239525
-1078.017508,200,42.795445
-1076.653427,200,43.227839
-945.850853,200,43.750646
-864.137555,200,44.196957
-1547.272114,200,44.703106
-1109.98892,200,45.214778
-1465.759182,200,45.654732
-1025.983177,200,46.190514
-1537.195713,200,46.609055
-1216.263576,200,47.127623
-977.615231,200,47.571615
-1677.912014,200,48.141447
-1261.033743,200,48.670354
-1037.840447,200,49.104625
-1350.834162,200,49.613461
-1035.363803,200,50.069704
-1684.379987,200,50.623396
-903.171529,200,51.053466
-1449.293908,200,51.568036
-1287.695311,200,52.014754
-1318.335916,200,52.52364
-1441.172561,200,53.029406
-977.628456,200,53.447592
-1751.282292,200,54.001739
-1091.648401,200,54.423867
-1157.882315,200,54.991998
-1045.420208,200,55.449268
-1086.081438,200,55.940929
-1150.382338,200,56.447534
-1310.206751,200,56.860497
-1203.719666,200,57.347898
-1782.080458,200,57.769143
-1181.170805,200,58.293413
-1090.448615,200,58.727726
-1313.173329,200,59.256356
-1664.620709,200,59.695173
-1153.136956,200,60.2159
-1480.902927,200,60.708873
-1161.472792,200,61.108061
-1169.907029,200,61.612208
-1165.628404,200,62.047954
-1187.834837,200,62.577655
-1177.311337,200,62.989336
-1116.347901,200,63.510626
-1045.817635,200,64.059675
-1164.473727,200,64.491778
-1069.254842,200,64.986784
-1175.44989,200,65.416294
-1671.979537,200,65.966748
-1034.083924,200,66.400219
-1799.873484,200,66.910107
-1218.228761,200,67.354268
-1177.12506,200,67.882076
-1201.948687,200,68.419921
-980.303617,200,68.875443
-1172.544931,200,69.442349
-1625.235859,200,69.8359
-1196.260578,200,70.325635
-1272.705452,200,70.737374
-1377.501943,200,71.23098
-1542.139179,200,71.753674
-1302.191139,200,72.199413
-1563.871976,200,72.641672
-866.438541,200,72.993972
-1370.090541,200,73.423238
-989.575562,200,73.798944
-957.37999,200,74.257799
-1722.474433,200,74.668761
-1446.184193,200,75.19645
-1397.39007,200,75.718628
-1037.664519,200,76.145883
-1732.655742,200,76.69932
-1518.308594,200,77.109062
-1612.591404,200,77.639084
-880.921634,200,78.067235
-1179.333467,200,78.58341
-1171.967136,200,79.108162
-1810.926456,200,79.523576
-1534.187332,200,80.049613
-1437.98274,200,80.510236
-1178.521816,200,81.052357
-1571.288576,200,81.4648
-1193.078164,200,82.008403
-1059.587646,200,82.450221
-899.619706,200,83.013524
-1372.516224,200,83.512392
-1652.476977,200,83.924266
-1171.531611,200,84.45504
-1478.520343,200,84.882883
-1553.74578,200,85.41096
-1594.256008,200,85.856124
-1482.97914,200,86.395251
-1569.352367,200,86.914853
-1190.811793,200,87.316241
-1791.827024,200,87.821784
-1158.409424,200,88.228326
-883.122569,200,88.71894
-1394.979784,200,89.113209
-878.214833,200,89.600156
-857.959121,200,90.016474
-891.118342,200,90.527573
-886.653963,200,91.023609
-787.612926,200,91.441842
-1473.430464,200,91.969035
-969.622135,200,92.372995
-932.561848,200,92.88124
-1774.688845,200,93.28599
-1258.934119,200,93.818561
-1850.429656,200,94.348653
-1805.804082,200,94.767359
-1087.024749,200,95.292737
-1184.701528,200,95.726323
-1079.872883,200,96.242462
-1084.023826,200,96.666824
-989.18299,200,97.179238
-1264.507702,200,97.629367
-1056.543331,200,98.141268
-920.367703,200,98.642033
-1069.347402,200,99.07047
-1381.463593,200,99.579334
-1068.755959,200,100.000525
-1005.875578,200,100.536239
-1152.626627,200,100.944188
-1303.488853,200,101.470535
-1174.926348,200,101.977839
-1608.963388,200,102.394533
-1514.907149,200,102.930878
-1671.960687,200,103.361822
-1506.164421,200,103.869446
-978.087919,200,104.327866
-874.013061,200,104.817296
-886.274807,200,105.216623
-1178.137945,200,105.708831
-1171.665653,200,106.220982
-1358.091045,200,106.661405
-873.175685,200,107.19218
-957.117501,200,107.617744
-1076.015368,200,108.16273
-1461.497338,200,108.579461
-1307.243924,200,109.085533
-1282.719034,200,109.567652
-1840.235284,200,109.990992
-943.925696,200,110.514256
-873.62578,200,110.932595
-1240.920872,200,111.429513
-973.500823,200,111.83581
-1564.453674,200,112.371074
-1885.258662,200,112.801246
-1518.522696,200,113.262147
-1469.19842,200,113.785251
-967.034981,200,114.234568
-891.901086,200,114.740622
-1529.460995,200,115.154338
-1561.012002,200,115.679075
-1304.009986,200,116.129268
-1377.364094,200,116.642207
-1359.136739,200,117.17517
-954.071464,200,117.592213
-1184.913473,200,118.09011
-1034.357764,200,118.488056
-1218.832232,200,118.982646
-1829.787682,200,119.407552
-1608.035182,200,119.908834
-1098.448719,200,120.309027
-1339.501248,200,120.831002
-1592.473422,200,121.330732
-884.565969,200,121.761397
-1112.974797,200,122.27555
-919.955891,200,122.694239
-1335.831937,200,123.238223
-872.2674,200,123.666295
-1494.443468,200,124.167355
-1314.100194,200,124.678617
-1046.513079,200,125.080625
-930.340596,200,125.582162
-819.858184,200,126.020863
-1351.715989,200,126.550705
-1397.162216,200,126.963876
-886.242678,200,127.476962
-1370.009998,200,127.885041
-964.201744,200,128.417846
-1075.54374,200,128.913675
-1113.863044,200,129.317505
-1258.301078,200,129.845601
-1313.541905,200,130.268063
-1018.920499,200,130.787935
-1156.472107,200,131.216735
-914.583614,200,131.739147
-1173.21026,200,132.244972
-881.713294,200,132.67222
-1457.663859,200,133.163831
-924.216358,200,133.574962
-1560.385705,200,134.111949
-824.150748,200,134.520182
-898.795219,200,135.017041
-981.868698,200,135.454391
-936.907045,200,135.992154
-1176.961872,200,136.510645
-1552.86808,200,136.928461
-1456.384033,200,137.430194
-1325.475966,200,137.872338
-1671.597352,200,138.388517
-1565.299786,200,138.786468
-896.174003,200,139.29693
-1094.091561,200,139.832954
-886.108996,200,140.256529
-964.184951,200,140.790084
-921.320064,200,141.209496
-1093.03309,200,141.724623
-1026.952122,200,142.159739
-1581.537851,200,142.663932
-1191.287897,200,143.101957
-1534.878336,200,143.611683
-999.761531,200,144.156305
-992.230682,200,144.587402
-1264.69213,200,145.088778
-1525.936864,200,145.498854
-1042.159753,200,146.015589
