# {"t_start": 1557820031.5416777, "env_id": "HalfCheetah-v2"} 
r,l,t
-634.662575,1000,1.890137
-947.055718,1000,2.759011
-533.139341,1000,4.373117
-576.47764,1000,5.20694
-601.373178,1000,6.786395
-497.083879,1000,7.601576
-474.75461,1000,9.084718
-536.266903,1000,9.897966
-454.014185,1000,11.407769
-375.807244,1000,12.197211
-485.885621,1000,13.689945
-470.296938,1000,14.491926
-261.492215,1000,16.035558
-448.552767,1000,16.862582
-412.65637,1000,18.423296
-356.275381,1000,19.323876
-372.357726,1000,20.882392
-345.110416,1000,21.76702
-378.50969,1000,23.405951
-370.467583,1000,24.231668
-373.664905,1000,25.831049
-380.849832,1000,26.656977
-211.428937,1000,28.175721
-333.621866,1000,29.008987
-331.196375,1000,30.568663
-317.367574,1000,31.39882
-358.661354,1000,32.944664
-290.244098,1000,33.818981
-348.701505,1000,35.426801
-276.506003,1000,36.250651
-305.906842,1000,37.918333
-280.819084,1000,38.806333
-313.874642,1000,40.453478
-261.227382,1000,41.353252
-266.019106,1000,43.03004
-210.985145,1000,43.895321
-188.423385,1000,45.510417
-157.768779,1000,46.358659
-176.442434,1000,47.943506
-185.670567,1000,48.78574
-184.724975,1000,50.378303
-160.274369,1000,51.221108
-147.514255,1000,52.068206
-103.261326,1000,53.641309
-127.024413,1000,54.491401
-124.121289,1000,56.063938
-131.349082,1000,56.910201
-117.34852,1000,58.519656
-77.289968,1000,59.397012
-103.624887,1000,61.013988
-122.883532,1000,61.880471
-78.903256,1000,63.619745
-30.909794,1000,64.493009
-72.464823,1000,66.246424
-33.115872,1000,67.130894
-33.602198,1000,68.808563
16.224988,1000,69.706177
0.606892,1000,71.377928
30.589842,1000,72.239817
23.009686,1000,73.895999
-0.136436,1000,74.78238
37.309227,1000,76.475509
81.36802,1000,77.34256
29.477225,1000,79.023653
90.252601,1000,79.88465
148.218044,1000,81.693937
155.887662,1000,82.605811
157.831549,1000,84.337331
192.207596,1000,85.221936
241.394969,1000,86.971989
232.295198,1000,87.868951
229.594599,1000,89.573322
243.524429,1000,90.4556
251.164719,1000,92.150895
262.621924,1000,93.039849
306.205363,1000,94.745069
330.995413,1000,95.629391
345.785075,1000,97.32286
339.132593,1000,98.269029
307.356065,1000,100.00339
380.26954,1000,100.892911
416.713496,1000,102.693578
430.708966,1000,103.628432
442.245728,1000,105.407611
473.629314,1000,106.349731
458.099305,1000,107.227223
524.407668,1000,109.018914
498.363457,1000,109.905257
464.500601,1000,111.679549
486.660219,1000,112.53898
580.192682,1000,114.333415
471.225412,1000,115.224357
540.81048,1000,116.994712
571.264558,1000,117.868676
572.144178,1000,119.641452
407.751516,1000,120.506479
526.452144,1000,122.285927
494.108704,1000,123.164089
625.378886,1000,124.90976
666.226236,1000,125.778855
556.215753,1000,127.541755
659.746943,1000,128.415768
618.346662,1000,130.14799
665.649803,1000,131.020042
664.080115,1000,132.75289
551.989207,1000,133.627369
613.021358,1000,135.393491
659.87425,1000,136.281375
679.336395,1000,138.046953
656.565353,1000,138.939513
612.006488,1000,140.640529
664.755519,1000,141.531022
723.228769,1000,143.276329
720.993082,1000,144.163986
600.511201,1000,145.865769
745.955298,1000,146.765424
716.41651,1000,148.461068
699.984338,1000,149.38628
705.347732,1000,151.092902
708.796833,1000,152.004759
720.253611,1000,153.66109
761.068216,1000,154.584045
765.403888,1000,156.284016
754.809162,1000,157.198869
740.558579,1000,158.90021
755.013551,1000,159.822519
808.855221,1000,161.501831
784.58621,1000,162.433727
839.517592,1000,163.299145
735.161561,1000,165.021679
808.106148,1000,165.888112
781.055256,1000,167.618161
823.620162,1000,168.49553
877.662569,1000,170.26777
826.852153,1000,171.147266
845.7715,1000,172.84954
855.720273,1000,173.745722
871.193592,1000,175.463467
839.85885,1000,176.35823
834.333396,1000,178.069545
806.140693,1000,178.995077
759.47607,1000,180.673708
863.204777,1000,181.580103
877.113784,1000,183.297963
857.601751,1000,184.193006
830.791273,1000,185.879485
898.92644,1000,186.806354
939.91359,1000,188.490942
823.118673,1000,189.413832
918.862951,1000,191.098724
769.625807,1000,192.004568
906.56338,1000,193.688113
916.472505,1000,194.613526
897.426782,1000,196.306182
878.876043,1000,197.207005
890.673564,1000,198.921468
985.646636,1000,199.812447
859.599074,1000,201.502515
1007.484183,1000,202.398101
923.423056,1000,204.092496
889.095974,1000,204.977514
746.380877,1000,206.717153
886.339384,1000,207.590004
949.439186,1000,209.327398
975.710836,1000,210.192331
913.992058,1000,211.908513
894.601305,1000,212.765948
870.415413,1000,214.543004
970.697489,1000,215.393795
860.954675,1000,217.116908
825.101566,1000,217.978352
799.35547,1000,218.89561
900.259005,1000,220.570606
1018.70011,1000,221.467728
997.440782,1000,223.171224
948.512754,1000,224.070655
964.804974,1000,225.762589
1025.107699,1000,226.698288
1000.47347,1000,228.37483
980.229256,1000,229.274048
1014.808005,1000,230.995819
1037.758721,1000,231.877404
933.605871,1000,233.580343
1027.593121,1000,234.501304
1054.674245,1000,236.216996
906.872822,1000,237.09918
1063.712543,1000,238.810891
1009.164573,1000,239.691881
1040.678959,1000,241.432012
969.179326,1000,242.304914
1068.91575,1000,244.040006
1041.357992,1000,244.911607
1026.136846,1000,246.663538
947.472682,1000,247.536552
1064.135756,1000,249.266618
1050.399099,1000,250.140736
1026.41827,1000,251.871443
1038.305799,1000,252.746394
959.738369,1000,254.486773
1116.689289,1000,255.353675
1060.424729,1000,257.104344
1013.47516,1000,257.974763
904.850139,1000,259.71391
1068.627809,1000,260.582418
1064.810297,1000,262.324862
981.438754,1000,263.203571
986.043117,1000,264.914134
829.55598,1000,265.781102
1066.085378,1000,267.527691
1112.445163,1000,268.393407
1012.446452,1000,270.1285
1092.556391,1000,270.996039
1099.004207,1000,272.737133
1043.090223,1000,273.614315
1007.55921,1000,274.479391
1110.118425,1000,276.225572
1130.884002,1000,277.099228
1069.343373,1000,278.87833
1092.380818,1000,279.740124
1094.940527,1000,281.503031
1134.962376,1000,282.365936
1114.275177,1000,284.140041
1159.24106,1000,285.016938
1118.079928,1000,286.78002
1053.903147,1000,287.651597
961.643529,1000,289.390913
1109.480094,1000,290.259645
1110.645345,1000,292.006748
1100.409141,1000,292.860513
1103.156975,1000,294.627491
1102.498842,1000,295.483771
1052.92916,1000,297.265816
959.552915,1000,298.122859
1108.770909,1000,299.88189
1119.347143,1000,300.742932
1125.327146,1000,302.53068
1126.419979,1000,303.383141
1071.516416,1000,305.155301
1146.938403,1000,305.999908
1164.719479,1000,307.774357
1074.812988,1000,308.632545
1113.187036,1000,310.386736
1152.898639,1000,311.238897
1077.322118,1000,313.002418
1135.533656,1000,313.865036
1122.151282,1000,315.626029
1144.327358,1000,316.476491
1094.066113,1000,318.224245
964.630458,1000,319.099362
1002.19693,1000,320.834535
1010.887579,1000,321.698306
1030.063544,1000,323.4539
