% time spent exploring,episodes,mean 100 episode reward,steps
99,5,-25.0,794
99,10,-11.1,1789
99,15,-7.1,2784
98,20,-10.5,3682
98,25,-8.3,4677
98,30,-13.8,5480
97,35,-11.8,6475
97,40,-10.3,7367
97,45,-11.4,8311
97,50,-12.2,9172
96,55,-11.1,10167
96,60,-11.9,10989
96,65,-14.1,11781
95,70,-14.5,12743
95,75,-14.9,13664
95,80,-13.9,14592
94,85,-14.3,15482
94,90,-13.5,16477
94,95,-14.9,17437
94,100,-15.2,18310
93,105,-15.0,19162
93,110,-15.0,20157
93,115,-15.0,21139
92,120,-14.0,22134
92,125,-15.0,22979
92,130,-15.0,23867
91,135,-15.0,24862
91,140,-15.0,25857
91,145,-15.0,26772
90,150,-16.0,27587
90,155,-18.0,28353
90,160,-17.0,29300
90,165,-17.0,30051
89,170,-15.0,31046
89,175,-13.0,32041
89,180,-12.0,32953
88,185,-10.0,33948
88,190,-11.0,34822
88,195,-8.0,35817
87,200,-6.0,36812
87,205,-6.0,37799
87,210,-6.0,38748
87,215,-7.0,39632
86,220,-6.0,40555
86,225,-8.0,41350
86,230,-7.0,42327
85,235,-7.0,43307
85,240,-7.0,44302
85,245,-6.0,45181
84,250,-4.0,46176
84,255,-3.0,47032
84,260,-5.0,47803
84,265,-5.0,48591
83,270,-6.0,49538
83,275,-7.0,50520
83,280,-8.0,51487
82,285,-9.0,52430
82,290,-8.0,53425
82,295,-11.0,54373
81,300,-13.0,55246
81,305,-11.0,56082
81,310,-10.0,57077
81,315,-9.0,58072
80,320,-11.0,58857
80,325,-8.0,59731
80,330,-5.0,60642
79,335,-4.0,61637
79,340,-7.0,62363
79,345,-8.0,63209
79,350,-7.0,64189
78,355,-5.0,65184
78,360,-3.0,66106
78,365,-1.0,67101
77,370,-1.0,68096
77,375,-2.0,68969
77,380,-5.0,69886
76,385,-6.0,70802
76,390,-8.0,71723
76,395,-6.0,72718
75,400,-5.0,73664
75,405,-5.0,74659
75,410,-6.0,75585
75,415,-6.0,76453
74,420,-2.0,77393
74,425,0.0,78368
74,430,-1.0,79363
73,435,-2.0,80295
73,440,1.0,81264
73,445,1.0,82251
72,450,-2.0,82935
72,455,-4.0,83773
72,460,-4.0,84768
72,465,-2.0,85658
71,470,-1.0,86573
71,475,1.0,87568
71,480,5.0,88563
70,485,8.0,89558
70,490,13.0,90553
70,495,14.0,91471
69,500,13.0,92260
69,505,12.0,93241
69,510,13.0,94236
68,515,14.0,95178
68,520,9.0,96107
68,525,10.0,97102
67,530,8.0,98075
67,535,9.0,99070
67,540,9.0,100056
67,545,9.0,100970
66,550,9.0,101833
66,555,9.0,102668
