approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.00046128558,0.00012207031,200.0,-1224.2214524,0.029998838901519775,491,1,1.4189891,-0.0004976699,2048,4.16455942599714,2048,31.031647
0.00023311636,0.0,200.0,-1189.2225340400003,0.4199427366256714,559,10,1.4111501,-0.0002348804,20480,37.01998401599849,20480,36.27367
9.027358e-05,0.0,200.0,-1259.96058871,0.5257366299629211,570,20,1.4106909,0.00013537094,40960,73.14584814899717,40960,42.607502
0.00049990043,0.0,200.0,-1218.2579605500002,0.5413596332073212,584,30,1.4134866,-0.00017736127,61440,108.7515771440012,61440,55.792828
5.361575e-05,0.0,200.0,-1223.28102276,0.555184006690979,563,40,1.4166757,0.00023536521,81920,144.62291522899613,81920,77.456894
0.002024922,0.008911133,200.0,-1235.8078948300001,0.5013161301612854,570,50,1.4188055,-0.00061679457,102400,180.10464248900098,102400,114.73822
2.3590714e-05,0.0,200.0,-1294.88056625,0.4437329173088074,585,60,1.4242259,0.00014504013,122880,215.89172824400157,122880,172.36865
8.589113e-06,0.0,200.0,-1283.55775564,0.3503051996231079,562,70,1.4187695,-9.5508e-06,143360,251.36565399300162,143360,279.87787
0.00034415006,0.0,200.0,-1301.23910201,0.16252440214157104,574,80,1.4201266,-0.00065934844,163840,286.838380975998,163840,531.02203
0.0007374417,0.0,200.0,-1244.9468172900001,0.12283551692962646,579,90,1.4186543,-0.00038373563,184320,322.4035878270006,184320,1055.862
5.1916973e-05,0.0,200.0,-1245.49354042,0.05823636054992676,569,100,1.4180702,0.00013232135,204800,358.06362854599865,204800,3480.6353
2.6502687e-05,0.0,200.0,-1249.57018421,0.02576160430908203,564,110,1.4119533,-0.00022292776,225280,393.7851823279998,225280,5045.715
4.59191e-05,0.0,200.0,-1275.58559401,0.028389394283294678,583,120,1.4115473,-0.00028335198,245760,429.42660801199963,245760,5008.888
1.3523057e-06,0.0,200.0,-1276.81308803,0.02502608299255371,569,130,1.4113582,4.885893e-05,266240,464.8480598449969,266240,4212.0234
2.2275748e-05,0.0,200.0,-1199.69612291,0.012425780296325684,569,140,1.4113753,2.2818858e-05,286720,500.6873635000011,286720,4482.291
9.999094e-06,0.0,200.0,-1204.95683431,0.013445079326629639,575,150,1.4092052,-5.4898905e-05,307200,536.3837791179976,307200,4009.3286
3.5431614e-05,0.0,200.0,-1240.11082005,0.005963444709777832,574,160,1.4107687,-0.00018750715,327680,571.948766372996,327680,5190.979
1.1611663e-05,0.0,200.0,-1243.1437645500002,0.007793426513671875,581,170,1.412289,-2.9177492e-05,348160,607.3018333,348160,4578.0415
7.534508e-06,0.0,200.0,-1246.51246561,0.006982743740081787,574,180,1.4115341,-3.5703284e-05,368640,643.0615358200012,368640,3759.0032
8.911733e-06,0.0,200.0,-1217.91439617,0.00440603494644165,574,190,1.4118735,9.26826e-06,389120,678.623679119999,389120,3606.2065
8.476975e-06,0.0,200.0,-1251.539794,0.004073202610015869,566,200,1.4100046,7.7554854e-05,409600,714.5379540680005,409600,3765.4473
2.3083116e-05,0.0,200.0,-1256.3589270300001,0.003445744514465332,568,210,1.4087385,-5.126442e-05,430080,750.2300876669979,430080,4081.311
6.821533e-06,0.0,200.0,-1241.63477253,0.002076089382171631,583,220,1.4081155,6.208048e-05,450560,786.190810275999,450560,4298.5547
