approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.011507035,0.16245118,1000.0,-613.4523905000001,-0.7545186281204224,865,1,8.397318,-0.04226715,2048,2.3654657999999813,2048,1.2037902
0.014670742,0.21137695,1000.0,-589.48606625,-0.36989545822143555,905,2,8.1987095,-0.052484594,4096,4.627170521999972,4096,0.8060404
0.018825721,0.24936524,1000.0,-586.7674408333334,-0.14149928092956543,925,3,7.9834466,-0.05958911,6144,6.841519495999989,6144,0.64931613
0.02135557,0.27973634,1000.0,-567.52797725,0.0718238353729248,938,4,7.7672853,-0.06625823,8192,9.023529773999996,8192,0.5662664
0.023639183,0.32016602,1000.0,-556.6723466000001,0.11028128862380981,945,5,7.552148,-0.070127375,10240,11.188926592999962,10240,0.5387308
0.023114627,0.30751953,1000.0,-542.9665541666667,0.20655763149261475,923,6,7.3494005,-0.06523733,12288,13.406641723000007,12288,0.44404507
0.02445279,0.32553712,1000.0,-527.25738,0.2104429006576538,943,7,7.1285944,-0.07197586,14336,15.578309779999984,14336,0.38804474
0.020378139,0.2887207,1000.0,-506.3439195625,0.307605504989624,944,8,6.909362,-0.06336704,16384,17.74789580800001,16384,0.33044094
0.018826421,0.24433593,1000.0,-494.38470288888885,0.3520115613937378,918,9,6.6930847,-0.059582155,18432,19.979238511000005,18432,0.30216753
0.018673282,0.25844726,1000.0,-484.7456231499999,0.3794064521789551,904,10,6.46795,-0.06155728,20480,22.24345175100001,20480,0.26978788
0.015814345,0.21875,1000.0,-473.95576981818175,0.5316430628299713,841,11,6.2414637,-0.053804237,22528,24.676719893999973,22528,0.22215565
0.01578721,0.22353515,1000.0,-461.21650216666666,0.5425874292850494,873,12,6.006873,-0.05514329,24576,27.02299880099997,24576,0.20286179
0.014835772,0.20996094,1000.0,-451.4605801153846,0.6258848905563354,857,13,5.798864,-0.0487741,26624,29.41282666500001,26624,0.191659
