eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
117.3529411764706,-283.1961574117647,458,0.00013068703,0.0,2.839215,-0.0010934409,1345.5331,-0.002663254737854004,1,2048,4.46873947999984,2048
106.33,-240.14063668999998,430,9.674333e-06,0.0,2.8445683,-0.00013648198,1041.4038,0.00795656442642212,10,20480,41.486745619999965,20480
119.61,-207.06677359000003,504,0.0004813095,0.0,2.8398867,-0.00025431067,771.1112,-0.02524566650390625,20,40960,88.74149717199998,40960
115.59,-213.67029720999994,456,2.5275403e-05,0.0,2.8353734,4.4855915e-05,1028.2876,-0.019933700561523438,30,61440,133.42633302900003,61440
96.19,-198.77869882000002,473,0.002499752,0.013671875,2.8321147,8.620066e-05,837.4267,-0.014855265617370605,40,81920,178.042241914,81920
103.82,-239.3882521,438,0.00034846383,0.00024414062,2.8325791,-0.0014552888,763.34973,-0.0034743547439575195,50,102400,226.86780072500005,102400
90.72,-222.71018854000002,418,4.6406538e-05,0.0,2.833712,-0.00014356182,809.0383,-0.013762593269348145,60,122880,274.6319636879998,122880
100.68,-223.75445867,370,0.0010650787,0.00061035156,2.8267226,0.00010861037,698.6551,-0.004471540451049805,70,143360,327.4788552780001,143360
110.34,-213.60467124,374,9.234385e-05,0.0,2.8249876,-0.0003504317,1158.1106,2.8014183044433594e-05,80,163840,385.67709502599973,163840
94.39,-204.75274753000002,384,0.000108370485,0.0,2.8220415,-0.0002489511,844.21533,-0.022176742553710938,90,184320,442.8415785699999,184320
103.31,-241.6859368,379,7.695636e-05,0.0,2.8238146,-0.00012683184,843.45807,-0.002313375473022461,100,204800,497.80264712300004,204800
105.48,-216.69866544000004,376,0.00022730212,0.0,2.8246748,-3.3618984e-05,730.4485,-0.0029042959213256836,110,225280,555.5507067610001,225280
106.74,-250.14216607999998,309,6.812282e-05,0.0,2.8225086,0.00019352732,541.0961,0.01936030387878418,120,245760,611.6378576759998,245760
97.09,-209.48872743000004,380,0.00012762006,0.0,2.8277502,-0.000366501,514.4163,-0.0038796663284301758,130,266240,665.820852495,266240
92.4,-198.75612674,387,8.3090315e-05,0.0,2.82658,-0.0003072857,650.5705,-0.003420233726501465,140,286720,722.6197246359998,286720
101.17,-250.19568206000002,365,0.0002751395,0.0,2.8268523,-0.00079679926,458.51947,0.002261340618133545,150,307200,776.8728004159998,307200
102.52,-261.57353887,372,0.0001265333,0.0,2.8204339,-0.00030429196,1469.146,-0.002356886863708496,160,327680,831.9170256769999,327680
100.02,-205.84675148,374,5.193301e-05,0.0,2.8158157,1.3070123e-05,594.4437,-0.0001589059829711914,170,348160,886.2197982550001,348160
105.83,-223.51444917999999,375,0.00017425128,0.0,2.820039,-0.00014354096,485.70395,-0.0004209280014038086,180,368640,944.7640464649999,368640
104.35,-228.58897137000002,376,0.00033530965,0.00024414062,2.8200247,-0.000918104,492.23904,0.0001442432403564453,190,389120,998.8743319249998,389120
94.55,-219.42122774999999,386,2.8061373e-05,0.0,2.8217335,0.00011022945,777.7253,-0.005688309669494629,200,409600,1052.1938669699998,409600
88.65,-171.05703450000001,389,0.00023099282,0.0,2.8256009,-0.0006985272,256.10623,1.1324882507324219e-06,210,430080,1105.253297268,430080
93.38,-195.51165298,377,8.262413e-05,0.0,2.8328688,-3.7887206e-05,539.9826,-0.0037581920623779297,220,450560,1158.5259692649997,450560
97.85,-206.34141569,375,8.334155e-06,0.0,2.8235574,6.210683e-05,390.7878,3.057718276977539e-05,230,471040,1212.760094975,471040
108.02,-189.47393035999997,364,0.00045899954,0.0,2.8269956,0.00048512744,330.63483,0.0008394718170166016,240,491520,1267.832328982,491520
95.82,-189.62177008000003,378,0.00033367722,0.0,2.8325934,-0.00020104692,412.92233,-0.0009655952453613281,250,512000,1322.203238093,512000
107.29,-236.10930333999997,360,0.0011623307,0.0024414062,2.8302042,-0.001727845,613.2439,0.0007647275924682617,260,532480,1377.539669375,532480
116.64,-309.55018509,348,3.743806e-05,0.0,2.8319964,3.603888e-05,445.84323,0.00013262033462524414,270,552960,1434.2816510809998,552960
105.02,-245.81813497999997,365,0.0002716866,0.0,2.8347843,-0.00028636094,404.0993,0.001443028450012207,280,573440,1493.7515421649996,573440
101.6,-229.13692164,379,0.00017766414,0.0,2.8304389,-0.00025843654,314.6041,-2.467632293701172e-05,290,593920,1548.983208621,593920
97.17,-216.76662363999995,372,0.0012148125,0.0052490234,2.8488305,-0.0022668731,774.0827,-3.826618194580078e-05,300,614400,1603.1678076830003,614400
97.12,-225.89356705999998,370,0.00027428684,0.0,2.8346784,-0.0010664988,754.2072,-0.001912236213684082,310,634880,1660.9399651029998,634880
105.55,-228.05145202,227,0.0033740976,0.03881836,2.83732,0.00016484705,264.31146,0.027072906494140625,320,655360,1718.859562435,655360
107.57,-240.43121917000005,363,0.00026020425,0.0,2.857506,-0.0007423007,438.58536,0.00011801719665527344,330,675840,1774.3514030240003,675840
96.95,-230.94660464,381,0.0021815738,0.013793945,2.851206,-0.0030347859,495.89212,-0.0006988048553466797,340,696320,1829.6416575229996,696320
97.05,-209.84026417,376,0.0006207144,0.00024414062,2.8500712,-0.0005791102,207.7649,-2.4318695068359375e-05,350,716800,1884.0205136779996,716800
89.93,-159.64988599,379,0.00354975,0.03137207,2.8714094,0.001783098,307.27435,-0.004943966865539551,360,737280,1937.362590543,737280
92.35,-203.74578092,387,4.3363845e-05,0.0,2.8597856,-0.00017469925,341.6455,-0.0020194053649902344,370,757760,1990.0909822470003,757760
92.1,-186.49960454,379,0.0012703998,0.0026855469,2.8820958,0.0007814331,356.44424,-0.018859505653381348,380,778240,2043.4139810260003,778240
97.9,-207.88076865,378,0.00020243399,0.0,2.871366,0.00046419638,287.92874,-8.761882781982422e-05,390,798720,2097.0418843959997,798720
91.06,-273.83179634000004,382,0.00029318902,0.0,2.8813126,-0.0007704847,401.46277,0.0003668069839477539,400,819200,2153.30321136,819200
92.49,-215.38372132000003,378,0.0012312765,0.005859375,2.8740876,-0.001306302,182.22377,-7.343292236328125e-05,410,839680,2206.9272719379996,839680
101.0,-201.14272048000004,374,0.00030413695,0.0,2.8524249,-0.00033271807,252.98116,-0.002136826515197754,420,860160,2264.77485094,860160
113.63,-238.64668027,370,0.00017980573,0.0,2.850215,-0.0002992116,251.25436,-0.005426883697509766,430,880640,2322.4807677119998,880640
95.35,-204.94113339999996,387,0.0029808069,0.033813477,2.8380463,-0.00095644663,227.81908,2.2470951080322266e-05,440,901120,2376.646627635,901120
100.45,-214.31810633999999,378,0.00036613608,0.00012207031,2.829745,-0.00010249128,356.39597,-0.0024002790451049805,450,921600,2431.3663190159996,921600
114.97,-254.00058246999998,366,0.000657136,0.00024414062,2.8271656,-0.0015749589,328.9521,-0.002687692642211914,460,942080,2492.593922076,942080
102.47,-235.50986042,384,0.00037009572,0.0,2.8164525,-0.0016903953,394.24152,-0.00012826919555664062,470,962560,2547.0639806500003,962560
104.01,-245.87414794999998,371,0.00031913555,0.0,2.8159125,-0.0007747708,321.1845,-0.007222771644592285,480,983040,2601.911510242,983040
104.17,-231.63077223,376,4.920976e-06,0.0,2.8053594,7.075482e-05,408.64645,0.00027054548263549805,490,1003520,2656.369250291,1003520
99.39,-222.31643035999997,377,6.6267625e-05,0.0,2.8051167,-8.875452e-05,555.3225,-0.002712249755859375,500,1024000,2714.205919035,1024000
93.13,-168.67574789999998,381,0.00070210535,0.0,2.805591,0.0014629547,280.5995,0.014339268207550049,510,1044480,2767.5467443279995,1044480
92.36,-217.87651015,388,0.00026237636,0.0,2.7889106,0.00018192109,263.1254,0.00013309717178344727,520,1064960,2820.8463562039997,1064960
95.79,-187.15895658000002,379,0.0009982224,0.0,2.7688417,0.00013139792,239.67088,0.005015969276428223,530,1085440,2873.8715304059997,1085440
95.36,-194.83425653999998,383,0.002214726,0.021118164,2.7612684,-0.00268568,309.79553,-0.0003644227981567383,540,1105920,2927.1182401569995,1105920
99.31,-301.37106658,375,0.00015342033,0.0,2.768989,-0.0006106511,685.38715,-0.008648872375488281,550,1126400,2980.829218113,1126400
101.68,-182.08452543999994,377,0.00018512855,0.0,2.7685792,-3.4166267e-05,209.7733,0.008222579956054688,560,1146880,3034.7384598709996,1146880
97.4,-202.4666777,378,0.0008865008,0.0012207031,2.7679958,-0.0010450865,233.043,-0.00992584228515625,570,1167360,3088.4293276050003,1167360
94.02,-194.28825806,382,0.00035534266,0.0,2.7673,0.00057292375,190.4589,0.05212521553039551,580,1187840,3142.3277859130003,1187840
99.67,-164.56605471000003,411,0.0003705944,0.0,2.7680364,-0.00032816816,319.49478,0.020161867141723633,590,1208320,3197.2277985909996,1208320
95.39,-183.77756316,413,0.0001284222,0.0,2.7659245,0.00013941305,106.48776,0.08061826229095459,600,1228800,3246.1947218799996,1228800
101.73,-188.21652116999996,410,0.00020627321,0.0,2.7702084,-4.4995453e-05,367.20178,0.011391699314117432,610,1249280,3295.4439400949996,1249280
105.04,-204.48085182,406,0.00029628974,0.0,2.7636728,-0.0007485836,141.42279,0.13255912065505981,620,1269760,3345.9394774639995,1269760
98.71,-176.10822213,414,0.0028846976,0.02368164,2.7608967,-0.0017736378,153.54636,0.06073176860809326,630,1290240,3395.5867660369995,1290240
113.86,-191.50885266999998,267,0.00035611287,0.0,2.751177,0.0005031545,177.44264,0.15594983100891113,640,1310720,3448.524412758,1310720
103.93,-192.38627335,409,0.0021306693,0.01184082,2.7471442,-0.0009545752,249.19206,0.038766682147979736,650,1331200,3497.8002809769996,1331200
104.36,-161.89285985,409,0.002019701,0.011474609,2.7492414,-0.0020523993,121.13819,0.12491774559020996,660,1351680,3547.455730724,1351680
119.53,-186.922468,399,7.392842e-05,0.0,2.7403572,0.000290033,395.76907,0.039755403995513916,670,1372160,3602.654827288,1372160
115.53,-169.18668606000003,413,0.0027984562,0.027709961,2.7398295,-0.0036151393,116.79929,0.09422838687896729,680,1392640,3653.0763418019997,1392640
108.14,-158.99966168999998,393,0.0020813826,0.014892578,2.7320197,-0.00089978764,257.1538,0.06636059284210205,690,1413120,3702.739282515,1413120
134.4,-190.85662316000005,425,0.00175487,0.009399414,2.7117414,-0.0023135867,178.70116,0.05654752254486084,700,1433600,3755.64193856,1433600
121.11,-167.15438645999998,437,0.0006091421,0.0007324219,2.699663,-0.00031113572,122.638145,0.09059250354766846,710,1454080,3808.9351243319998,1454080
141.94,-176.28062902999997,407,0.00027998662,0.0,2.6839204,-0.0012042499,260.53024,0.08354783058166504,720,1474560,3858.1111294009997,1474560
152.23,-191.03208076,406,0.0027865928,0.029785156,2.677855,-0.0025502546,84.92997,0.0588986873626709,730,1495040,3908.638931349,1495040
166.05,-180.11761588999997,394,0.0017091887,0.0087890625,2.657248,-0.0017527462,117.89522,0.06634533405303955,740,1515520,3960.498536745,1515520
