# {"t_start": 1557707992.0223286, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-357.000416,141,147.47424
-275.597699,108,147.763933
-139.937795,125,148.103306
-632.604666,145,148.504929
-114.360215,168,149.004723
-260.916623,75,149.209648
0.491882,137,149.589566
-293.303529,141,150.112215
-257.977433,116,150.425923
-508.181048,117,150.731746
-162.166884,131,151.096109
-176.914383,102,151.368785
-149.147212,94,151.629935
-153.190528,84,151.849652
-256.847554,155,152.296746
-280.374663,112,152.595363
-337.555818,123,152.924383
-249.606548,133,153.289528
-313.70442,98,153.546503
-397.353611,135,153.912929
-459.153246,126,154.247346
-124.328935,180,154.779142
-45.36977,92,155.018591
-209.935296,105,155.303692
-278.500004,133,155.802571
-140.403605,248,156.585809
-524.027968,92,156.821047
-163.453126,94,157.065096
-421.94282,187,157.608413
-466.828576,130,157.951459
-51.996326,90,158.182974
-555.730628,182,158.708812
-64.239763,83,158.922402
-60.528204,243,159.704512
-331.886658,97,159.96003
-54.55842,108,160.247171
-467.093115,156,160.689192
-365.304658,121,161.017746
-310.695884,119,161.487075
-114.600729,90,161.714904
-205.878923,143,162.112503
-307.79597,102,162.384579
-281.134856,113,162.681653
-1.632914,107,162.978976
-492.093684,219,163.650298
-269.807835,148,164.061171
-268.876107,143,164.444986
-174.224805,107,164.73927
-233.772306,131,165.086814
-399.891646,90,165.320207
-378.098131,138,165.696664
-80.654155,100,165.96034
-490.844702,128,166.296036
-296.087724,178,166.809276
-390.953059,102,167.215961
-558.045976,104,167.485798
-166.407509,157,167.921439
-322.641946,143,168.314165
-260.490642,144,168.708252
-50.932967,92,168.937816
-128.235883,98,169.192269
-191.834034,88,169.410432
-16.825176,94,169.651688
-514.906014,135,170.014178
-25.031409,101,170.264687
-156.822804,175,170.774345
-183.396614,118,171.075998
-324.682394,110,171.366483
-255.014554,99,171.615599
-110.571011,151,172.036736
-154.345171,153,172.439183
-503.063915,201,173.156716
-452.106582,125,173.49009
-333.420072,84,173.707067
-97.904378,76,173.898695
-527.832605,211,174.516551
-371.947193,154,174.951782
-111.971001,113,175.278398
-302.992967,130,175.633945
-371.719103,139,176.019905
-50.470538,173,176.505141
-166.458427,92,176.741564
-226.141555,108,177.012466
-456.179617,109,177.294175
-465.361935,133,177.648649
-549.470039,214,178.299002
-300.662484,102,178.695876
