% time spent exploring,episodes,mean 100 episode reward,steps
99,5,0.0,795
99,10,-11.1,1674
99,15,-7.1,2634
98,20,-5.3,3629
98,25,-4.2,4624
98,30,-3.4,5557
97,35,-2.9,6552
97,40,0.0,7547
97,45,0.0,8542
96,50,0.0,9537
96,55,0.0,10532
96,60,-5.1,11409
95,65,-7.8,12322
95,70,-7.2,13317
95,75,-8.1,14251
95,80,-7.6,15246
94,85,-7.1,16241
94,90,-5.6,17236
94,95,-6.4,18180
93,100,-6.1,19175
93,105,-8.0,19933
93,110,-8.0,20821
92,115,-8.0,21816
92,120,-9.0,22706
92,125,-11.0,23571
91,130,-11.0,24566
91,135,-12.0,25455
91,140,-16.0,26239
91,145,-16.0,27234
90,150,-17.0,28214
90,155,-18.0,29167
90,160,-15.0,30162
89,165,-16.0,30912
89,170,-17.0,31751
89,175,-18.0,32526
89,180,-19.0,33490
88,185,-18.0,34485
88,190,-20.0,35436
88,195,-21.0,36349
87,200,-21.0,37273
87,205,-21.0,38080
87,210,-22.0,38979
86,215,-23.0,39915
86,220,-23.0,40813
86,225,-20.0,41808
86,230,-20.0,42803
85,235,-20.0,43793
85,240,-16.0,44788
85,245,-16.0,45715
84,250,-15.0,46649
84,255,-14.0,47644
84,260,-14.0,48639
83,265,-11.0,49634
83,270,-11.0,50536
83,275,-11.0,51340
82,280,-11.0,52249
82,285,-14.0,53151
82,290,-12.0,54146
81,295,-9.0,55141
81,300,-9.0,56136
81,305,-10.0,56934
81,310,-7.0,57861
80,315,-7.0,58561
80,320,-7.0,59410
80,325,-8.0,60391
79,330,-6.0,61386
79,335,-5.0,62253
79,340,-7.0,63179
79,345,-6.0,64174
78,350,-7.0,65134
78,355,-7.0,65969
78,360,-6.0,66824
77,365,-6.0,67781
77,370,-7.0,68582
77,375,-5.0,69464
77,380,-5.0,70367
76,385,-3.0,71231
76,390,-5.0,72119
76,395,-6.0,73114
75,400,-6.0,74109
75,405,-1.0,75011
75,410,-4.0,75800
74,415,-2.0,76740
74,420,-4.0,77489
74,425,-1.0,78484
74,430,-3.0,79479
73,435,-3.0,80362
73,440,0.0,81301
73,445,-2.0,82271
72,450,0.0,83207
72,455,0.0,84129
72,460,-3.0,84940
71,465,-2.0,85818
71,470,2.0,86813
71,475,4.0,87808
70,480,6.0,88803
70,485,8.0,89798
70,490,11.0,90793
70,495,14.0,91788
69,500,15.0,92783
69,505,13.0,93622
69,510,14.0,94433
68,515,13.0,95273
68,520,16.0,96268
68,525,12.0,97237
67,530,13.0,98112
67,535,14.0,99107
67,540,13.0,100102
66,545,14.0,101053
66,550,15.0,102032
66,555,13.0,102756
66,560,16.0,103751
65,565,18.0,104598
65,570,18.0,105574
65,575,14.0,106376
64,580,13.0,107336
64,585,12.0,108230
64,590,8.0,109131
64,595,6.0,110126
63,600,7.0,111069
63,605,7.0,111960
63,610,11.0,112955
62,615,11.0,113809
62,620,12.0,114762
62,625,12.0,115620
61,630,13.0,116615
61,635,14.0,117557
61,640,15.0,118492
60,645,16.0,119425
60,650,13.0,120230
60,655,14.0,121132
60,660,14.0,122098
59,665,11.0,123093
59,670,10.0,124033
59,675,13.0,124962
58,680,14.0,125934
58,685,14.0,126929
58,690,17.0,127852
57,695,17.0,128847
57,700,17.0,129840
57,705,17.0,130731
56,710,15.0,131638
56,715,14.0,132471
56,720,16.0,133466
56,725,16.0,134312
55,730,16.0,135213
55,735,16.0,136093
55,740,17.0,137087
54,745,18.0,138082
54,750,20.0,139052
54,755,21.0,140047
53,760,21.0,141033
53,765,20.0,141780
53,770,19.0,142775
53,775,20.0,143763
52,780,21.0,144673
52,785,18.0,145339
52,790,18.0,146194
51,795,18.0,147187
51,800,18.0,148121
51,805,20.0,149017
51,810,19.0,149963
50,815,22.0,150852
50,820,18.0,151791
50,825,19.0,152711
49,830,17.0,153592
49,835,19.0,154418
49,840,15.0,155193
49,845,13.0,156102
48,850,14.0,157097
48,855,16.0,157988
48,860,13.0,158817
47,865,17.0,159786
47,870,17.0,160692
47,875,17.0,161687
46,880,17.0,162669
46,885,21.0,163513
46,890,22.0,164382
46,895,22.0,165305
45,900,24.0,166300
45,905,23.0,167233
45,910,23.0,168217
44,915,24.0,169160
44,920,26.0,170154
44,925,27.0,171149
43,930,30.0,172034
43,935,26.0,172876
43,940,28.0,173801
42,945,31.0,174655
42,950,31.0,175650
42,955,30.0,176449
42,960,32.0,177444
41,965,30.0,178424
41,970,30.0,179337
41,975,29.0,180276
40,980,27.0,181234
40,985,26.0,182017
40,990,26.0,182899
39,995,27.0,183842
39,1000,24.0,184749
39,1005,22.0,185673
39,1010,23.0,186668
38,1015,21.0,187646
38,1020,20.0,188456
38,1025,19.0,189200
37,1030,14.0,190110
37,1035,15.0,191005
37,1040,15.0,191793
37,1045,12.0,192592
36,1050,10.0,193424
36,1055,10.0,194419
36,1060,12.0,195341
35,1065,10.0,196303
35,1070,12.0,197163
35,1075,15.0,198158
34,1080,17.0,199111
34,1085,16.0,199911
34,1090,12.0,200581
34,1095,12.0,201538
33,1100,12.0,202512
33,1105,15.0,203381
33,1110,16.0,204278
33,1115,18.0,205094
32,1120,18.0,205994
32,1125,21.0,206980
32,1130,24.0,207941
31,1135,28.0,208710
31,1140,30.0,209582
31,1145,29.0,210329
31,1150,30.0,211136
30,1155,29.0,212046
30,1160,28.0,212910
30,1165,31.0,213892
29,1170,33.0,214882
29,1175,30.0,215854
29,1180,28.0,216576
28,1185,31.0,217403
28,1190,37.0,218361
28,1195,39.0,219151
28,1200,41.0,220146
27,1205,42.0,221141
27,1210,40.0,221883
