# {"t_start": 1557720633.8135173, "env_id": "HalfCheetah-v2"} 
r,l,t
-545.827288,1000,2.226677
-658.440525,1000,3.121418
-591.171766,1000,5.079911
-608.157247,1000,5.986038
-495.792969,1000,7.83174
-621.999642,1000,8.722391
-581.405581,1000,10.575914
-461.921158,1000,11.464753
-487.234776,1000,13.302969
-436.408083,1000,14.18982
-388.954239,1000,16.060249
-483.786191,1000,16.966277
-455.207933,1000,18.794545
-397.20272,1000,19.684477
-384.822598,1000,21.524246
-249.388187,1000,22.434044
-433.502119,1000,24.238918
-419.826421,1000,25.143302
-421.597753,1000,26.928102
-358.968051,1000,27.829582
-361.69852,1000,29.654078
-420.469632,1000,30.558334
-374.552011,1000,32.386191
-358.812245,1000,33.294587
-333.976302,1000,35.122952
-274.39799,1000,36.045679
-309.50157,1000,37.836797
-344.550514,1000,38.757586
-271.647526,1000,40.57041
-294.234584,1000,41.509523
-281.734817,1000,43.322015
-303.526393,1000,44.302529
-254.559916,1000,46.169541
-219.262481,1000,47.130563
-256.927558,1000,49.07643
-255.750736,1000,50.04759
-221.827991,1000,51.927892
-232.928555,1000,52.903445
-228.440011,1000,54.796741
-216.712861,1000,55.744899
-248.928859,1000,57.632993
-204.347248,1000,58.600515
-162.227326,1000,59.517085
-111.106935,1000,61.465385
-93.356168,1000,62.402413
-166.495606,1000,64.302582
-56.387131,1000,65.223777
-115.886471,1000,67.154686
-148.467212,1000,68.090771
-106.31672,1000,70.056905
-157.807555,1000,71.052024
-163.483914,1000,73.042416
-168.048615,1000,73.997021
-100.501922,1000,75.966372
-107.269195,1000,76.915608
-103.006779,1000,78.869725
-107.829891,1000,79.830893
-93.102477,1000,81.775577
-120.174355,1000,82.739047
-105.699813,1000,84.707167
-71.225547,1000,85.661478
-51.100886,1000,87.531778
-70.229675,1000,88.464159
-54.083137,1000,90.401948
-13.221227,1000,91.387843
-33.567733,1000,93.269606
-26.439747,1000,94.26077
-24.778473,1000,96.095452
-13.31639,1000,97.053761
-6.56301,1000,98.913248
-19.646521,1000,99.860394
-2.657466,1000,101.708638
-13.460071,1000,102.648584
5.156425,1000,104.481698
45.515423,1000,105.447685
33.464436,1000,107.257568
100.94054,1000,108.204826
87.771906,1000,110.054689
98.269765,1000,111.007599
113.044491,1000,112.823314
124.131169,1000,113.74894
129.814613,1000,115.557796
101.48396,1000,116.518041
112.728557,1000,118.376339
