# {"t_start": 1557707969.2554107, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-92.706816,73,2.769004
-29.787065,84,2.963482
-324.108575,102,3.20125
-97.425474,129,3.506849
-129.166092,110,3.777298
-357.702223,107,4.025356
-145.495737,110,4.284373
-268.257482,133,4.595433
-325.609473,108,4.853251
-374.755849,76,5.034082
-100.441392,68,5.185374
-305.178951,107,5.440799
-181.17766,139,5.775754
-485.832353,139,6.122861
-401.289617,111,6.380815
-378.969555,108,6.632419
-238.114568,131,6.945972
-312.577374,107,7.185291
-157.338441,73,7.348835
-170.205415,79,7.742058
-131.615254,92,7.949416
-331.293064,157,8.346692
-143.426398,90,8.557641
-102.987106,104,8.803253
-249.712904,215,9.38993
26.065304,74,9.557065
-41.310294,108,9.816823
-69.649327,81,9.996351
-297.799151,141,10.337614
-379.545493,177,10.777917
-235.814257,107,11.021488
-246.717615,77,11.190863
-390.348015,92,11.399348
-93.196137,98,11.624429
-60.593359,77,11.792172
-119.421428,114,12.063445
-471.545927,117,12.339989
-41.279445,78,12.511341
-212.365655,89,12.834653
-100.12744,102,13.064363
-260.59941,95,13.273288
-293.462075,114,13.529772
-321.278711,110,13.785632
-91.30899,77,13.956656
-69.864399,81,14.140187
-116.94758,69,14.289848
-96.884062,106,14.527514
-76.097342,114,14.799587
-80.671377,82,14.990291
-330.429247,114,15.248095
-339.550363,119,15.513644
-326.153144,195,16.029793
-83.669276,113,16.287046
-416.303543,115,16.563781
-95.438033,142,16.911281
-317.672813,103,17.161363
-101.501883,166,17.718182
-202.226183,72,17.879918
-244.903383,151,18.258177
-354.85007,130,18.563776
-178.297663,103,18.804483
-195.984775,107,19.066757
-65.468571,79,19.250411
-289.442158,114,19.521073
-188.602595,91,19.749661
-225.19279,94,19.984088
-430.628928,134,20.31179
-299.188272,90,20.522132
-43.200697,96,20.744956
-107.350418,86,20.955015
-228.472523,117,21.234266
-22.717082,85,21.436449
-87.302266,92,21.66095
-59.642203,83,21.851362
-306.769229,92,22.068291
-415.389075,86,22.273225
-335.938583,91,22.483826
-66.621006,135,22.945251
-154.24049,89,23.154112
-376.160414,142,23.51809
-589.272954,160,23.958316
-381.40546,119,24.246462
-147.704864,133,24.569213
-255.165075,176,25.040585
-41.965871,69,25.190768
-492.386449,126,25.495664
-440.657315,152,25.904919
-132.914552,92,26.12217
-361.570506,97,26.359942
-22.626531,81,26.548736
-64.847191,129,26.88288
-317.944584,86,27.080277
-380.143276,88,27.289313
-132.725175,86,27.496296
-326.269324,83,27.691047
-315.260925,111,28.089054
-587.364115,155,28.487462
-110.308305,86,28.688948
-32.106363,67,28.839326
-85.632139,80,29.030882
-233.082117,136,29.37915
-139.906915,152,29.768121
-157.17853,141,30.127356
-54.332386,83,30.321864
-538.731446,192,30.846892
-145.132069,123,31.143549
-58.656314,102,31.39317
-404.576352,160,31.812684
-213.21834,81,31.996647
-277.440409,158,32.408967
-611.780394,131,32.728828
-254.5147,114,33.141378
-124.503277,76,33.317466
-114.374541,109,33.585451
-194.122743,124,33.883599
-82.206728,104,34.136313
-143.969555,93,34.354842
-320.204341,115,34.627454
-257.384254,112,34.896637
-94.646331,92,35.121178
-478.914345,125,35.432722
-208.76349,92,35.64172
-205.169165,146,36.015485
-301.637398,111,36.284276
-149.127208,107,36.538076
-330.977621,103,36.784468
-94.525301,81,36.978362
-356.783032,147,37.357905
-439.463757,101,37.596259
-99.448438,97,37.824722
-263.157377,75,38.005053
-132.135138,78,38.313292
-74.407181,82,38.557296
-578.723384,107,38.809191
-69.765258,79,38.998441
-105.117092,90,39.214644
-341.488856,102,39.470877
-374.732746,200,40.020074
-429.086787,147,40.416796
-38.380028,73,40.59564
-215.334759,106,40.849498
-380.639827,96,41.081771
-139.836407,128,41.397376
-313.22345,171,41.862357
-555.502759,171,42.330024
-449.825697,79,42.526254
-224.316485,116,42.810507
-425.530385,82,43.002327
-58.762867,82,43.196119
-217.504747,117,43.620751
-81.792714,75,43.797476
-372.7312,108,44.071145
-333.280698,127,44.389357
-290.100282,108,44.653059
-517.296284,161,45.092312
-312.40878,163,45.531673
44.05235,98,45.782386
-237.570726,138,46.146561
-516.097532,147,46.526784
-114.871177,77,46.704999
-448.824597,122,47.018212
-130.579562,190,47.538856
-288.381231,83,47.7317
-46.625562,86,47.943594
-162.925048,130,48.261254
-190.427214,89,48.474455
-101.314549,95,48.700304
-305.405083,106,49.099636
-488.92216,106,49.358451
-280.536851,101,49.610314
-307.596973,92,49.829442
-397.535881,143,50.212043
-345.608447,143,50.580743
-29.106751,84,50.781058
-345.407299,156,51.193533
-194.700208,120,51.486929
-180.051229,147,51.851101
-316.560557,181,52.336349
-425.707517,134,52.674034
-3.819798,102,52.921355
