approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.00025265838,0.0,106.05263157894737,-247.68077352631582,-0.00544428825378418,381,1,2.8367925,-0.002476749,2048,5.373777470999812,2048,51.47578
5.3822434e-05,0.0,114.03,-248.26970318,-0.011202335357666016,387,10,2.8199897,-0.00020895785,20480,51.8837615729999,20480,46.32295
0.0022629262,0.013183594,129.07,-268.62939175,-0.009590744972229004,364,20,2.8174484,-0.0013069473,40960,108.7951643020001,40960,45.488
0.0023050306,0.010986328,142.28,-305.53582351,-0.041867971420288086,359,30,2.8132982,-0.0003803845,61440,167.9484394809997,61440,44.103344
0.0004901371,0.00012207031,118.03,-228.34512952999995,-0.023459911346435547,345,40,2.809558,-0.0002796803,81920,227.82061431300008,81920,39.445663
0.0010725202,0.0021972656,113.75,-249.61952126,-0.0037539005279541016,358,50,2.8165135,-0.0006592741,102400,284.22148578899987,102400,42.940144
0.0005778199,0.0007324219,116.72,-298.56951233,-0.009224176406860352,352,60,2.8211758,-0.0024128617,122880,341.0996139640001,122880,47.94665
0.00021485213,0.0,113.5,-291.54097466999997,-0.012993812561035156,375,70,2.8241575,0.0014723403,143360,397.7843108719999,143360,63.50541
0.0003327214,0.0,102.63,-275.09410973999996,0.0011794567108154297,375,80,2.824651,-0.0006096236,163840,453.32821785099986,163840,52.788506
0.0013433676,0.0015869141,102.15,-239.49473641,-0.0006256103515625,377,90,2.8255644,0.0001304824,184320,508.0076396139998,184320,57.623386
0.0005832476,0.00036621094,116.35,-222.49878248000002,-0.005526065826416016,363,100,2.823813,-0.0014850685,204800,568.6710527360001,204800,47.880028
0.00090672524,0.00012207031,104.19,-283.79694079999996,-0.003155946731567383,372,110,2.823117,-0.00014355159,225280,624.7637644060001,225280,58.571022
0.00071211957,0.00012207031,96.64,-204.09708745,-0.0029370784759521484,374,120,2.823839,-0.0016351903,245760,682.9343916089997,245760,66.46431
0.0008332058,0.00024414062,110.39,-248.49584008,0.0002339482307434082,368,130,2.8168404,-0.0004861763,266240,738.593257476,266240,64.77779
0.002202134,0.010375977,102.02,-259.41080947,-0.004776954650878906,365,140,2.813185,-0.0015554372,286720,793.5477039560001,286720,94.8567
0.0021532935,0.009277344,96.45,-218.86743398,0.0013546347618103027,374,150,2.8076072,0.00054667715,307200,852.7044546299999,307200,92.0089
0.0013589843,0.0024414062,110.47,-271.67725565,-0.01210641860961914,365,160,2.8060653,-0.0014077749,327680,909.1863190529998,327680,149.75797
0.0008639405,0.0,104.7,-247.91418221,-0.006680011749267578,364,170,2.8006723,0.0023549877,348160,964.8201889080001,348160,173.86299
0.00025076256,0.0,108.66,-222.83976824,-0.004093527793884277,372,180,2.8006709,-3.4068842e-05,368640,1021.365203625,368640,230.20628
4.3421463e-05,0.0,99.3,-194.42525467,-0.005396246910095215,378,190,2.798945,-0.00026413746,389120,1075.790348008,389120,272.64276
8.843919e-05,0.0,99.16,-207.28383579,0.00022989511489868164,375,200,2.8008165,-0.0005172593,409600,1129.9668042889998,409600,525.86285
0.00047293265,0.00012207031,100.85,-194.40460305,0.0041356682777404785,366,210,2.8031273,-0.0009699036,430080,1184.7702287060001,430080,284.08307
0.00058707024,0.0,100.07,-224.96399446999996,-0.0010480880737304688,380,220,2.8042414,-0.00044754212,450560,1240.0454347819996,450560,431.67575
0.00032313052,0.0,99.97,-224.31389035,-0.0025529861450195312,371,230,2.8019872,-0.00039193532,471040,1294.707922918,471040,773.4702
0.0003914449,0.0,103.71,-199.17124808,-0.0011005401611328125,374,240,2.8033116,-0.00019353183,491520,1349.851222026,491520,328.8039
4.9868435e-05,0.0,102.39,-221.02764292000003,-0.0003587007522583008,376,250,2.7976382,-0.0002312593,512000,1404.6506651640002,512000,531.15
0.00059477007,0.0,100.84,-222.77075058000003,-0.00010561943054199219,372,260,2.796109,-0.00061719987,532480,1459.865371027,532480,336.67706
0.0010035911,0.00048828125,102.1,-224.97568842000004,-0.0023603439331054688,371,270,2.7921526,0.00040363643,552960,1515.0017229240002,552960,401.65753
0.0006888491,0.00012207031,96.72,-235.94484826000004,1.710653305053711e-05,375,280,2.7899532,-0.0017252392,573440,1569.8813164900002,573440,572.43024
0.00010033446,0.0,99.22,-218.32884286,-0.0023076534271240234,374,290,2.7912793,0.00018432466,593920,1625.016814484,593920,407.72318
