% time spent exploring,episodes,mean 100 episode reward,steps
99,5,250.0,592
99,10,388.9,1322
98,15,478.6,2196
98,20,505.3,2890
98,25,516.7,3584
97,30,513.8,4149
97,35,502.9,4881
97,40,546.2,5840
96,45,531.8,6524
96,50,551.0,7292
96,55,559.3,8002
95,60,539.0,8837
95,65,554.7,9598
95,70,558.0,10052
94,75,560.8,10650
94,80,551.9,11227
94,85,570.2,11927
93,90,556.2,12541
93,95,548.9,13326
93,100,548.5,13982
92,105,571.0,14804
92,110,575.0,15454
92,115,576.0,16106
91,120,579.0,16916
91,125,584.0,17465
91,130,591.0,18304
90,135,609.0,18999
90,140,607.0,19909
89,145,623.0,20707
89,150,617.0,21339
89,155,621.0,21958
88,160,628.0,22620
88,165,613.0,23242
88,170,623.0,24055
87,175,630.0,24622
87,180,655.0,25463
87,185,655.0,26119
86,190,675.0,26863
86,195,686.0,27240
86,200,700.0,28158
85,205,689.0,28731
85,210,683.0,29197
85,215,686.0,29716
85,220,670.0,30169
84,225,680.0,30986
84,230,682.0,31745
84,235,687.0,32405
83,240,679.0,32877
83,245,678.0,33741
83,250,693.0,34361
82,255,689.0,35165
82,260,690.0,35612
82,265,708.0,36310
81,270,711.0,37090
81,275,715.0,38002
81,280,707.0,38751
80,285,704.0,39639
80,290,710.0,40424
79,295,710.0,40969
79,300,694.0,41530
79,305,692.0,42079
79,310,699.0,42539
78,315,704.0,43134
78,320,731.0,43738
78,325,719.0,44440
77,330,725.0,45104
77,335,708.0,45444
77,340,719.0,45976
77,345,720.0,46594
76,350,714.0,47186
76,355,718.0,47811
76,360,742.0,48395
75,365,755.0,49104
75,370,748.0,49567
75,375,746.0,50092
75,380,768.0,50749
74,385,785.0,51661
74,390,790.0,52304
73,395,813.0,53299
73,400,846.0,53963
73,405,877.0,54710
72,410,881.0,55124
72,415,881.0,55965
72,420,889.0,56781
71,425,891.0,57364
71,430,904.0,58090
71,435,919.0,58745
71,440,916.0,59140
70,445,925.0,59796
70,450,931.0,60600
70,455,925.0,60963
69,460,925.0,61731
69,465,932.0,62563
69,470,940.0,62989
68,475,952.0,63660
68,480,924.0,63914
68,485,938.0,64725
67,490,939.0,65540
67,495,928.0,66192
67,500,921.0,66951
66,505,922.0,67759
66,510,930.0,68444
66,515,939.0,68925
65,520,946.0,69589
65,525,959.0,70350
65,530,947.0,70879
64,535,968.0,71815
64,540,974.0,72622
64,545,990.0,73373
63,550,985.0,74073
63,555,1008.0,74878
62,560,1032.0,75625
62,565,1028.0,76514
62,570,1056.0,77328
61,575,1048.0,77856
61,580,1081.0,78637
61,585,1067.0,79382
60,590,1071.0,79970
60,595,1073.0,80834
59,600,1072.0,81650
59,605,1058.0,82307
59,610,1061.0,82853
59,615,1080.0,83666
58,620,1068.0,84051
58,625,1077.0,84728
58,630,1093.0,85466
57,635,1084.0,85977
57,640,1094.0,86686
57,645,1086.0,87296
56,650,1107.0,88010
56,655,1116.0,88877
56,660,1109.0,89592
55,665,1095.0,90333
55,670,1085.0,91163
55,675,1094.0,91749
54,680,1069.0,92563
54,685,1081.0,93503
53,690,1098.0,94323
53,695,1110.0,94968
53,700,1135.0,95848
52,705,1156.0,96639
52,710,1171.0,97241
51,715,1175.0,97965
51,720,1198.0,98764
51,725,1204.0,99305
50,730,1198.0,100058
50,735,1218.0,100922
50,740,1207.0,101498
49,745,1236.0,102319
49,750,1232.0,102807
49,755,1210.0,103301
48,760,1233.0,104228
48,765,1262.0,104903
48,770,1262.0,105642
47,775,1274.0,106430
47,780,1271.0,107061
47,785,1294.0,107985
46,790,1297.0,108575
46,795,1290.0,109081
46,800,1297.0,109943
45,805,1273.0,110521
45,810,1283.0,111149
45,815,1279.0,111674
44,820,1256.0,112363
44,825,1272.0,113185
44,830,1307.0,114081
43,835,1269.0,114609
43,840,1291.0,115221
43,845,1270.0,115934
42,850,1276.0,116577
42,855,1301.0,117255
42,860,1308.0,118250
41,865,1294.0,118713
41,870,1309.0,119550
40,875,1339.0,120458
40,880,1375.0,121089
40,885,1365.0,121853
39,890,1383.0,122848
39,895,1408.0,123763
39,900,1401.0,124257
38,905,1417.0,124882
38,910,1428.0,125616
38,915,1417.0,126178
37,920,1443.0,126995
37,925,1453.0,127990
36,930,1444.0,128779
36,935,1488.0,129424
36,940,1491.0,130075
35,945,1499.0,130630
35,950,1501.0,131269
35,955,1503.0,132018
34,960,1472.0,132687
34,965,1482.0,133462
34,970,1498.0,134323
33,975,1474.0,134972
33,980,1467.0,135508
33,985,1456.0,136424
32,990,1456.0,137419
32,995,1451.0,138151
31,1000,1427.0,138834
31,1005,1479.0,139826
31,1010,1489.0,140694
30,1015,1514.0,141604
30,1020,1520.0,142153
29,1025,1528.0,142904
29,1030,1529.0,143582
29,1035,1501.0,144209
28,1040,1517.0,144936
28,1045,1505.0,145396
28,1050,1507.0,145808
28,1055,1525.0,146448
27,1060,1556.0,147236
27,1065,1570.0,147872
27,1070,1555.0,148549
26,1075,1570.0,149230
26,1080,1610.0,150130
25,1085,1627.0,151062
25,1090,1629.0,151870
25,1095,1657.0,152782
24,1100,1716.0,153776
24,1105,1677.0,154586
23,1110,1644.0,155213
23,1115,1660.0,156208
22,1120,1692.0,157203
22,1125,1694.0,158055
22,1130,1725.0,158943
21,1135,1774.0,159686
21,1140,1798.0,160681
20,1145,1823.0,161505
20,1150,1855.0,162268
20,1155,1852.0,162926
19,1160,1870.0,163906
19,1165,1879.0,164720
18,1170,1910.0,165563
18,1175,1910.0,166304
18,1180,1902.0,167214
17,1185,1916.0,168209
17,1190,1919.0,169036
16,1195,1914.0,169904
16,1200,1899.0,170598
16,1205,1907.0,171414
15,1210,1961.0,172266
15,1215,1968.0,173190
14,1220,1969.0,174185
14,1225,1989.0,175180
13,1230,1935.0,176121
13,1235,1933.0,177053
12,1240,1951.0,178009
12,1245,1990.0,179004
11,1250,1982.0,179697
11,1255,1998.0,180689
11,1260,1986.0,181548
10,1265,1971.0,182402
10,1270,1979.0,183397
9,1275,1995.0,184392
9,1280,2013.0,185387
8,1285,1999.0,186367
8,1290,2018.0,187347
7,1295,2014.0,188157
7,1300,2004.0,189105
6,1305,2038.0,189953
6,1310,2032.0,190886
6,1315,2026.0,191651
5,1320,1998.0,192646
5,1325,2002.0,193488
4,1330,2087.0,194483
4,1335,2120.0,195465
3,1340,2092.0,196325
3,1345,2077.0,197320
2,1350,2093.0,198168
2,1355,2102.0,199076
2,1360,2095.0,199849
2,1365,2121.0,200761
2,1370,2128.0,201638
2,1375,2134.0,202498
2,1380,2160.0,203493
2,1385,2201.0,204401
2,1390,2182.0,205396
2,1395,2165.0,206391
2,1400,2183.0,207349
2,1405,2157.0,208344
2,1410,2167.0,209196
2,1415,2176.0,210164
2,1420,2200.0,211024
2,1425,2203.0,212019
2,1430,2154.0,212975
2,1435,2137.0,213735
2,1440,2181.0,214730
2,1445,2171.0,215543
2,1450,2201.0,216538
2,1455,2197.0,217255
2,1460,2206.0,218139
2,1465,2211.0,218987
2,1470,2214.0,219859
2,1475,2207.0,220854
2,1480,2180.0,221607
2,1485,2164.0,222602
2,1490,2160.0,223550
2,1495,2220.0,224480
2,1500,2234.0,225364
2,1505,2258.0,226236
2,1510,2256.0,227231
2,1515,2254.0,228066
2,1520,2271.0,228914
2,1525,2288.0,229909
2,1530,2340.0,230845
2,1535,2355.0,231840
2,1540,2332.0,232728
2,1545,2353.0,233723
2,1550,2334.0,234587
2,1555,2360.0,235495
2,1560,2380.0,236316
2,1565,2394.0,237212
2,1570,2423.0,238072
2,1575,2453.0,239067
2,1580,2466.0,239888
2,1585,2501.0,240883
2,1590,2568.0,241878
2,1595,2556.0,242742
2,1600,2568.0,243737
2,1605,2573.0,244732
2,1610,2588.0,245727
