# {"t_start": 1557720017.8369963, "env_id": "HalfCheetah-v2"} 
r,l,t
-721.887868,1000,1.995987
-775.824345,1000,2.856254
-763.833175,1000,4.62041
-590.311632,1000,5.477525
-516.36597,1000,7.152791
-515.985077,1000,8.011728
-502.269433,1000,9.620026
-497.306766,1000,10.46758
-584.501062,1000,12.060246
-471.267721,1000,12.923442
-352.7261,1000,14.564571
-502.502197,1000,15.399818
-419.421744,1000,17.050011
-411.225091,1000,17.910448
-400.601397,1000,19.499845
-337.422236,1000,20.356026
-578.917939,1000,21.961885
-335.527069,1000,22.822778
-385.950877,1000,24.446126
-378.458161,1000,25.301331
-337.661383,1000,26.906236
-312.705794,1000,27.759701
-351.172834,1000,29.375045
-349.449528,1000,30.235687
-362.293121,1000,31.849314
-366.593357,1000,32.716892
-330.556489,1000,34.328522
-344.603192,1000,35.18785
-329.292468,1000,36.802937
-311.839085,1000,37.659758
-272.21427,1000,39.253396
-290.325856,1000,40.114626
-214.409106,1000,41.715954
-257.221379,1000,42.582243
-236.451611,1000,44.174265
-235.779208,1000,45.044146
-251.473114,1000,46.643569
-187.180586,1000,47.500302
-198.178969,1000,49.110742
-158.860114,1000,49.990179
-191.480395,1000,51.589201
-129.713764,1000,52.454719
-151.316585,1000,53.31926
-161.442558,1000,54.903315
-104.224508,1000,55.754434
-121.340803,1000,57.369086
-110.474194,1000,58.221018
-113.369304,1000,59.829129
-104.106956,1000,60.690512
-61.420166,1000,62.339365
-59.904108,1000,63.191904
-101.117448,1000,64.804475
-90.418533,1000,65.649192
-24.335904,1000,67.276874
-26.648419,1000,68.140181
0.194467,1000,69.75105
-42.242557,1000,70.614421
-14.400022,1000,72.229057
-23.85209,1000,73.082505
14.734804,1000,74.699609
44.618215,1000,75.55347
74.839095,1000,77.179563
46.893138,1000,78.036159
75.530968,1000,79.646787
121.217352,1000,80.499662
112.802386,1000,82.118114
86.180829,1000,82.957454
135.901578,1000,84.57591
171.132631,1000,85.427613
166.502617,1000,87.049019
169.361557,1000,87.900018
142.157956,1000,89.532386
187.787862,1000,90.376585
167.509788,1000,91.985968
218.350321,1000,92.823222
210.542696,1000,94.46051
230.084522,1000,95.302984
211.109719,1000,96.937738
272.750339,1000,97.794125
296.168253,1000,99.417454
293.174148,1000,100.274112
309.120549,1000,101.901278
264.528877,1000,102.749539
217.114166,1000,104.389818
363.239188,1000,105.235697
335.992734,1000,106.080648
328.893103,1000,107.703356
194.060104,1000,108.541309
303.910581,1000,110.165773
371.367158,1000,111.011108
385.398245,1000,112.643084
393.059068,1000,113.484363
431.063479,1000,115.097058
491.35038,1000,115.93186
468.694687,1000,117.549339
479.09572,1000,118.393633
470.245711,1000,120.007719
343.986378,1000,120.848534
408.455633,1000,122.484533
477.05476,1000,123.325981
505.570366,1000,124.972163
479.792595,1000,125.818393
539.303503,1000,127.448443
524.582292,1000,128.31013
557.667533,1000,129.932085
606.58652,1000,130.765216
588.071447,1000,132.390848
550.784139,1000,133.231174
560.229682,1000,134.85747
527.079808,1000,135.697399
402.032298,1000,137.311045
615.259799,1000,138.153947
573.013264,1000,139.782198
605.981573,1000,140.621785
614.315824,1000,142.251045
615.143728,1000,143.079735
621.362453,1000,144.770765
642.250657,1000,145.618377
484.475929,1000,147.241958
646.961138,1000,148.08047
625.14148,1000,149.718358
583.367658,1000,150.5674
661.522792,1000,152.205925
617.220296,1000,153.055229
653.340691,1000,154.666386
587.778691,1000,155.508709
711.398683,1000,157.14859
706.996935,1000,157.982719
679.507081,1000,158.822699
649.335354,1000,160.449116
644.868279,1000,161.307208
705.581469,1000,162.970597
704.165646,1000,163.798936
715.323185,1000,165.450264
637.912212,1000,166.289691
614.758587,1000,167.91695
689.101808,1000,168.75826
623.606533,1000,170.414806
657.9938,1000,171.255909
732.438157,1000,172.906207
654.938185,1000,173.742234
561.23641,1000,175.363263
756.621008,1000,176.193374
669.005904,1000,177.811429
770.240232,1000,178.634486
726.879776,1000,180.262128
775.059478,1000,181.088577
739.9095,1000,182.707677
771.936881,1000,183.530468
763.564167,1000,185.159701
789.489272,1000,185.998826
795.082813,1000,187.620267
785.734089,1000,188.455359
743.400033,1000,190.07885
822.073533,1000,190.908995
823.867224,1000,192.534906
804.357613,1000,193.366103
846.490701,1000,194.986356
544.53105,1000,195.813137
748.423252,1000,197.444919
542.703375,1000,198.296658
824.00623,1000,199.910785
799.687653,1000,200.741356
835.97808,1000,202.357124
782.891883,1000,203.187008
839.492481,1000,204.833228
797.950485,1000,205.674499
816.257245,1000,207.279666
855.782794,1000,208.12411
852.643758,1000,209.749176
858.965293,1000,210.595626
803.302164,1000,211.427184
908.095467,1000,213.070762
877.514736,1000,213.913114
899.95132,1000,215.55347
857.299418,1000,216.388577
826.565443,1000,218.016947
861.673389,1000,218.838892
831.733813,1000,220.465249
907.169954,1000,221.298673
830.194156,1000,222.911041
877.087293,1000,223.738802
857.660775,1000,225.365378
917.141489,1000,226.191174
944.03854,1000,227.81659
883.297767,1000,228.647403
911.267143,1000,230.286453
886.423212,1000,231.115374
800.695087,1000,232.761878
893.525257,1000,233.599638
870.211685,1000,235.213839
966.863671,1000,236.050444
903.946576,1000,237.684371
871.796915,1000,238.505486
903.798382,1000,240.131351
926.448144,1000,240.9769
879.276186,1000,242.616954
739.932168,1000,243.454543
897.145047,1000,245.0684
940.521626,1000,245.906707
872.159819,1000,247.523345
939.21593,1000,248.374406
912.146188,1000,250.004722
876.224532,1000,250.847596
872.579184,1000,252.468239
933.414091,1000,253.309007
924.097911,1000,254.904394
959.267482,1000,255.742421
953.168984,1000,257.364196
976.286648,1000,258.213102
897.403172,1000,259.813796
903.057751,1000,260.662938
957.01272,1000,262.263316
885.189318,1000,263.127443
906.27187,1000,263.954933
985.950808,1000,265.595964
944.612634,1000,266.432038
962.573555,1000,268.060212
968.186404,1000,268.888347
920.369934,1000,270.515452
982.058809,1000,271.335786
861.843064,1000,272.975814
942.306809,1000,273.813781
986.544825,1000,275.450432
854.09931,1000,276.28531
932.913393,1000,277.939532
930.472256,1000,278.773723
990.343464,1000,280.433543
1027.704559,1000,281.263743
1046.898779,1000,282.892496
952.127165,1000,283.721986
1018.12351,1000,285.341009
996.90376,1000,286.162495
1052.616262,1000,287.769974
1039.083601,1000,288.593667
1024.885052,1000,290.220997
1058.359773,1000,291.045466
1001.398413,1000,292.671307
1003.086371,1000,293.497722
1040.809369,1000,295.118429
1048.353229,1000,295.959743
1047.661408,1000,297.592136
1045.285214,1000,298.434784
1063.426606,1000,300.065008
1044.496783,1000,300.895151
1026.517386,1000,302.521779
1025.769802,1000,303.350701
892.913319,1000,304.966532
1030.79918,1000,305.800964
1070.739899,1000,307.410117
967.103273,1000,308.249544
1063.970544,1000,309.841815
998.939049,1000,310.681589
1013.912371,1000,312.28879
1003.814796,1000,313.14342
999.858918,1000,313.968178
1034.812509,1000,315.57189
942.457393,1000,316.400525
1013.537093,1000,318.023458
1017.88127,1000,318.849268
993.794958,1000,320.459379
994.621757,1000,321.282138
1161.387087,1000,322.888991
1066.634906,1000,323.713072
1110.74455,1000,325.342321
1059.666551,1000,326.186904
924.16922,1000,327.810242
895.093312,1000,328.647926
1104.422216,1000,330.24304
1033.666289,1000,331.062595
1050.410498,1000,332.674945
1080.21598,1000,333.511774
1074.823275,1000,335.115491
1121.809149,1000,335.948036
1105.830662,1000,337.555873
1054.071224,1000,338.39147
1041.885122,1000,339.986974
1072.989258,1000,340.828008
1064.810905,1000,342.429546
1010.48639,1000,343.276065
1103.503346,1000,344.873962
945.49364,1000,345.711047
1120.488843,1000,347.292107
1084.305951,1000,348.148073
1054.381516,1000,349.732219
1118.44484,1000,350.583248
1077.137468,1000,352.144663
1144.969166,1000,352.995273
1045.44851,1000,354.587305
1115.891786,1000,355.431188
1152.208144,1000,357.027641
1123.798929,1000,357.884375
1191.115085,1000,359.453336
1142.813845,1000,360.29888
1087.867562,1000,361.879369
1039.391214,1000,362.728853
1117.271766,1000,364.3103
1110.166113,1000,365.164346
1014.000896,1000,366.014928
1183.050292,1000,367.594786
1152.409859,1000,368.440696
1154.305598,1000,370.024942
1098.949956,1000,370.862748
1088.119245,1000,372.465539
1114.942805,1000,373.311728
1018.03949,1000,374.872276
1177.147007,1000,375.730085
967.053126,1000,377.309768
756.289171,1000,378.160112
1156.585996,1000,379.726324
1068.211133,1000,380.587478
1165.520857,1000,382.162144
1171.734443,1000,383.011098
915.20324,1000,384.592866
1142.168367,1000,385.460445
1175.270071,1000,387.046793
1179.448977,1000,387.89859
1171.860934,1000,389.473453
1183.978092,1000,390.328017
1191.507561,1000,391.908727
1156.549656,1000,392.775417
1128.895259,1000,394.353511
1201.195755,1000,395.208869
1141.643953,1000,396.778549
1017.902702,1000,397.637222
1064.252151,1000,399.212592
1209.88181,1000,400.060067
1119.947462,1000,401.637356
1011.940345,1000,402.49254
1092.465383,1000,404.076117
1192.624307,1000,404.92466
1145.28103,1000,406.502554
1210.834505,1000,407.334626
1228.53686,1000,408.929191
1184.140251,1000,409.766027
1209.107491,1000,411.373644
1072.859481,1000,412.210216
1214.35095,1000,413.827715
1226.314281,1000,414.666332
1093.710863,1000,416.283667
1130.353372,1000,417.116086
1169.633105,1000,417.978195
1155.610032,1000,419.539875
1192.561441,1000,420.402586
1183.535112,1000,421.974817
903.098744,1000,422.826578
1139.345088,1000,424.415937
1132.419312,1000,425.284254
1144.012223,1000,426.871464
559.135043,1000,427.743534
1156.737076,1000,429.323007
1176.226877,1000,430.180488
1089.062822,1000,431.755354
1191.788124,1000,432.617118
1157.77757,1000,434.215784
1111.980829,1000,435.068932
1157.607411,1000,436.651904
1120.837737,1000,437.497634
1178.767904,1000,439.140024
1198.235472,1000,440.011068
1154.57191,1000,441.642827
659.191417,1000,442.488353
1172.654309,1000,444.103293
1243.844828,1000,444.946532
1210.299492,1000,446.539339
1188.166078,1000,447.376704
698.229951,1000,448.975391
1095.930832,1000,449.816362
1103.711513,1000,451.428988
1236.327449,1000,452.270074
844.343987,1000,453.875818
921.425713,1000,454.713618
1141.251307,1000,456.342444
1098.39201,1000,457.180222
1181.053045,1000,458.769731
1240.81166,1000,459.60006
1064.318728,1000,461.214409
1049.356382,1000,462.054259
1170.416243,1000,463.669078
1196.67104,1000,464.507439
1011.136229,1000,466.117051
1160.430403,1000,466.953348
1133.694092,1000,468.567149
1178.604313,1000,469.408002
1125.480023,1000,470.237158
1178.679291,1000,471.846022
1173.91501,1000,472.677817
1227.578256,1000,474.29862
1024.686816,1000,475.1297
1136.781144,1000,476.773739
1175.424478,1000,477.615004
1184.730812,1000,479.234286
1185.077273,1000,480.066456
1060.893766,1000,481.698866
1185.091468,1000,482.52676
1178.150609,1000,484.153869
764.035207,1000,484.987026
1243.758957,1000,486.609265
1222.132059,1000,487.480006
1196.970342,1000,489.191357
944.507478,1000,490.031026
379.591157,1000,491.742163
1204.977307,1000,492.618415
1073.182771,1000,494.446991
982.606725,1000,495.303113
770.744069,1000,497.037347
1111.617954,1000,497.9204
1175.315747,1000,499.610409
1163.255274,1000,500.481797
1166.924653,1000,502.181503
1215.231591,1000,503.020648
1246.200834,1000,504.753448
1137.364562,1000,505.604528
1141.805321,1000,507.296413
1234.740397,1000,508.149364
995.745975,1000,509.821311
1197.546368,1000,510.663184
1020.593812,1000,512.336933
1156.548245,1000,513.187817
1181.748641,1000,514.844406
1082.038791,1000,515.679649
1173.262256,1000,517.350003
1167.768064,1000,518.210273
1151.889047,1000,519.859542
1167.679529,1000,520.716882
1145.820597,1000,522.409884
1077.777435,1000,523.263658
935.703556,1000,524.116889
1112.249083,1000,525.775738
703.029356,1000,526.647892
1224.350787,1000,528.35
900.848785,1000,529.223243
1122.821757,1000,530.944797
785.789293,1000,531.832832
1026.287593,1000,533.629711
1127.536341,1000,534.526538
121.646494,1000,536.265867
1246.854525,1000,537.147972
1110.146693,1000,538.870421
1162.142106,1000,539.737127
907.382605,1000,541.436507
1143.191092,1000,542.320034
1159.200566,1000,544.018768
1099.965334,1000,544.905669
1118.971949,1000,546.602292
740.600691,1000,547.488378
1100.775958,1000,549.168702
1181.134846,1000,550.067011
829.449682,1000,551.720647
1208.039499,1000,552.591206
931.352769,1000,554.274211
882.638024,1000,555.15976
1066.742188,1000,556.843686
1249.1856,1000,557.743356
779.676702,1000,559.41696
1212.992155,1000,560.289828
1201.647204,1000,561.974413
1110.423679,1000,562.844597
826.299101,1000,564.519532
1174.178723,1000,565.401276
1115.762843,1000,567.069551
1203.759274,1000,567.952215
1187.834891,1000,569.621665
1057.484442,1000,570.50548
1102.51802,1000,572.197929
1165.508303,1000,573.084859
1098.143032,1000,574.738066
1194.876314,1000,575.615525
1210.293382,1000,577.286359
1030.822969,1000,578.18013
1161.381611,1000,579.069964
838.019822,1000,580.774596
1246.304113,1000,581.674981
1164.744578,1000,583.378061
1046.507928,1000,584.338435
961.119607,1000,586.102908
1094.009887,1000,587.016756
831.214022,1000,588.812464
1206.259218,1000,589.713707
1057.267591,1000,591.444405
764.891375,1000,592.334464
927.66758,1000,594.099225
1219.848912,1000,595.00038
1174.388123,1000,596.743506
987.156967,1000,597.624039
959.178978,1000,599.370801
1042.870961,1000,600.254043
939.065488,1000,602.01783
643.620688,1000,602.898178
1172.177226,1000,604.632523
981.649159,1000,605.501168
869.650394,1000,607.258478
1268.31437,1000,608.1416
1228.579123,1000,609.889971
1173.347956,1000,610.774155
1173.667332,1000,612.64717
1139.81352,1000,613.545623
1259.559595,1000,615.36815
1076.660403,1000,616.287072
1104.695813,1000,618.190724
1242.394687,1000,619.075601
1190.590395,1000,620.964574
1288.960888,1000,621.873732
943.215108,1000,623.719276
1213.763581,1000,624.61513
1208.728642,1000,626.462884
1236.438146,1000,627.339978
1035.200843,1000,629.200347
896.107557,1000,630.099775
1237.984097,1000,631.919591
1193.419138,1000,632.843027
1162.250923,1000,633.74527
1309.894243,1000,635.592263
1068.326036,1000,636.488835
1244.137376,1000,638.329124
1263.639067,1000,639.213408
1030.633731,1000,641.052938
1286.53207,1000,641.934626
1256.544705,1000,643.784087
1255.073395,1000,644.68049
1111.200628,1000,646.488016
1268.841035,1000,647.363901
1192.553768,1000,649.206029
1266.209717,1000,650.113102
1222.000339,1000,651.953352
1125.546258,1000,652.824022
1239.263115,1000,654.635627
1205.565568,1000,655.518052
1229.605784,1000,657.350097
1251.223352,1000,658.2398
963.412371,1000,660.158599
1220.420978,1000,661.070288
1027.920573,1000,662.962363
1297.79554,1000,663.864774
1263.968723,1000,665.861772
1128.488861,1000,666.765548
1136.35383,1000,668.693032
1140.253739,1000,669.603717
1248.557671,1000,671.489441
1211.828305,1000,672.400452
1207.446386,1000,674.260302
1213.918952,1000,675.142303
1308.354383,1000,677.011781
974.656091,1000,677.910155
417.811265,1000,679.805956
1202.058335,1000,680.726727
1251.470112,1000,682.624688
1231.378417,1000,683.546721
1274.234326,1000,685.455015
1203.839484,1000,686.388485
1205.729568,1000,688.334437
1186.541713,1000,689.313316
1262.061085,1000,691.226364
1281.740575,1000,692.176254
1167.438507,1000,693.126131
1338.785809,1000,695.074031
1250.565841,1000,696.012397
1251.234262,1000,697.884264
1245.095608,1000,698.828055
1220.468769,1000,700.743862
1158.327786,1000,701.683938
1186.873081,1000,703.575715
1304.838822,1000,704.529304
1028.188049,1000,706.380595
705.591806,1000,707.337864
1267.710519,1000,709.185447
1330.058982,1000,710.128703
1222.344497,1000,711.941968
1301.664285,1000,712.867585
1209.231938,1000,714.684397
1275.243797,1000,715.614872
1341.54294,1000,717.45522
1325.264469,1000,718.381726
1174.792869,1000,720.203218
1233.095185,1000,721.127877
1286.572861,1000,722.94307
1020.153943,1000,723.906332
1331.78027,1000,725.778398
1221.800887,1000,726.722305
1278.156727,1000,728.556839
1319.445112,1000,729.491574
1170.046789,1000,731.317759
1202.414348,1000,732.219179
1214.537164,1000,734.081283
1310.985784,1000,734.97851
1179.244879,1000,736.82758
658.405353,1000,737.732733
1250.711671,1000,739.562873
1296.693659,1000,740.465222
1257.529633,1000,742.295685
1211.502208,1000,743.181298
1218.856982,1000,745.097404
1255.083615,1000,745.986143
1282.613647,1000,747.853179
1310.079429,1000,748.75251
1035.425913,1000,750.649764
1320.659557,1000,751.527732
1338.901242,1000,752.436795
1333.628045,1000,754.33624
1328.00061,1000,755.24362
1288.177762,1000,757.145422
1326.904101,1000,758.057121
1349.765236,1000,759.940459
1334.109392,1000,760.85913
1293.538182,1000,762.716645
1310.730187,1000,763.622538
1254.568822,1000,765.507927
1280.842529,1000,766.436528
1290.425324,1000,768.351677
1362.008296,1000,769.26104
1331.595079,1000,771.111828
1253.088481,1000,772.010845
1274.070287,1000,773.929948
1208.967158,1000,774.833423
1320.554274,1000,776.784272
920.998615,1000,777.690424
1280.739092,1000,779.617512
1316.607017,1000,780.512523
1307.517002,1000,782.435596
1269.113973,1000,783.328923
1298.656153,1000,785.294995
1248.100709,1000,786.20513
1307.395788,1000,788.113144
1273.745128,1000,789.018136
1219.34244,1000,790.903542
1349.745812,1000,791.792206
1327.845501,1000,793.68119
1291.399335,1000,794.590304
1238.405111,1000,796.481398
1329.545523,1000,797.382309
1304.513432,1000,799.230555
1275.896182,1000,800.105638
1207.889967,1000,801.92447
1174.002829,1000,802.817618
1324.318584,1000,804.669815
1330.462736,1000,805.582494
1312.926096,1000,807.38896
1184.606811,1000,808.271885
1146.416883,1000,810.106089
1312.927157,1000,811.018231
1286.990191,1000,811.899666
1386.475946,1000,813.757735
1245.493276,1000,814.632804
1311.082143,1000,816.533647
1335.91544,1000,817.426023
1285.449008,1000,819.311711
1348.350486,1000,820.22227
1151.371113,1000,822.087705
1363.984647,1000,822.976729
1333.08348,1000,824.825758
1243.441765,1000,825.698673
1335.200141,1000,827.548661
1333.677185,1000,828.43531
1284.802802,1000,830.279628
1341.459989,1000,831.153545
1328.768359,1000,833.003142
1380.468879,1000,833.913818
1326.761881,1000,835.752458
1270.458892,1000,836.651218
1195.049926,1000,838.448461
1334.347571,1000,839.339596
1357.505765,1000,841.132351
1340.668925,1000,842.029
1282.606217,1000,843.83184
1291.508292,1000,844.726678
1309.615083,1000,846.501932
1290.578914,1000,847.408634
1322.391223,1000,849.183545
1326.000381,1000,850.119699
1206.750019,1000,851.882335
1328.599925,1000,852.793537
1370.940913,1000,854.511577
1385.915357,1000,855.428281
1340.139543,1000,857.117129
1343.660696,1000,858.042285
1329.608244,1000,859.697794
1224.691586,1000,860.61907
1311.425434,1000,862.288274
1323.756442,1000,863.190448
1297.630076,1000,864.877223
1292.479023,1000,865.760413
1307.726749,1000,867.44898
1324.241557,1000,868.339627
1351.990954,1000,869.255493
1383.031823,1000,870.939053
1272.265749,1000,871.839122
1308.568302,1000,873.506076
924.061396,1000,874.42516
1362.231066,1000,876.095187
1397.413225,1000,877.020558
1371.186764,1000,878.707282
1216.631531,1000,879.622708
1318.371221,1000,881.278468
1370.059298,1000,882.181796
1287.144204,1000,883.870304
1186.568498,1000,884.755368
1262.56498,1000,886.468405
1179.217245,1000,887.350106
1264.449103,1000,889.081848
1348.332738,1000,889.957928
1303.765109,1000,891.707135
1378.745492,1000,892.57996
1368.5336,1000,894.321649
1283.963882,1000,895.174833
1338.710711,1000,896.953474
1304.992547,1000,897.810023
1401.590813,1000,899.572073
1350.24791,1000,900.43924
1364.938207,1000,902.222801
1366.42917,1000,903.063153
1364.585522,1000,904.846196
1232.006725,1000,905.698329
1352.449029,1000,907.495203
1390.555538,1000,908.346355
1344.732084,1000,910.162159
1335.639444,1000,911.019886
1163.900509,1000,912.827583
1418.677023,1000,913.689936
1318.060166,1000,915.491033
1376.307016,1000,916.353533
1399.173673,1000,918.158769
1296.474173,1000,919.036998
1377.401869,1000,920.817647
1278.726763,1000,921.68015
1283.619167,1000,923.464429
1134.551741,1000,924.336992
1350.087789,1000,925.202765
1292.309164,1000,927.008865
1270.965087,1000,927.879886
1204.409517,1000,929.667787
1296.258632,1000,930.522048
1166.837161,1000,932.335943
1331.594998,1000,933.206303
1306.273555,1000,934.970276
1317.276666,1000,935.819679
1343.07945,1000,937.625659
1155.466113,1000,938.480452
1330.241024,1000,940.27679
1294.81387,1000,941.133635
1298.022136,1000,942.939541
1225.810611,1000,943.802629
1237.846454,1000,945.554998
1242.995178,1000,946.42178
1338.686015,1000,948.19984
1336.688235,1000,949.070832
1216.288169,1000,950.867347
1349.922627,1000,951.721658
1360.701667,1000,953.520997
1323.686182,1000,954.380702
1301.87875,1000,956.172815
1259.621594,1000,957.031665
1126.236172,1000,958.811691
1356.096945,1000,959.672466
1332.831117,1000,961.459148
1275.679481,1000,962.322745
1289.607114,1000,964.159734
1339.943397,1000,965.014791
1323.005649,1000,966.785535
1371.83152,1000,967.650701
1393.2425,1000,969.437474
1357.799243,1000,970.297572
1379.346308,1000,972.086411
1343.885345,1000,972.96645
1364.714444,1000,974.728221
1383.86265,1000,975.605591
1110.231001,1000,977.356416
1403.980043,1000,978.25166
1365.837797,1000,979.110979
