approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.00010302077,0.0,200.0,-1245.1745979,0.033899545669555664,485,1,1.419962,-0.00012990597,2048,4.21602291099407,2048,31.998041
2.8270188e-05,0.0,200.0,-1208.72104722,0.3722022771835327,576,10,1.4275938,0.00023847593,20480,36.27178740599629,20480,37.76647
0.00013433075,0.0,200.0,-1226.63442234,0.5671518445014954,583,20,1.4236456,0.00028525796,40960,71.64590911099367,40960,52.1749
4.810267e-05,0.0,200.0,-1249.12172128,0.5957935452461243,579,30,1.4199512,-2.1940199e-05,61440,107.09790269399673,61440,67.555214
0.00036815103,0.00012207031,200.0,-1282.0919306600001,0.5884134471416473,580,40,1.4234574,-0.00011995697,81920,142.52444378899963,81920,79.998566
0.0015509605,0.005859375,200.0,-1250.8096310399999,0.49914050102233887,574,50,1.4200656,-0.00044522266,102400,178.04146911799762,102400,106.50144
0.0012984802,0.0020751953,200.0,-1282.83656858,0.4350828528404236,588,60,1.4203701,0.0019478989,122880,213.02729090099456,122880,169.16074
0.0011002946,0.0017089844,200.0,-1252.00971892,0.30824267864227295,593,70,1.4198885,-0.0017417925,143360,247.94831497999985,143360,314.10703
7.539775e-06,0.0,200.0,-1217.9653273699998,0.1428164839744568,601,80,1.4259317,5.580223e-05,163840,282.6543691839979,163840,660.6901
0.00026973384,0.0,200.0,-1220.7075440600001,0.062126874923706055,574,90,1.4231576,-0.0002272308,184320,317.52621907799767,184320,2505.7026
6.813878e-05,0.0,200.0,-1191.9788365200002,0.009036660194396973,590,100,1.4231327,4.143163e-06,204800,352.5346520709936,204800,27483.713
3.1680912e-07,0.0,200.0,-1286.88108365,0.007101535797119141,572,110,1.4202191,9.69792e-06,225280,387.75724742599414,225280,31227.441
4.0081186e-06,0.0,200.0,-1259.01202274,0.005362331867218018,577,120,1.4199885,-3.9337552e-05,245760,423.0190024359981,245760,22799.553
7.999083e-05,0.0,200.0,-1221.282731,0.0022819042205810547,574,130,1.4190079,-0.00016717913,266240,458.2725813359939,266240,32134.004
6.996401e-05,0.0,200.0,-1248.4092557399997,0.0023118257522583008,587,140,1.4211782,-0.00030798904,286720,493.60518791799404,286720,27954.553
4.5179363e-06,0.0,200.0,-1251.26918594,0.0013111233711242676,594,150,1.4195353,-1.5734491e-05,307200,528.7844748089992,307200,33098.703
2.666666e-05,0.0,200.0,-1223.6544542499998,0.0021881461143493652,571,160,1.4201921,2.8162322e-05,327680,564.1230665689945,327680,26566.223
4.426316e-05,0.0,200.0,-1277.1541658399997,0.00108414888381958,585,170,1.420251,9.041764e-05,348160,599.1217172219986,348160,29312.316
2.6322396e-05,0.0,200.0,-1272.4279251100002,0.0014212727546691895,573,180,1.4199888,-0.00011198559,368640,634.3450765819944,368640,18841.701
1.025827e-05,0.0,200.0,-1270.0018011,0.0012111663818359375,592,190,1.419727,8.803972e-05,389120,669.5158215259944,389120,24507.713
1.5223258e-05,0.0,200.0,-1297.66908734,0.0006555914878845215,589,200,1.417863,4.765563e-05,409600,704.2810072109933,409600,27377.727
1.7378698e-05,0.0,200.0,-1208.1680756599999,0.0005725622177124023,599,210,1.4157964,-8.270983e-05,430080,739.3690497609932,430080,21357.383
9.79164e-06,0.0,200.0,-1284.7257212999998,0.0005235075950622559,577,220,1.4168861,3.4297074e-05,450560,774.7029294649983,450560,28636.434
7.6396755e-06,0.0,200.0,-1311.3913567099999,0.0003133416175842285,583,230,1.4192508,2.5475834e-05,471040,810.0459197889941,471040,22820.537
8.308226e-06,0.0,200.0,-1241.04052401,0.00013309717178344727,598,240,1.4187546,-7.78766e-05,491520,845.178895623998,491520,21573.197
3.6097094e-06,0.0,200.0,-1282.5138462300001,0.00011771917343139648,591,250,1.4184073,-2.189586e-05,512000,879.8562849559967,512000,26105.094
1.6340538e-05,0.0,200.0,-1273.35502365,0.00021439790725708008,591,260,1.4209856,-7.421695e-06,532480,914.335250999,532480,23575.012
1.5762743e-06,0.0,200.0,-1268.14122335,0.00013685226440429688,602,270,1.4229177,-3.0646916e-06,552960,948.7053198639987,552960,26269.082
8.86146e-06,0.0,200.0,-1260.70561986,0.00014728307723999023,590,280,1.4260429,8.686434e-05,573440,983.2177595579997,573440,22311.629
3.757402e-07,0.0,200.0,-1245.3836657999998,0.00015228986740112305,591,290,1.4268246,-5.7159923e-07,593920,1017.6937531629956,593920,20548.795
1.1087928e-06,0.0,200.0,-1232.5324089200003,0.0001647472381591797,604,300,1.4253,-2.4455949e-06,614400,1052.1251852829955,614400,23265.355
2.669473e-05,0.0,200.0,-1260.97515785,7.289648056030273e-05,605,310,1.4272087,0.00020774556,634880,1086.4388037789977,634880,27470.256
5.0768585e-06,0.0,200.0,-1215.27213041,7.277727127075195e-05,590,320,1.4259336,-5.6026067e-05,655360,1120.8100390859981,655360,27178.947
2.4377819e-06,0.0,200.0,-1272.0850759099997,6.657838821411133e-05,594,330,1.4278585,3.0365787e-05,675840,1155.353245006998,675840,23496.537
2.5873598e-05,0.0,200.0,-1236.2701121300001,0.0001137852668762207,590,340,1.4298031,-2.183947e-05,696320,1189.7220337279941,696320,16965.373
2.9754176e-05,0.0,200.0,-1261.03007587,8.666515350341797e-05,606,350,1.4311743,-4.8101298e-05,716800,1224.1864696989942,716800,30855.469
2.9900325e-06,0.0,200.0,-1250.6583298899998,0.00010025501251220703,591,360,1.4321929,1.3869823e-05,737280,1258.7762941509936,737280,25637.438
1.5652506e-05,0.0,200.0,-1267.20357811,0.0001093745231628418,597,370,1.4347337,-2.6655762e-05,757760,1293.2134062419937,757760,14065.289
5.523257e-06,0.0,200.0,-1205.08152013,6.99162483215332e-05,590,380,1.4338483,-8.5923646e-05,778240,1327.6372688929987,778240,23972.93
9.345612e-06,0.0,200.0,-1235.0211839199999,7.683038711547852e-05,583,390,1.4323056,0.00010464591,798720,1362.4032654559996,798720,22694.023
3.872069e-05,0.0,200.0,-1244.81187678,5.048513412475586e-05,595,400,1.4320996,-0.00015852787,819200,1396.7196409639946,819200,25082.896
3.5164076e-06,0.0,200.0,-1195.81410474,6.693601608276367e-05,603,410,1.4324597,2.4109177e-05,839680,1431.096022314996,839680,22082.055
