# {"t_start": 1557707924.6362658, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-380.03935,131,2.617794
-96.543674,91,2.816461
-217.33437,110,3.070781
-489.210482,150,3.433551
-48.209372,111,3.677426
-180.297961,115,3.931355
-284.837801,99,4.153218
-132.473948,98,4.37356
-314.641696,125,4.665815
-78.346659,94,4.868109
-89.368255,161,5.260088
-285.336701,133,5.577394
-343.796279,83,5.757006
-117.457733,75,5.920609
-101.476242,103,6.148154
-346.570031,115,6.412504
-313.809662,138,6.730148
-74.244115,81,6.901583
-245.486953,65,7.24749
-54.577934,89,7.444851
-121.252283,132,7.760505
-394.148635,89,7.952776
-165.221124,105,8.190645
-506.108185,85,8.369667
-210.034666,124,8.648033
-174.786134,171,9.060473
-293.286278,96,9.276287
-248.056295,197,9.77589
-517.410378,180,10.205217
-389.918032,101,10.426008
-470.275646,116,10.683333
-590.029282,122,10.958753
-76.191906,107,11.197771
-157.507057,77,11.36692
-447.997862,128,11.667032
-312.929269,89,11.862605
-243.614078,99,12.204923
-66.45791,80,12.384146
-387.408859,96,12.589629
-470.774752,99,12.807467
-50.264364,76,12.97168
-184.655594,73,13.126715
-112.43275,109,13.367398
-129.429549,112,13.614583
-105.230707,76,13.774436
-172.899488,82,13.960763
-73.382166,193,14.450235
-206.064712,123,14.720883
-322.971421,88,14.921632
-480.814947,145,15.288992
-352.72084,98,15.52671
-494.846508,178,15.968421
-78.831358,84,16.148891
-295.046968,894,21.612803
-32.305306,74,21.776412
-102.960314,101,22.005007
-322.072141,688,25.32352
-252.350213,107,25.566646
-331.716717,107,25.811516
-108.050797,88,26.008513
-156.730781,219,26.593284
-105.114203,76,26.886321
-89.201657,162,27.273962
-421.903235,175,27.711326
-267.686188,143,28.06063
-98.673518,84,28.247678
-82.900038,141,28.594877
-183.098853,137,28.921438
-98.690841,82,29.100339
-268.228381,104,29.339466
-88.070423,80,29.525094
-300.226819,193,30.022384
-454.723814,101,30.250742
-223.234519,114,30.513845
-261.02773,177,30.968472
-288.6996,221,31.557522
-332.434001,170,32.096578
-70.290739,77,32.265605
-287.299887,122,32.552218
-89.928219,91,32.751047
-166.157925,102,32.988026
-502.491302,148,33.347266
4.950235,123,33.635356
-120.082766,188,34.123223
-353.16483,110,34.375964
-232.621235,174,34.811659
-41.453733,96,35.033419
-197.570867,103,35.262974
-36.686681,184,35.731941
-239.656769,98,35.956847
-516.658681,153,36.328968
-383.397705,87,36.523948
-418.842708,91,36.727106
-259.87066,143,37.197993
-56.534369,135,37.522803
-305.881218,110,37.774634
-209.584301,101,38.001641
-210.145898,123,38.276266
-304.087998,168,38.693491
-90.272857,85,38.880349
-248.206063,91,39.090533
-64.490996,76,39.257957
-79.84604,89,39.459632
-403.533041,109,39.718447
-457.874378,154,40.092794
-333.219206,166,40.500715
-67.319704,120,40.790751
-201.433345,103,41.021662
-386.692444,176,41.45464
-335.401479,108,41.839453
-146.005941,86,42.049062
-250.636094,90,42.263293
-440.615624,136,42.587752
-76.374607,67,42.734153
-487.456327,122,43.026039
-139.982014,148,43.390032
-251.686408,145,43.746817
-30.473715,158,44.16083
-94.484791,82,44.351562
-87.582043,116,44.630276
-36.641926,71,44.792916
-60.920248,80,44.985367
-462.367385,195,45.586454
-421.366335,129,45.902575
-274.819527,77,46.078219
-399.26312,157,46.477384
-96.264467,89,46.688406
-72.14203,69,46.836597
-52.621267,161,47.380026
-64.2156,74,47.5446
-399.488698,129,47.852235
-241.000808,187,48.344201
-325.004564,120,48.631864
-363.648241,117,48.916681
-83.418231,79,49.096097
-422.274564,102,49.339967
-170.714854,145,49.702666
-238.807218,111,49.968874
-0.575831,149,50.334054
-216.722981,122,50.638498
-343.700508,117,50.916042
-295.479574,133,51.226889
-232.56795,92,51.47719
-279.329546,103,51.718682
-290.524502,117,51.993777
-428.779804,117,52.402412
-294.880488,134,52.723983
-227.568765,107,52.977818
-63.323846,185,53.48888
-335.832465,87,53.691446
-238.299411,169,54.127442
-338.520158,93,54.339111
-46.915391,88,54.544807
-240.778469,136,54.870387
-62.561756,84,55.064572
-38.127082,93,55.282383
-63.528701,120,55.559941
-110.880281,91,55.772329
-85.336269,93,55.986922
-99.514908,111,56.242883
-75.028968,91,56.454352
-65.369186,90,56.669396
-145.323646,126,56.96969
-321.727946,142,57.438066
-118.153764,180,57.90007
-307.349891,153,58.29616
-197.122039,103,58.539309
-338.792843,193,59.052767
-205.354164,163,59.455979
-71.054896,93,59.675133
-49.72935,102,59.906887
-233.49021,177,60.367255
-328.393965,115,60.649924
-372.524156,134,60.982812
-71.547256,71,61.136559
-418.064673,128,61.443454
-226.914342,175,61.89311
-275.227187,84,62.080732
-366.857555,184,62.678989
-538.314958,155,63.068145
-50.913959,78,63.245767
-406.667137,153,63.628904
-466.90508,174,64.065371
-100.382911,75,64.237797
-297.730082,155,64.661969
-92.389359,87,64.862858
-231.354117,129,65.175148
-94.817507,85,65.377731
-556.407478,141,65.726892
-430.433627,176,66.184011
-400.746266,160,66.591354
-72.202904,130,66.896043
-86.787331,85,67.100308
-59.815939,275,68.080046
-101.154695,144,68.513157
-257.640788,174,68.963329
-67.466397,129,69.28844
-254.473104,193,69.845482
-299.145923,310,70.813675
-408.120463,151,71.209072
-357.411821,123,71.532576
-308.785065,163,71.983883
-157.217808,149,72.375838
-345.178193,170,72.85117
-574.890675,207,73.445611
-165.890272,99,73.828788
-175.959778,75,74.010051
-57.60652,215,74.640805
-164.884291,146,75.035815
-48.393467,75,75.22133
-109.402889,121,75.532051
-260.689252,200,76.099125
-439.341582,186,76.627842
-202.456182,117,76.929952
-260.799113,93,77.161318
-325.69359,163,77.606816
-360.766686,129,77.944756
-484.757889,211,78.558072
-216.011624,100,78.802579
-52.39263,80,78.993798
-213.330651,116,79.424651
-132.810447,115,79.723428
-139.833724,105,79.977648
-380.455313,130,80.314688
-371.371891,162,80.77492
-173.208733,95,81.01347
-386.861099,153,81.427308
-191.82708,142,81.802678
-276.869783,95,82.035521
-225.933919,207,82.629168
-223.791262,94,82.858855
-406.92531,140,83.262133
-220.8247,108,83.536801
-73.436463,91,83.765612
-238.771009,98,84.024064
-238.793701,143,84.406422
-137.42316,88,84.622144
-316.263676,92,84.997002
-120.985549,102,85.258201
-107.679782,102,85.514241
-69.234802,106,85.794318
-188.154083,96,86.033138
-38.327911,97,86.284636
-341.671339,114,86.581712
-372.565958,184,87.191188
-37.313445,86,87.403744
-452.6826,226,88.08399
-81.356417,153,88.500634
-418.121647,152,88.906236
-26.028399,88,89.123344
-226.189077,151,89.543192
-111.106414,119,89.853355
-133.796631,116,90.15586
-196.285684,172,90.785147
-282.026373,122,91.106411
-238.111075,98,91.352242
-376.948252,184,91.878002
-287.640231,130,92.223896
-203.347056,197,92.816534
12.306235,127,93.160399
-678.708452,244,93.929202
-91.240947,109,94.21243
-202.096371,109,94.49615
-455.455295,162,94.937
-347.43086,162,95.380049
-457.942003,116,95.680042
-72.339704,89,95.909721
-311.851851,150,96.460699
-210.626159,131,96.807336
-53.496462,108,97.084763
-111.972115,89,97.314719
-343.652208,143,97.710963
-220.33193,117,98.015997
-307.875787,81,98.219527
-75.215563,122,98.553528
-232.51036,97,98.806677
-327.900919,199,99.405472
-35.91147,100,99.666333
-241.536666,121,99.975268
-371.364279,195,100.540878
-279.207298,164,101.009225
-258.48284,145,101.418701
13.259018,109,101.707125
-233.715782,151,102.254845
-257.554305,155,102.702614
-102.461252,211,103.345032
-171.90138,137,103.730698
-231.760719,115,104.036397
-362.111344,190,104.589252
-198.816233,88,104.811573
-415.812257,146,105.210636
-66.231146,82,105.418444
-267.979452,97,105.666568
-271.871043,246,106.456975
-331.603718,152,106.864239
-504.893808,116,107.18124
-213.665472,90,107.422522
-643.670646,187,108.131945
-282.292275,147,108.547217
-369.590168,199,109.132473
-351.306883,154,109.547551
-230.555629,214,110.197088
-603.963872,193,110.780891
-420.934238,78,110.976096
-322.951989,200,111.578117
-445.808822,208,112.207065
-649.176733,193,112.772744
-430.748789,159,113.227573
-481.424308,179,113.746449
-12.965959,102,114.010641
-321.075935,155,114.592701
-285.079271,173,115.094005
-36.126953,102,115.344412
-117.047472,117,115.65201
-434.5717,214,116.318823
-232.470879,100,116.580873
-384.225686,175,117.103115
-146.719833,299,118.145867
-136.195608,95,118.39162
-358.991713,147,118.807055
-255.134641,106,119.080306
-438.268559,142,119.46558
-499.141518,128,119.818513
-275.321407,93,120.058649
-191.378535,113,120.504162
-199.418747,87,120.727606
-57.553561,68,120.896595
-220.337604,111,121.197415
-84.530164,115,121.498728
-227.365613,108,121.784571
-357.046092,221,122.476248
-254.084263,98,122.741479
-152.603395,244,123.531611
-411.764534,202,124.14235
-93.417212,120,124.464895
-97.25394,84,124.684108
-264.271293,96,124.932447
-233.715535,101,125.205336
-271.554473,83,125.413628
-97.954831,95,125.657812
-352.028111,91,125.898463
-553.950128,152,126.461506
-237.11222,111,126.760357
-219.450859,183,127.275217
-387.024155,98,127.53969
-327.935844,108,127.824403
-154.171819,126,128.157538
-285.030853,105,128.436513
-49.364943,100,128.687618
-338.75761,131,129.036947
-97.61128,134,129.398104
-115.176617,98,129.656708
-51.116388,88,129.873141
-16.042056,97,130.126359
-1.978974,81,130.326263
-314.26591,212,130.959731
-66.875472,87,131.173795
-256.483219,324,132.541009
-327.632025,97,132.779606
-210.278782,96,133.018571
-96.464504,73,133.202613
-67.842439,98,133.452168
-270.266007,108,133.723549
-93.638334,76,133.91336
-109.974346,190,134.456503
-179.360921,103,134.725433
-527.969851,132,135.068216
-456.726776,130,135.406995
17.177266,75,135.584031
-62.061959,86,135.807902
-228.924021,149,136.227187
-202.02758,176,136.750108
-58.542633,144,137.145172
-321.134978,182,137.817425
-250.232994,148,138.215317
-260.955905,170,138.699978
-28.43522,88,138.917104
-293.901581,112,139.191728
-235.485837,93,139.434803
-56.489648,105,139.705114
-536.153758,208,140.327671
-242.312586,126,140.665183
-275.829777,188,141.188255
-161.707691,92,141.420584
-101.48416,97,141.674047
-156.649907,104,141.943443
-334.838744,91,142.181728
-75.394902,108,142.483753
-88.242146,99,142.745215
-113.961189,68,142.910762
-61.341849,1000,149.390778
-250.74465,138,149.778331
-80.48512,138,150.155726
