# {"t_start": 1557820093.7072537, "env_id": "HalfCheetah-v2"} 
r,l,t
-639.168649,1000,1.932786
-647.626866,1000,2.80813
-624.359208,1000,4.612192
-569.961093,1000,5.467164
-638.756501,1000,7.148133
-560.32462,1000,8.00826
-537.104342,1000,9.669879
-482.172714,1000,10.510281
-536.131399,1000,12.177773
-431.825531,1000,13.035786
-390.55186,1000,14.733003
-501.736004,1000,15.583148
-414.001834,1000,17.28917
-437.264893,1000,18.193842
-510.697089,1000,19.946466
-320.672942,1000,20.834876
-349.300555,1000,22.568929
-342.635191,1000,23.451624
-368.137042,1000,25.24536
-336.740099,1000,26.105704
-351.720436,1000,27.839409
-401.843591,1000,28.702864
-214.512398,1000,30.420207
-251.660384,1000,31.298941
-358.084,1000,33.024909
-278.588349,1000,33.89696
-146.347258,1000,35.634403
-377.840845,1000,36.534897
-369.293171,1000,38.280691
-329.972073,1000,39.172261
-254.443945,1000,40.978517
-313.834264,1000,41.867141
-213.524191,1000,43.723088
-248.211025,1000,44.635598
-230.625701,1000,46.395193
-261.017003,1000,47.297379
-248.017341,1000,49.096908
-241.013388,1000,49.990226
-219.42896,1000,51.770853
-207.613078,1000,52.696749
-203.247245,1000,54.449182
-198.075813,1000,55.342126
-183.777209,1000,56.223993
-182.192146,1000,58.020073
-153.86414,1000,58.905364
-153.604127,1000,60.712637
-123.544458,1000,61.570198
-137.923649,1000,63.367483
-123.089418,1000,64.241617
-109.084632,1000,66.021336
-122.805728,1000,66.892175
-150.925583,1000,68.68615
-72.654209,1000,69.564763
-109.243561,1000,71.324527
-60.347633,1000,72.202667
-76.633043,1000,73.988239
-55.807461,1000,74.846249
-67.650395,1000,76.657116
-31.556867,1000,77.524837
-31.479761,1000,79.311954
-64.953387,1000,80.166981
-1.240062,1000,81.971861
-2.780509,1000,82.825897
-31.49875,1000,84.622031
-25.9854,1000,85.488757
62.599855,1000,87.306844
11.843197,1000,88.164854
10.733248,1000,89.943357
33.97061,1000,90.808966
70.147868,1000,92.635583
75.992906,1000,93.502043
77.839336,1000,95.293336
34.689733,1000,96.156286
62.320379,1000,97.927476
76.637073,1000,98.787584
117.227099,1000,100.577146
130.652869,1000,101.434838
119.551593,1000,103.209435
165.113551,1000,104.075299
106.938861,1000,105.848767
161.409704,1000,106.69742
192.120754,1000,108.489
235.857776,1000,109.349752
219.226693,1000,111.133302
206.934842,1000,112.004213
172.475375,1000,112.883312
252.526971,1000,114.656026
245.375171,1000,115.532915
300.195759,1000,117.296456
342.396149,1000,118.178513
383.087393,1000,119.975871
352.863655,1000,120.849543
412.679132,1000,122.606358
417.011491,1000,123.488552
457.149643,1000,125.236947
427.020138,1000,126.108484
415.422318,1000,127.8671
412.6287,1000,128.748912
478.13589,1000,130.521302
478.843425,1000,131.396549
552.897516,1000,133.148817
534.261481,1000,134.020487
539.253843,1000,135.791706
572.35865,1000,136.66554
547.595365,1000,138.403451
622.622166,1000,139.276568
581.47887,1000,141.033906
589.17742,1000,141.905187
597.895447,1000,143.696956
620.245275,1000,144.572673
569.0998,1000,146.345643
607.556252,1000,147.223906
668.251243,1000,148.990049
602.426292,1000,149.859223
636.884172,1000,151.652016
718.30026,1000,152.532903
714.700417,1000,154.312677
688.986281,1000,155.181481
707.778161,1000,156.931036
641.056406,1000,157.805909
747.148129,1000,159.567984
751.527425,1000,160.454958
730.747215,1000,162.177754
794.70869,1000,163.048404
787.878655,1000,164.832927
760.423205,1000,165.712039
