# {"t_start": 1557707754.1445384, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-245.908424,189,2.763266
-452.571407,110,2.972486
-57.957716,122,3.216404
-459.305449,91,3.389824
-273.62353,108,3.593516
-67.12548,92,3.766528
-451.379295,122,4.004
-347.166842,89,4.173922
-410.191955,117,4.396649
-353.424736,98,4.57695
-356.626893,88,4.742168
-307.891356,145,5.028322
-199.92987,89,5.187822
-114.304225,128,5.444075
-311.517929,218,5.941822
-245.858862,102,6.141265
-291.489736,87,6.308662
-277.002351,132,6.753811
-212.365412,149,7.054683
-244.550023,146,7.345544
-61.5584,90,7.507055
-375.956088,127,7.7501
-190.549711,190,8.151422
-159.790974,120,8.38441
-356.231549,95,8.556287
-219.066704,96,8.733941
-462.680898,110,8.942823
-274.508567,105,9.140475
-497.710741,78,9.282614
-287.314559,142,9.563578
-404.046414,88,9.721102
-246.069657,95,9.899029
-239.004305,83,10.054992
-526.963758,118,10.28211
-540.634007,174,10.753107
-110.884952,105,10.956761
-303.623022,87,11.120847
-172.160656,109,11.332285
-449.237498,81,11.479485
-350.823662,113,11.703883
-124.57721,84,11.861493
-362.505737,99,12.050589
-230.26879,79,12.186532
-165.094616,111,12.401674
-254.729885,83,12.556457
-178.32473,110,12.770946
-340.388756,130,13.029484
-132.112989,75,13.164819
-229.089955,105,13.36542
-333.290188,143,13.653187
-421.112986,125,13.89893
-58.280787,77,14.03669
-367.657511,186,14.446046
-76.424296,104,14.642746
-327.657582,90,14.913913
-89.689124,94,15.089495
-63.392198,106,15.298217
-382.452052,88,15.465936
-356.056689,93,15.637488
-253.747473,104,15.828532
-158.039404,137,16.097234
-222.568004,98,16.278571
-168.339372,140,16.557202
-124.680447,72,16.68786
-525.356278,86,16.847313
-87.417865,164,17.188831
-127.674886,109,17.396953
-432.878489,127,17.646314
-89.423056,140,17.923446
-452.167852,165,18.268387
-373.222918,122,18.503185
-429.998085,86,18.656024
-226.39062,120,19.004706
-201.727028,73,19.135633
-552.071992,118,19.370203
-298.828811,108,19.577622
8.573413,84,19.734673
-418.948971,115,19.95589
-44.12622,89,20.124793
-388.302125,92,20.299045
-233.931827,111,20.507186
-80.697031,197,20.93884
-471.577014,98,21.126532
-411.486827,98,21.312157
-47.906882,95,21.492095
-41.813455,155,21.811927
-507.61367,144,22.107747
-283.057644,90,22.277692
-449.978414,90,22.443132
-183.388519,105,22.638742
-231.018516,94,22.809232
-98.113818,81,23.060137
-276.4502,108,23.263322
-249.048435,100,23.447039
-160.444848,160,23.764822
-139.15225,98,23.947948
-284.59211,93,24.119857
-98.301998,74,24.250562
-180.805243,183,24.643171
-184.126259,116,24.869743
-132.851439,156,25.191818
-158.149319,104,25.38917
-146.781246,117,25.60876
-72.500848,98,25.790343
-79.681961,73,25.924437
-270.733054,121,26.15222
-128.557867,166,26.499924
-202.64005,123,26.736257
-75.293071,83,26.996749
-439.310716,83,27.146444
-463.035596,139,27.426241
-367.955983,130,27.686395
-232.589294,94,27.859539
-74.191496,112,28.071027
-112.49682,93,28.244445
-217.669904,97,28.427034
-322.286409,87,28.592835
-292.27327,94,28.761395
-275.43023,85,28.916002
-70.487575,68,29.037774
-273.386677,86,29.193708
-312.721391,86,29.353225
-267.175392,94,29.527418
-157.644124,65,29.640857
-277.822582,133,29.89311
-37.154447,108,30.099412
-349.765976,100,30.279209
-202.404794,68,30.40377
-52.93023,70,30.527958
-82.129479,154,30.839186
-108.585466,111,31.154588
-170.061132,100,31.337988
-314.884091,88,31.500614
-131.079827,79,31.636345
-308.896294,87,31.793509
-237.434473,97,31.994958
-275.375067,99,32.189066
-196.760332,106,32.397468
-108.723603,161,32.72144
-107.17687,104,32.91498
-235.536062,132,33.171547
-91.21012,77,33.307404
-113.038783,66,33.419958
-205.477215,129,33.674344
-274.552723,122,33.901655
-28.826038,96,34.081491
-119.688625,60,34.189508
-155.438503,100,34.382785
-400.659057,88,34.539029
-233.913493,92,34.709175
-79.404715,85,34.974875
-83.074757,81,35.127736
-344.074109,82,35.325377
-110.810315,93,35.497393
-121.324513,113,35.716806
-481.7118,94,35.896246
-56.846448,117,36.134779
-250.967242,96,36.312343
-209.814797,70,36.442994
-260.304224,74,36.577126
-262.120461,123,36.817274
-162.414598,119,37.047745
-106.722374,121,37.282825
-346.393634,103,37.476723
-146.64512,108,37.677785
-328.544197,84,37.836207
-108.856895,116,38.061587
-87.584547,71,38.190338
46.102447,119,38.417634
-119.736209,111,38.6301
-133.777108,75,38.762913
-300.01871,99,39.056314
-189.960612,107,39.261446
-90.152805,117,39.477327
-485.545239,104,39.678133
-141.792725,91,39.847868
-90.134211,106,40.052396
-79.674881,74,40.186871
-103.760414,89,40.354273
-397.445669,126,40.605694
-96.755719,65,40.718101
-134.555174,121,40.954484
-62.030401,97,41.138732
-273.890105,132,41.393009
-126.078882,156,41.712533
-144.553217,98,41.902445
-157.928537,109,42.118836
-137.427095,103,42.313381
-120.16764,65,42.427914
-347.020753,109,42.635792
-230.089756,127,42.884425
-137.140485,91,43.168148
-268.343531,135,43.435483
-234.374776,114,43.655217
-307.489615,88,43.826346
-166.58985,155,44.149976
-253.952548,134,44.415462
-94.650179,110,44.62688
-267.140279,156,44.933784
-199.470738,164,45.267023
-241.326932,143,45.556417
-181.300734,106,45.756374
-122.352908,139,46.041605
-238.305643,98,46.231972
-259.933165,157,46.550122
-433.429932,120,46.780786
-105.443779,110,46.990302
-126.545576,121,47.337669
-273.615827,115,47.555843
-150.102228,137,47.827911
-96.580066,81,47.980086
-41.995852,80,48.128736
-98.547558,90,48.298224
-352.312472,98,48.48348
-113.912734,149,48.792424
25.086605,94,48.969315
-51.709548,125,49.213356
-76.11045,73,49.348034
-126.022503,89,49.513722
-53.679976,81,49.668223
-173.573967,130,49.92605
-146.499101,118,50.150425
-61.582926,69,50.275168
-101.779967,106,50.479536
-149.21234,135,50.741701
-303.289755,85,50.904739
-68.191099,93,51.084056
-66.093556,63,51.313475
-55.136862,68,51.439332
-125.077716,114,51.659894
-63.892768,85,51.81898
-145.867721,92,51.99131
-296.412722,135,52.261674
-100.914027,79,52.413185
-434.25729,88,52.575866
-180.049153,120,52.809894
-301.097847,103,53.009995
-167.836156,64,53.126715
-165.624237,135,53.390613
-371.00661,134,53.657237
-164.326252,130,53.918794
-112.781906,108,54.120841
-157.414927,132,54.388667
-194.644106,91,54.56401
-157.804404,149,54.870715
-132.361808,78,55.015327
-31.647943,70,55.148106
-113.086228,81,55.40406
59.669263,88,55.570806
-78.249089,95,55.753461
-101.105366,77,55.899644
42.148629,151,56.202665
-363.435871,65,56.319158
-145.123581,92,56.490945
-158.457492,84,56.643938
-278.280768,101,56.834694
-113.28332,98,57.02014
-253.033913,113,57.233159
-260.560178,73,57.366824
-317.46366,163,57.706388
-41.627783,76,57.846648
-239.194833,102,58.042804
-57.477361,70,58.212918
-144.444998,116,58.434746
-460.557164,104,58.639556
-306.179657,87,58.803042
-112.263867,127,59.0562
-253.307718,101,59.249553
-161.928245,93,59.539476
-125.615519,65,59.663293
-172.265578,77,59.807191
-180.537875,129,60.061764
-298.58946,164,60.42656
-127.961646,75,60.564114
-193.317632,124,60.812711
-53.927093,79,60.960328
-284.554544,105,61.165351
-143.075957,139,61.514944
-186.017419,108,61.724525
-99.446908,65,61.847785
-166.593866,102,62.044066
-225.725424,114,62.270241
-91.69215,92,62.449321
-98.737906,104,62.656224
-337.574693,147,62.953663
-103.803237,108,63.175131
-72.786715,178,63.66795
-134.173175,71,63.800885
-75.247117,71,63.937375
-247.523182,113,64.164145
-154.586775,128,64.42609
-463.703018,105,64.62673
-217.059562,123,64.873402
-67.375834,92,65.049902
-403.476919,155,65.367455
-89.393322,99,65.558604
-72.979648,119,65.794073
-93.047866,135,66.06742
-200.481867,103,66.273813
-96.444796,91,66.451715
-86.865661,94,66.635945
-87.317054,70,66.768029
-270.508796,94,66.947805
-103.578624,72,67.080809
-146.499172,117,67.306093
-272.037331,150,67.61611
-96.2394,88,67.895369
-279.030625,143,68.192888
-307.576009,78,68.347486
-90.181269,95,68.527927
-187.002623,140,68.825881
-244.089286,97,69.009012
-276.914996,82,69.160263
-73.666271,103,69.358395
-353.681277,114,69.579839
-181.612641,78,69.724376
-217.318863,92,69.900501
-300.490519,128,70.156906
-94.257888,116,70.391004
-218.617291,126,70.63944
-73.430354,68,70.76109
-389.229139,94,70.94655
-91.087638,88,71.117315
-225.639431,101,71.310251
-263.026497,121,71.544719
-96.288236,126,71.906245
-198.920399,113,72.123452
-45.541131,80,72.276142
-211.010059,88,72.449874
-438.492319,114,72.66982
-43.797816,66,72.794303
-211.135817,115,73.018551
-226.450937,158,73.350705
-283.375885,95,73.539574
-69.863377,73,73.671871
-199.143693,74,73.809096
-195.143225,158,74.139947
-216.683971,114,74.366269
-358.978625,93,74.544945
-179.483407,151,74.846606
-93.701452,95,75.026603
-102.686567,140,75.306379
-50.503576,81,75.462738
-61.363654,83,75.62214
-164.811407,114,75.841797
-96.321174,95,76.134825
-451.182097,87,76.303428
-370.692547,165,76.655431
-162.643249,95,76.838362
21.616391,99,77.03195
-327.782554,98,77.223835
-94.089725,95,77.402652
-325.251444,92,77.578436
-98.046251,165,77.937521
-167.889289,76,78.079884
-167.810127,99,78.274143
-91.036574,101,78.473016
-226.129517,100,78.671272
-83.787858,104,78.878962
-183.231828,94,79.05777
-110.057966,160,79.404382
-117.821278,142,79.723904
-12.074895,156,80.049131
-200.554726,81,80.315229
-271.07841,99,80.511964
-72.680515,69,80.639352
-346.926124,96,80.822404
-268.153091,137,81.092649
-300.989719,98,81.285527
-148.020226,115,81.517244
-194.295739,137,81.805523
-221.168644,115,82.028347
-177.039891,77,82.174057
-172.972242,85,82.336158
-324.512687,89,82.51034
-97.569805,125,82.81566
-87.27995,86,82.980565
-141.137088,97,83.162266
-75.035517,73,83.301403
-91.882696,95,83.488783
-190.778328,145,83.804047
-16.918637,92,83.991315
-410.401222,180,84.411962
-284.047291,77,84.678124
-102.070146,81,84.83848
-689.051228,114,85.074149
-295.274588,100,85.280852
-213.219219,123,85.533602
-452.246553,130,85.81077
-87.82696,81,85.97406
-73.337236,73,86.114206
-110.474331,118,86.36289
-155.263789,111,86.583974
-95.581358,90,86.76698
-160.680106,68,86.904384
-328.82923,117,87.146421
-205.879986,116,87.387336
-117.466405,82,87.557654
-67.409814,177,87.948037
-128.88462,129,88.22763
-145.367197,81,88.389968
-72.876041,94,88.581692
-97.119044,121,88.953488
-125.529072,91,89.139508
-117.496364,75,89.283909
-85.900366,101,89.492971
-330.076451,125,89.754754
-26.61091,83,89.918657
-158.945573,132,90.193436
-177.218426,57,90.304561
-249.253053,94,90.495887
-150.026205,122,90.752083
-111.794032,92,90.933538
-240.476122,101,91.137967
-108.362187,77,91.293675
-115.926143,94,91.488209
-248.190367,104,91.701198
-147.125448,73,91.84445
-452.646415,93,92.035306
-126.672774,94,92.230209
-119.630792,99,92.429924
-32.937245,79,92.591326
-67.632295,70,92.728976
-236.816934,154,93.070814
-368.604483,125,93.44843
-302.937902,91,93.636003
-151.421539,127,93.906386
-101.386349,73,94.049092
-320.962477,101,94.252143
-72.858081,104,94.463574
-405.308177,107,94.680578
-123.834001,141,94.986248
-246.857371,131,95.263458
-379.682441,124,95.530139
-127.236478,131,95.811781
-126.400303,113,96.042825
-406.613073,85,96.210892
-163.1715,100,96.415335
-109.182243,82,96.579564
-83.471452,59,96.690879
-396.767543,88,96.870123
-82.981362,78,97.026545
-98.735906,98,97.229599
-90.567999,81,97.394415
-188.893217,115,97.757086
-452.097331,128,98.055077
-164.833263,110,98.282991
-497.857041,99,98.480365
-186.354289,81,98.636907
-80.107756,73,98.786623
-26.705465,123,99.04658
-326.969826,89,99.224076
-215.556515,96,99.409813
-73.638075,82,99.570836
-199.534661,115,99.805019
-62.375772,77,99.951276
-338.66353,86,100.123291
-139.726717,110,100.398453
-128.342654,137,100.683261
-224.295614,104,100.896831
-137.78313,96,101.096667
-51.878327,74,101.244128
-215.076068,96,101.433798
-78.722946,101,101.635317
-90.089252,132,102.026665
-105.683763,87,102.200577
-388.156342,111,102.425781
-117.245142,79,102.581665
-170.431776,86,102.755691
-80.251905,70,102.89574
-112.30458,113,103.135319
-259.62985,89,103.318884
-94.140661,123,103.655576
-229.801124,141,103.959541
-91.540854,114,104.200709
-197.197469,80,104.367005
-132.408129,93,104.561976
-232.168488,110,104.813696
-78.881083,85,104.985976
-337.332764,114,105.230414
-215.307591,147,105.560321
-257.042304,119,105.812661
-87.064527,63,105.942565
-54.049886,111,106.1863
-79.452335,93,106.507926
-270.160656,134,106.797351
-263.106452,130,107.073645
-479.038435,99,107.277302
