eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
82.23,-178.77625153999998,391,0.000107745436,0.0,2.788368,0.0009411349,2837.358,0.0009181499481201172,210,430080,1067.266383697,430080
85.91,-181.67984209,390,1.1451089e-05,0.0,2.789865,1.1454198e-05,1904.7924,-0.002000093460083008,220,450560,1119.7734969560001,450560
86.82,-179.3202602,389,2.5584345e-06,0.0,2.7893293,-6.2741747e-06,1610.7329,-0.0017622709274291992,230,471040,1172.3200135370002,471040
85.67,-161.70658111999998,388,2.1427488e-05,0.0,2.7887554,-2.0101055e-05,975.00183,-0.0009653568267822266,240,491520,1224.739253227,491520
87.07,-175.36419252,388,2.484025e-05,0.0,2.78912,-0.00020066916,1701.4366,-0.0003439188003540039,250,512000,1277.243720122,512000
93.42,-164.29670524000002,386,0.00031618687,0.00048828125,2.7911305,-0.0007049314,285.97647,-2.8371810913085938e-05,260,532480,1333.177834657,532480
94.12,-197.56103272000001,383,5.4585387e-05,0.0,2.7896261,0.00032234818,1615.86,-0.002734065055847168,270,552960,1386.353961875,552960
92.26,-183.00659252000003,385,2.8522868e-06,0.0,2.7878323,1.5138357e-05,656.5657,-4.410743713378906e-06,280,573440,1439.6552063050003,573440
84.58,-155.9379815,385,0.0004292467,0.0,2.7921982,-0.00057700713,974.6566,-0.00013077259063720703,290,593920,1492.3047431599998,593920
92.5,-169.5839422,379,3.7482234e-05,0.0,2.7937834,0.00012222081,1425.2229,-0.00012385845184326172,300,614400,1545.8611160270002,614400
88.65,-174.98352121000005,387,2.4791934e-05,0.0,2.7939148,5.6866367e-05,527.54987,-2.9206275939941406e-05,310,634880,1599.2866247990005,634880
88.51,-180.27229092000002,392,2.3740955e-05,0.0,2.7946365,3.5463774e-05,696.6274,-6.318092346191406e-06,320,655360,1652.496600028,655360
93.4,-192.29404212000006,377,0.00016088031,0.0,2.796601,-0.00033289188,1132.3069,-0.000855565071105957,330,675840,1705.850297504,675840
96.83,-200.28716075999998,377,0.000684433,0.00012207031,2.795667,-0.0014100259,995.35046,-2.1576881408691406e-05,340,696320,1759.5312488670006,696320
94.79,-189.95560070000002,377,0.0054861302,0.06689453,2.7947385,0.0013579108,768.732,-2.5033950805664062e-06,350,716800,1813.60699483,716800
103.56,-205.83783174,382,0.0016827792,0.0087890625,2.8008418,-0.0016922194,968.90625,-5.125999450683594e-05,360,737280,1868.164630399,737280
97.07,-212.83306788000002,380,0.005338974,0.06738281,2.7858317,-0.0022688156,683.38495,-2.384185791015625e-07,370,757760,1922.2586348430004,757760
97.71,-222.81270399000005,370,3.5616154e-05,0.0,2.7904131,-0.00014556569,1115.4327,1.2516975402832031e-06,380,778240,1976.7050785339998,778240
94.42,-213.09261258000004,369,4.35928e-05,0.0,2.7712893,-0.00010008579,1327.8823,-0.0003364086151123047,390,798720,2035.1887498400001,798720
98.1,-195.95946775000002,373,0.000353275,0.0,2.7769954,-0.001413886,1498.7758,-3.361701965332031e-05,400,819200,2089.3295870620004,819200
106.62,-218.45482761,375,2.4637087e-05,0.0,2.7523959,-3.3473305e-05,2963.986,-0.0003876686096191406,410,839680,2147.6630954760003,839680
91.43,-202.74693797,379,4.5970144e-05,0.0,2.7492597,-0.00025911402,1029.8842,5.8710575103759766e-05,420,860160,2201.710969314,860160
91.84,-215.74004066,383,0.00016617044,0.0,2.7510028,-0.00071166095,2178.635,1.7940998077392578e-05,430,880640,2255.0093304439997,880640
96.18,-181.03738460999998,381,1.9560848e-05,0.0,2.743117,-0.00016280301,1273.0862,-0.00028121471405029297,440,901120,2311.7494944620003,901120
86.7,-178.07150038000003,394,3.99407e-05,0.0,2.7441742,-9.074845e-05,954.8014,-6.115436553955078e-05,450,921600,2364.9235084740003,921600
85.94,-183.02548531999997,383,0.000106750005,0.0,2.7493181,0.00011213354,969.0167,6.079673767089844e-06,460,942080,2418.044228635,942080
83.4,-176.00851311000002,391,0.003099976,0.0234375,2.7532084,-0.00050996663,775.5135,3.5881996154785156e-05,470,962560,2471.1078752170006,962560
86.94,-164.7281565,390,1.2528273e-05,0.0,2.7596223,-3.0927476e-06,876.78644,-1.239776611328125e-05,480,983040,2523.7368598720004,983040
79.14,-159.80019152000003,390,0.00066516007,0.00061035156,2.7605574,-0.0019289448,1098.2343,-7.68899917602539e-05,490,1003520,2576.396585574,1003520
79.88,-179.82715681999994,388,0.007905243,0.11755371,2.7618554,0.00090314157,683.69086,0.0,500,1024000,2628.803360379,1024000
88.99,-175.32072194999998,385,6.169793e-05,0.0,2.7527714,-0.00018495391,747.7015,-1.7762184143066406e-05,510,1044480,2683.7501844200006,1044480
78.12,-174.80820909000005,395,0.0003867204,0.0,2.7346468,-0.00067594973,1072.4689,-1.5735626220703125e-05,520,1064960,2735.882994926,1064960
76.83,-158.16711674,398,0.004358892,0.051635742,2.7297587,-0.0015890785,502.73404,-2.1457672119140625e-06,530,1085440,2787.038382072,1085440
81.05,-166.78895031000005,318,3.432994e-05,0.0,2.7362258,0.0002690319,1286.763,-2.0265579223632812e-06,540,1105920,2840.0545306169997,1105920
78.32,-167.66028751999994,397,7.2281444e-05,0.0,2.7407382,0.0003645378,807.3665,-1.5497207641601562e-06,550,1126400,2894.915240335,1126400
73.78,-170.84479702000002,393,0.0023317013,0.014892578,2.7242208,-0.00010625005,785.2408,-2.2530555725097656e-05,560,1146880,2946.317316703,1146880
74.74,-147.21581062999996,397,0.0023554815,0.02331543,2.721822,-0.0009485836,471.05066,-1.1920928955078125e-07,570,1167360,2997.7056145340002,1167360
78.02,-157.81596911,399,2.337264e-05,0.0,2.7190669,4.6547648e-05,400.05276,0.0,580,1187840,3049.094156835,1187840
75.99,-166.46080280999996,403,0.0051580574,0.068359375,2.7219439,-0.0035072756,262.00424,0.0,590,1208320,3100.4250403739998,1208320
79.12,-155.40616918999999,421,0.00025680725,0.0,2.7129924,0.00039517635,690.34705,7.092952728271484e-06,600,1228800,3153.300040991,1228800
78.45,-195.76782343000002,432,0.0002720118,0.0,2.7141151,-0.0012173697,774.7623,-1.6689300537109375e-06,610,1249280,3200.940270942,1249280
79.07,-154.22958806,433,0.0009814687,0.00061035156,2.7094655,0.0012272543,501.57468,-1.1920928955078125e-07,620,1269760,3248.6147644840003,1269760
76.49,-173.88444167999998,432,0.0025255485,0.029418945,2.7068348,-0.0027109366,582.6595,-1.6689300537109375e-06,630,1290240,3296.0380126600003,1290240
79.31,-158.76891185000002,434,6.766564e-05,0.0,2.7121632,-6.422139e-05,518.2253,8.463859558105469e-06,640,1310720,3343.370204293,1310720
76.68,-146.84059302,430,3.6134188e-05,0.0,2.7154524,4.6716625e-05,772.5999,-7.152557373046875e-07,650,1331200,3390.6362330870006,1331200
77.55,-160.09443904999998,443,0.004582868,0.055786133,2.7143686,-0.0019688266,642.4044,1.1920928955078125e-07,660,1351680,3437.2811510580004,1351680
78.64,-148.01166168999998,447,0.00019860905,0.0,2.7086134,0.0003223197,710.2384,1.1920928955078125e-07,670,1372160,3483.9610034710004,1372160
77.83,-158.40129553999998,437,0.0016998389,0.009765625,2.7124028,-0.0016103114,967.0929,-5.960464477539062e-07,680,1392640,3530.056489126,1392640
78.22,-170.90141613,440,0.0015099426,0.0061035156,2.7133293,-0.0004907214,719.98065,-4.5299530029296875e-06,690,1413120,3576.46267861,1413120
77.97,-150.04766683,436,0.00053084415,0.00024414062,2.708969,-0.0011271548,304.8402,-1.1920928955078125e-07,700,1433600,3622.956472117,1433600
82.53,-160.44707921999998,437,0.0009848303,0.0015869141,2.7134182,-0.001124695,883.557,1.430511474609375e-06,710,1454080,3669.7087485970005,1454080
85.53,-172.31783199,450,0.0071472777,0.10253906,2.709457,-0.0047300206,893.8858,3.5762786865234375e-07,720,1474560,3715.881248867,1474560
79.03,-149.27338262,453,0.0054110615,0.07006836,2.7020223,-0.0003187548,463.07666,0.0,730,1495040,3764.02284416,1495040
83.93,-169.14127650000006,446,2.9764262e-05,0.0,2.7048142,2.4651687e-05,1017.973,6.556510925292969e-06,740,1515520,3812.171807226,1515520
86.96,-169.27802527,453,2.866664e-06,0.0,2.714693,-1.1442753e-06,497.8385,-1.1920928955078125e-07,750,1536000,3857.4892837380003,1536000
90.42,-178.67508164,441,0.0004451912,0.0,2.7063541,-0.00078138046,894.9157,-3.6954879760742188e-06,760,1556480,3902.998040069,1556480
88.76,-166.29879531000003,448,5.860144e-05,0.0,2.703343,-0.0001171686,729.0154,-3.5762786865234375e-07,770,1576960,3948.725667369,1576960
90.16,-179.77898163,453,0.0006091063,0.0,2.7052383,-0.00017416841,740.2171,0.0,780,1597440,3994.1532125900003,1597440
81.12,-168.41574578999996,460,0.00032857375,0.0,2.6997535,-0.00091152114,790.1491,-1.1920928955078125e-07,790,1617920,4039.1024940280004,1617920
83.19,-162.86571594,462,0.0053339466,0.07556152,2.69436,-0.0018416017,871.15594,-9.5367431640625e-07,800,1638400,4083.689639692,1638400
84.49,-160.75541519,455,0.00016071032,0.0,2.681652,0.00017092278,788.76337,0.0,810,1658880,4128.054608476,1658880
82.61,-162.4637009,461,0.0015209543,0.0073242188,2.6730738,-0.00095516903,687.7953,-1.1920928955078125e-07,820,1679360,4172.724776281,1679360
92.39,-178.68641601,469,0.0050575165,0.06274414,2.681332,0.00042021088,991.0229,0.0,830,1699840,4215.739342053,1699840
94.37,-205.75603351999996,472,0.00011596322,0.0,2.6812,-0.00049704616,981.7258,0.0,840,1720320,4259.625195241,1720320
93.04,-186.26159305000002,482,6.559411e-05,0.0,2.684553,-0.00026404145,747.7899,-2.384185791015625e-07,850,1740800,4302.773600184,1740800
115.97,-180.71336221,462,0.0012307273,0.0026855469,2.6794946,-0.0012180819,920.40704,-3.5762786865234375e-07,860,1761280,4351.136856716,1761280
86.01,-181.68808286999996,480,0.0066996734,0.096191406,2.6776733,-0.00032271515,992.8084,-2.384185791015625e-07,870,1781760,4393.986129667001,1781760
82.0,-157.10696357999998,482,0.0065762484,0.09399414,2.6833587,0.0037032508,695.03455,-5.960464477539062e-07,880,1802240,4436.062726844,1802240
90.58,-181.04570053999996,473,6.1677216e-05,0.0,2.671371,-0.0003603134,888.4374,-1.1920928955078125e-07,890,1822720,4478.958389118,1822720
89.27,-180.66060900999997,482,0.0007044341,0.0,2.6717868,8.018332e-05,578.37915,-4.76837158203125e-07,900,1843200,4522.006895888,1843200
107.43,-204.08187798999998,465,0.0064125964,0.08898926,2.6668823,0.0021219251,1147.7549,6.556510925292969e-07,910,1863680,4569.060958354,1863680
101.85,-228.05773235999996,453,4.7338544e-05,0.0,2.6661043,-4.3371547e-05,1148.337,0.0,920,1884160,4614.428924045,1884160
110.01,-209.60688174000003,262,1.32961395e-05,0.0,2.6878715,-4.0142164e-05,1413.24,1.5497207641601562e-06,930,1904640,4662.4538320990005,1904640
96.69,-195.56520847000004,463,1.864317e-05,0.0,2.6729927,0.00023285177,1055.1993,-1.1920928955078125e-07,940,1925120,4706.435654620001,1925120
86.35,-177.95547798000004,474,0.0023919255,0.01159668,2.6656725,-0.0006436667,1340.7684,0.0,950,1945600,4749.27876767,1945600
86.38,-159.07404857,475,0.0008887412,0.00012207031,2.6550753,-0.0023571115,1109.2565,2.384185791015625e-07,960,1966080,4791.723923091,1966080
88.7,-179.75316555999999,491,9.3556e-05,0.0,2.6637557,0.00021197998,1008.11383,-1.1920928955078125e-07,970,1986560,4834.539848144,1986560
