% time spent exploring,episodes,mean 100 episode reward,steps
98,5,475.0,785
97,10,555.6,1577
95,15,628.6,2441
92,20,763.2,4231
91,25,758.3,4941
90,30,751.7,5529
88,35,767.6,6589
87,40,776.9,7221
84,45,802.3,8797
82,50,859.2,9843
80,55,838.9,10771
80,60,800.0,11119
79,65,806.2,11685
76,70,839.1,13195
73,75,879.7,14915
72,80,889.9,15729
69,85,919.0,17253
67,90,928.1,18185
66,95,931.9,18819
60,100,972.7,22345
56,105,1005.0,24307
41,110,1067.0,32829
33,115,1134.0,37615
28,120,1169.0,40093
19,125,1246.0,45201
