# {"t_start": 1557820068.106714, "env_id": "HalfCheetah-v2"} 
r,l,t
-719.873596,1000,1.987674
-829.469521,1000,2.889033
-587.548801,1000,4.573748
-564.960952,1000,5.435586
-474.162898,1000,7.087623
-613.375644,1000,7.922178
-613.967049,1000,9.488951
-522.461368,1000,10.331316
-569.153195,1000,11.872717
-439.373303,1000,12.708904
-400.40899,1000,14.288735
-393.005452,1000,15.119348
-349.16446,1000,16.681656
-403.523414,1000,17.522259
-357.17738,1000,19.106968
-324.334385,1000,19.941485
-418.962343,1000,21.536321
-386.106492,1000,22.404264
-364.79007,1000,24.00357
-348.393596,1000,24.869673
-343.365705,1000,26.530658
-363.214685,1000,27.408189
-359.98718,1000,29.099221
-251.497005,1000,30.011907
-325.390178,1000,31.623235
-271.460933,1000,32.524504
-223.843366,1000,34.176234
-238.775565,1000,35.059587
-301.872383,1000,36.671424
-294.107803,1000,37.548732
-236.973458,1000,39.157357
-260.789531,1000,40.082953
-167.747923,1000,41.742305
-211.376757,1000,42.635153
-209.334737,1000,44.313968
-210.828074,1000,45.23944
-227.895893,1000,46.965629
-170.36237,1000,47.879007
-179.419496,1000,49.568551
-176.191717,1000,50.503222
-178.354988,1000,52.144409
-139.030976,1000,53.076256
-170.804786,1000,53.95116
-155.569697,1000,55.60379
-154.58351,1000,56.487845
-119.129537,1000,58.169146
-114.933847,1000,59.070508
-103.894364,1000,60.722398
-100.656736,1000,61.672633
-86.550702,1000,63.357957
-94.858464,1000,64.265596
-110.055453,1000,66.012005
-89.734125,1000,66.928876
-56.83358,1000,68.671442
-20.720939,1000,69.611914
-1.716673,1000,71.314394
-35.180703,1000,72.237991
-3.765462,1000,73.934868
11.194048,1000,74.87646
31.24987,1000,76.549494
33.919839,1000,77.48231
73.623725,1000,79.20328
85.938246,1000,80.103562
130.097672,1000,81.778945
94.403067,1000,82.70182
110.465839,1000,84.367284
69.597845,1000,85.286259
58.755932,1000,86.957935
179.604993,1000,87.847143
153.987711,1000,89.54939
150.476743,1000,90.47483
173.010803,1000,92.16323
188.852536,1000,93.063092
188.862968,1000,94.742531
228.630638,1000,95.611022
168.061147,1000,97.313237
209.057005,1000,98.196887
257.972138,1000,99.895847
226.985776,1000,100.765342
230.51969,1000,102.485344
266.092186,1000,103.350154
268.405572,1000,105.074766
282.684035,1000,105.935034
224.533701,1000,107.638383
