# {"t_start": 1557706511.5459542, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-118.738159,101,2.082661
-163.168816,157,2.316766
-111.840812,123,2.486125
-324.842836,184,2.768968
-289.892595,184,3.064177
-169.709044,68,3.151992
-330.135383,104,3.296934
-395.898362,123,3.471117
-434.269745,86,3.58852
-224.092805,118,3.75932
-406.433216,85,3.872544
-245.46528,125,4.050633
-381.149249,97,4.182979
-92.330463,66,4.265743
-397.85833,82,4.374026
-151.620901,112,4.532178
-340.954883,85,4.645928
-268.940317,91,4.768353
-132.819289,74,5.013027
-93.722967,120,5.18311
-161.667275,116,5.347433
-348.960059,158,5.575182
-301.036153,115,5.730686
-353.97704,114,5.891447
-92.883696,95,6.019687
-254.176478,94,6.147026
-84.916945,82,6.254177
22.822013,217,6.626462
-151.668481,93,6.761289
-84.041848,131,6.950353
-71.979564,77,7.052712
-383.527077,97,7.189155
-236.22163,85,7.304305
-94.775811,81,7.41179
-94.981309,103,7.552127
-243.152275,112,7.706666
-163.159552,195,8.099708
-191.450763,81,8.205924
-158.488454,84,8.318497
-124.969624,99,8.45219
-66.77773,68,8.54019
-153.713098,125,8.713916
-69.840625,85,8.8263
-353.778418,145,9.032949
-207.951398,112,9.190985
-65.417932,67,9.27276
-249.772029,92,9.394592
-487.415944,154,9.619734
-195.899364,173,9.891108
-35.126545,101,10.027553
-248.898041,96,10.16592
-349.36689,77,10.26729
-40.873721,80,10.372296
-75.551549,118,10.535541
-255.377252,91,10.661833
-371.48247,125,10.834566
-281.092559,166,11.172713
-414.691054,170,11.432874
-23.087434,96,11.562623
-206.692449,79,11.668618
-313.753892,89,11.791681
-53.953586,155,12.033883
-198.038484,95,12.162282
-132.82158,142,12.370564
-105.50465,100,12.504391
-154.395982,144,12.716266
-200.943677,101,12.854744
-155.035349,87,12.97101
-71.702797,70,13.061707
-321.521767,118,13.230604
-40.626053,96,13.362922
-96.07269,117,13.527947
-281.922612,91,13.650764
-118.798956,145,13.861786
-233.426871,165,14.202293
-181.455335,150,14.428811
-379.680686,132,14.626884
-3.399411,128,14.816454
-196.857851,107,14.968035
-69.723171,144,15.171813
-128.853487,101,15.310569
-220.212146,163,15.561173
-300.837617,93,15.686847
-284.708446,77,15.791214
-422.884149,145,16.004301
-109.452729,63,16.085521
18.493469,92,16.209657
-114.870341,69,16.300159
-224.889208,125,16.475941
-506.58225,109,16.629404
-170.105745,141,16.831978
-294.725335,120,17.089226
-153.938209,90,17.206406
-123.139264,114,17.373003
-65.9413,123,17.544076
-209.278329,110,17.697963
-313.667254,113,17.847754
-322.918593,165,18.101306
-77.832562,102,18.241733
-461.171747,111,18.394167
-137.214423,133,18.581623
-552.747669,99,18.714275
-135.724749,138,18.903648
-106.369853,88,19.016742
-339.324695,89,19.131334
-525.221796,138,19.330642
-127.052631,113,19.489295
-168.997737,93,19.612931
-93.504219,91,19.737192
-245.52584,115,19.982671
-63.905062,89,20.103308
-346.698199,92,20.231037
-165.610908,132,20.426119
-261.464895,81,20.536299
-120.06401,75,20.633742
-59.316033,114,20.798032
-388.82285,98,20.927562
-90.296827,73,21.020523
-115.944649,162,21.259993
-136.600109,173,21.519567
-247.517602,146,21.732905
-94.943949,85,21.845119
-106.816106,102,21.983677
-91.608806,77,22.085069
-77.630609,134,22.281278
-374.309104,97,22.415951
-171.36176,103,22.554862
-311.508276,133,22.744509
-50.20909,136,23.030298
-147.882219,116,23.193937
-189.054402,142,23.400844
-43.508618,102,23.541402
-90.299517,83,23.65105
-69.786384,138,23.852235
-98.40059,79,23.95688
-516.27547,175,24.240776
-172.347684,170,24.496588
-79.78832,157,24.733241
-77.629809,159,24.978193
-153.010311,123,25.150376
-219.398077,164,25.399473
-250.493279,103,25.549438
-132.789113,112,25.715046
-210.144666,136,26.020003
-357.740814,143,26.227385
-112.03826,68,26.316343
-348.303295,76,26.419375
-23.259103,72,26.521601
-76.399506,101,26.663425
-119.107711,103,26.808884
-106.814874,144,27.027739
-153.264209,86,27.143553
-126.734879,121,27.325476
-69.089504,68,27.415441
-49.947433,88,27.534961
-103.499121,90,27.65553
-208.141635,123,27.826399
-54.592134,74,27.920309
-205.392832,97,28.053059
-148.785527,181,28.334517
-109.693936,113,28.481757
-95.017579,91,28.600742
-320.990442,108,28.750646
-167.337892,118,28.995281
-281.56358,136,29.19423
-61.808065,63,29.274985
-162.713204,71,29.363349
-151.410449,77,29.460318
-84.298479,72,29.554383
-318.379157,96,29.681417
-191.816394,90,29.801343
-145.158942,105,29.944479
-119.027632,83,30.052021
-44.844061,65,30.13292
-48.161798,83,30.242833
-465.652637,134,30.443736
-112.574758,89,30.562472
-197.325257,92,30.685142
-124.362955,93,30.8055
-64.956127,86,30.924279
-59.524,69,31.011686
-56.469316,73,31.109181
-107.248845,105,31.257201
-193.501396,105,31.397738
-106.031507,92,31.521237
-346.013416,102,31.654888
-56.551612,63,31.821895
-167.741712,87,31.937074
-75.700685,86,32.048546
-162.19865,129,32.230684
-161.243566,128,32.412894
-125.877235,80,32.520034
-105.081642,113,32.673208
-145.956968,81,32.779195
-85.643121,119,32.937191
-110.542838,109,33.088332
-66.103452,88,33.204436
-98.89612,80,33.308709
-153.30947,95,33.4378
-69.504427,86,33.548439
-502.612937,95,33.673284
-96.905198,67,33.759576
-96.493134,90,33.879563
-151.577283,96,34.005702
-98.31885,101,34.137852
-108.963768,152,34.362464
-80.485442,69,34.452076
-111.446102,95,34.663892
-412.788154,142,34.860824
-152.717739,139,35.063004
-174.22202,91,35.185714
-379.711536,85,35.297778
1.976513,151,35.538482
-121.888024,93,35.665499
-132.489754,113,35.826199
-488.644549,99,35.958088
-425.166,126,36.133099
-120.846288,102,36.268955
-400.611637,104,36.403435
-85.322529,69,36.4891
-227.362916,97,36.619649
-190.891381,104,36.758368
-344.657211,118,36.920308
-159.616769,84,37.027316
-76.975474,77,37.127359
-353.461491,139,37.321784
-142.035351,114,37.569501
-161.53874,108,37.716386
-171.852376,101,37.855687
-74.667553,72,37.947899
-184.236915,77,38.048505
-136.802922,86,38.166597
-297.546286,135,38.366853
-184.291661,70,38.457994
-386.439093,128,38.63935
-121.655524,116,38.788859
-77.789345,111,38.934181
-295.286203,134,39.126023
-57.673477,107,39.277086
-158.50402,71,39.370602
-98.313476,100,39.510695
-128.214271,74,39.609597
-81.29225,71,39.704207
-116.014461,115,39.860862
-253.820579,88,39.98265
-280.500309,95,40.111052
-127.746949,92,40.229338
-262.823857,112,40.473016
-215.699573,95,40.607411
-47.245411,79,40.713296
-56.004546,70,40.802938
-91.371662,70,40.891853
-357.515144,121,41.055033
-353.305279,127,41.231651
-87.548674,71,41.324899
-325.309752,85,41.442483
-158.282638,126,41.624627
-447.706262,90,41.744311
