# {"t_start": 1557707856.9800384, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-88.37701,82,2.484627
-85.371965,75,2.636197
-369.780615,145,2.967479
-183.864156,154,3.31982
-586.651899,108,3.543091
-71.192546,90,3.733598
-400.231335,87,3.916711
-528.625357,143,4.23557
-159.544017,158,4.595654
-333.422324,82,4.764492
-372.593311,92,4.955106
-94.258959,83,5.131376
-48.747557,67,5.265713
-140.330349,96,5.462801
-239.413992,82,5.633455
-33.270245,83,5.802609
-229.343345,97,6.010539
-294.793639,129,6.291447
-70.40781,103,6.513118
-382.316209,148,7.061109
-429.710801,104,7.281138
-273.634557,85,7.456573
-329.207077,140,7.76306
-110.972308,139,8.074828
-206.414101,104,8.297054
-363.809618,104,8.511521
-96.229249,81,8.681015
-133.125986,96,8.879851
-292.249212,170,9.262499
-519.629699,177,9.677091
-80.77953,117,9.925522
-209.115468,82,10.093685
-455.298098,138,10.401148
-321.223406,85,10.577718
-293.940633,82,10.745427
-95.383235,105,10.969629
-69.189265,144,11.287887
-216.664077,117,11.651157
-237.101265,101,11.869196
-220.123137,120,12.137337
-83.387515,85,12.315163
-400.314251,90,12.509149
-137.428193,106,12.746082
-450.908643,147,13.084476
-429.940152,115,13.328794
-296.323217,91,13.5268
-196.045448,82,13.696151
-410.026489,96,13.899076
-219.009104,146,14.224182
-299.61784,96,14.420572
-228.804655,244,15.069256
-121.33238,131,15.362
-92.239271,108,15.59575
-91.53895,195,16.07499
-78.412391,150,16.525744
-313.945006,87,16.702435
-24.606608,90,16.892331
-174.963347,105,17.113912
-253.006706,166,17.494919
-404.194468,94,17.695556
-43.527936,93,17.894383
-353.892798,740,21.196125
-419.880521,110,21.423592
-443.900039,81,21.588448
-381.875148,86,21.769464
-61.177311,81,21.938242
-176.398109,134,22.233778
-234.633902,119,22.61588
-428.775508,178,23.030636
-250.558194,116,23.276904
-368.291617,128,23.562942
-89.872658,112,23.799581
-56.079836,208,24.32324
-83.635138,129,24.614546
-63.187602,201,25.120409
-536.402831,146,25.453739
-79.336334,91,25.642796
-261.401581,155,25.995014
-235.576469,91,26.191474
-286.82608,93,26.386575
-411.554607,104,26.60519
-365.009275,163,26.985126
-487.417867,135,27.401317
-139.162968,104,27.62301
-96.531027,118,27.875211
-150.145098,127,28.152635
-315.768038,104,28.370688
-185.553411,119,28.615446
-290.648029,135,28.907418
-33.148124,144,29.235524
-234.425805,219,29.780096
-188.620377,105,29.998753
-76.476344,93,30.191954
-154.911164,112,30.421125
-197.477005,107,30.640566
-343.172062,100,30.848627
-134.364353,116,31.09162
-432.848629,79,31.247858
-164.760467,145,31.55729
-184.41265,83,31.843567
-412.490218,102,32.053173
-380.391714,154,32.396639
-224.389569,88,32.575092
-150.981428,97,32.773977
-65.651682,80,32.937874
-414.225336,176,33.352586
-387.048276,177,33.766851
-220.320628,159,34.135019
-85.461842,132,34.427034
-304.136042,98,34.627076
-276.801719,98,34.827388
-323.853734,92,35.020923
-87.586613,148,35.361948
-127.966612,116,35.608644
-224.786495,159,35.970121
-101.934229,100,36.184103
-107.853373,193,36.769817
-162.42127,83,36.937894
-503.819839,161,37.307968
-245.132641,90,37.49701
-88.552866,124,37.770062
-289.125866,85,37.943063
-213.15939,105,38.165384
-203.996458,97,38.378646
-245.133409,196,38.863387
-175.528516,119,39.123897
-24.063155,153,39.476421
-158.141338,108,39.71138
-191.588199,204,40.206604
-320.627618,211,40.749064
-179.197656,115,41.006233
-200.84661,158,41.479374
-269.701217,105,41.699013
-397.862045,231,42.286652
-187.304571,82,42.464253
-270.353693,201,42.964904
-317.79107,217,43.519312
-114.775066,174,43.946506
-294.982903,133,44.242283
-238.645188,90,44.432757
-625.381582,159,44.809273
-151.411091,139,45.116843
-278.398614,146,45.446197
-199.133548,167,45.844284
-114.570465,89,46.14376
-628.243472,92,46.337697
-163.46828,219,46.865453
-317.433599,149,47.202508
-269.603802,129,47.486321
-312.781891,215,48.04395
-394.53737,116,48.29325
-157.556728,101,48.510848
-51.743495,107,48.742143
-134.319925,123,49.009233
-405.121296,105,49.238064
-256.008128,99,49.449393
-24.730886,130,49.741896
-232.557955,111,49.983438
-253.70525,103,50.201662
-55.946534,98,50.412816
-332.994254,128,50.705567
-107.652804,132,51.115472
-413.830277,119,51.371986
-70.657414,129,51.667284
-538.677313,142,51.994289
-348.806602,148,52.344429
-246.933795,101,52.559949
-134.770676,204,53.05925
-345.489815,84,53.229387
-403.153587,104,53.448998
-432.491626,150,53.792408
-246.624007,103,54.008559
-164.617667,111,54.241867
-342.996243,86,54.419191
-531.598945,93,54.614207
-185.431444,88,54.790978
-25.763236,90,54.975822
-364.765256,286,55.860448
-20.511767,102,56.069041
-270.247891,100,56.275326
-171.993458,258,57.002275
-274.454944,101,57.210393
-79.538851,133,57.506745
-73.207996,119,57.766119
-25.588176,102,57.980745
-88.697572,282,58.749657
-320.309241,118,59.014211
-206.589464,98,59.225106
-422.276922,214,59.767498
-425.660042,243,60.400722
-265.181992,158,60.896179
-271.61544,128,61.180183
-327.226617,226,61.757296
-129.047754,118,62.012177
-410.038349,196,62.488303
-376.965781,184,62.932259
-87.151845,115,63.182444
-237.715048,173,63.590776
-40.434495,114,63.846984
-316.166465,102,64.064553
-222.831695,103,64.280262
-381.134412,100,64.5045
-318.572254,82,64.681885
-238.964462,134,65.029207
-277.731953,98,65.245244
-234.950469,118,65.629556
-330.545835,153,65.999099
-274.638367,125,66.279361
-58.067569,94,66.480108
-382.981774,104,66.706737
-167.419782,121,66.982734
-146.607053,123,67.256725
-237.435519,104,67.479803
-44.135172,142,67.818503
-124.041794,182,68.2685
-210.927639,217,68.919146
-429.147804,166,69.320301
-229.390597,118,69.584484
-73.515243,106,69.823556
-368.723393,81,69.989744
-370.493595,160,70.35731
-249.726155,129,70.762743
-253.172528,113,71.016415
-545.015098,148,71.359048
-362.54163,134,71.664023
-521.986168,156,72.034406
-324.362249,110,72.284088
-147.617732,143,72.614642
-301.324764,122,72.888044
-383.112499,133,73.197786
-367.947455,90,73.399387
-182.748922,126,73.686421
-411.613496,125,73.975046
-319.061246,102,74.203372
-49.370689,173,74.6379
-512.78925,119,74.906218
-336.91111,161,75.419117
-551.36748,203,75.923897
-426.295165,124,76.199565
-265.417345,133,76.507317
-330.816851,168,76.922904
-598.358201,203,77.431215
-260.001196,114,77.684499
-567.486579,145,78.021716
-505.238165,162,78.419663
-573.385023,82,78.59128
-559.877423,158,78.974195
-178.927622,114,79.23523
-2.155251,80,79.40616
-222.536545,113,79.666061
-221.826053,127,79.956635
-404.997947,118,80.342175
-73.970974,104,80.572767
-315.215373,143,80.891951
-331.397316,94,81.093715
-255.920118,164,81.487734
-249.05816,140,81.805311
-125.035394,86,81.993825
-245.441297,121,82.277323
-85.18238,90,82.471165
-184.322143,113,82.723534
-271.533697,237,83.428559
-480.391875,121,83.711699
-99.450165,109,83.952981
-239.421062,97,84.164377
-232.035475,118,84.432722
-320.727169,107,84.677127
-185.642109,109,84.921885
-266.927567,86,85.102976
-315.59427,85,85.41521
-311.549794,155,85.790079
-165.441235,122,86.072496
-269.706613,95,86.277815
-191.454955,127,86.594891
-421.451491,196,87.092668
-161.62499,100,87.321836
-203.2481,102,87.550149
-342.429366,157,87.919302
-384.159097,142,88.248302
-500.216607,172,88.652646
-95.72845,107,88.888888
-66.057915,88,89.076877
-45.913081,92,89.27285
-208.716566,128,89.56969
-125.487442,109,89.815973
-42.199285,129,90.244298
-332.126609,91,90.443058
-420.426695,187,90.910542
-273.274319,90,91.105299
-175.648714,134,91.415687
-222.918514,119,91.682717
-547.202286,151,92.049603
-44.957226,153,92.440722
-313.115986,157,92.83702
-604.464038,194,93.348571
-358.19894,197,93.862368
22.116078,119,94.138264
-179.336766,170,94.56665
-267.179606,86,94.753843
-57.87912,101,94.980797
-189.362057,105,95.337336
-205.790058,98,95.555518
-196.026183,84,95.735874
-397.903926,125,96.012126
-201.392483,117,96.275519
-427.056309,91,96.47504
-199.840735,113,96.742938
-96.932297,87,96.930491
-197.450752,106,97.162511
-225.142354,145,97.505554
-482.662529,204,98.050416
-163.871769,95,98.268079
-8.898359,96,98.483144
-243.624774,109,98.737631
-322.616537,165,99.149592
-151.093091,134,99.474779
-214.123421,171,99.901899
-306.533688,118,100.306004
-146.432612,92,100.516269
-304.889004,112,100.777118
-327.253723,162,101.189379
-183.577304,94,101.402385
-148.193062,111,101.648417
-333.986815,127,101.952324
-283.120762,120,102.245991
-129.699318,96,102.456754
-385.709059,196,102.972755
-133.45351,97,103.191062
-218.636484,96,103.412125
-459.053862,115,103.680981
-392.682347,162,104.081898
-94.951049,221,104.667096
-192.940188,237,105.464952
-355.352632,118,105.730778
-112.695631,121,106.015167
-33.557757,87,106.209007
-327.583354,163,106.619052
-275.792878,93,106.830171
-256.803712,82,107.007374
-362.801916,84,107.194995
-492.206923,159,107.579948
7.918443,139,107.925949
-453.98186,100,108.147444
-530.788319,201,108.674859
-337.193248,178,109.111898
-203.424863,113,109.372697
-457.934746,173,109.848636
-401.87723,126,110.144878
-282.910905,163,110.679526
-285.756066,87,110.885706
-420.069636,128,111.188859
-284.828955,139,111.52298
-258.32517,112,111.78371
-303.619758,117,112.055289
-248.904885,130,112.368059
-127.564609,107,112.615241
-1.983092,127,112.923866
-337.259769,149,113.339482
-186.696693,103,113.580391
-422.044788,84,113.769783
-319.661811,214,114.365827
-242.515558,110,114.631812
-241.256121,238,115.325455
-95.988217,151,115.853485
-465.366407,261,116.619092
-283.713166,106,116.875327
-35.060275,147,117.248388
-460.290336,159,117.652535
-339.231426,214,118.246152
-316.237853,82,118.438799
-56.72742,97,118.666364
-571.279402,162,119.096453
-134.606182,118,119.38188
-68.574459,100,119.62478
-152.192109,90,119.828275
-215.444965,115,120.105997
-71.898437,140,120.448534
-217.701658,152,120.83743
-74.495956,135,121.288857
-50.27539,1000,127.64232
-95.028154,139,128.000759
-520.280583,169,128.451163
-467.201365,210,129.017073
-162.851998,94,129.238481
-379.027634,177,129.712425
0.416422,98,129.951312
-69.575035,104,130.329893
-329.425931,171,130.776461
-245.869488,144,131.139181
-82.736909,89,131.346222
-56.817883,104,131.594961
-186.034747,101,131.84386
-282.67272,192,132.418166
-359.175874,178,132.916273
-159.542127,160,133.34637
-119.685958,137,133.695352
-145.629361,94,133.928291
-171.680724,115,134.203151
-71.453344,103,134.442614
-368.332177,139,134.788728
-86.037435,94,135.022091
-288.988583,144,135.384842
-502.444198,155,136.005752
-535.551012,124,136.32084
-549.507708,144,136.702537
-319.507445,123,137.021785
-260.333475,87,137.24011
-360.548238,117,137.52617
-369.173457,191,138.04853
-420.865282,163,138.477195
-157.670422,101,138.717533
-345.363244,230,139.416026
-264.374087,123,139.72013
-508.519655,133,140.04046
-291.212847,93,140.267139
-319.977019,113,140.544888
