% time spent exploring,episodes,mean 100 episode reward,steps
98,5,475.0,785
97,10,555.6,1577
95,15,628.6,2441
92,20,763.2,4231
91,25,758.3,4941
89,30,731.0,5793
88,35,700.0,6567
87,40,702.6,7065
86,45,700.0,7827
84,50,695.9,8753
82,55,716.7,9763
80,60,723.7,10853
79,65,737.5,11611
78,70,752.2,12165
77,75,775.7,12841
76,80,770.9,13231
75,85,786.9,14025
73,90,788.8,14629
70,95,803.2,16439
67,100,809.1,18089
65,105,837.0,19475
64,110,834.0,19755
64,115,837.0,20173
63,120,805.0,20397
62,125,812.0,21269
60,130,830.0,21997
59,135,866.0,22705
58,140,879.0,23321
57,145,888.0,23721
56,150,907.0,24353
55,155,903.0,24763
53,160,913.0,26065
52,165,915.0,26629
51,170,913.0,27191
49,175,924.0,28425
45,180,964.0,30457
45,185,959.0,30921
43,190,963.0,31557
41,195,970.0,32807
41,200,961.0,33067
40,205,961.0,33557
39,210,985.0,33993
37,215,1033.0,35359
35,220,1057.0,36545
33,225,1078.0,37215
29,230,1095.0,39733
20,235,1134.0,44927
19,240,1152.0,45813
19,245,1179.0,49697
