# {"t_start": 1557707942.7254078, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-96.881363,73,2.600635
-87.749931,103,2.843218
-36.944241,83,3.02859
-142.403347,89,3.230706
-300.760494,95,3.459774
-315.127473,134,3.787408
-385.213119,92,3.993957
-400.988807,82,4.181845
-65.960802,135,4.497269
-326.395914,159,4.892296
-248.807444,87,5.08804
-264.718865,86,5.290125
-162.450473,114,5.558624
-69.115724,75,5.736552
-351.724485,896,11.270061
-528.075955,128,11.582832
-141.965581,113,11.851003
-200.964144,168,12.269644
-101.406208,75,12.441885
-356.645762,150,12.804307
-187.228074,125,13.098258
-340.371451,105,13.336884
-338.160851,97,13.560056
-257.882454,70,13.706854
-382.380122,117,13.971158
-267.796791,76,14.133651
-570.564313,143,14.476144
-387.00851,91,14.678751
-362.041251,142,15.026563
-282.260747,104,15.263946
-266.514009,172,15.821129
2.433358,1000,21.868555
-257.74911,188,22.347019
-557.943714,195,22.873463
-26.795541,95,23.086727
-255.421211,99,23.318208
-193.401762,117,23.588644
-211.035107,156,24.028182
-303.887275,92,24.246457
-353.715984,93,24.588812
-418.863102,103,24.827092
-172.61955,151,25.205458
-185.739946,107,25.454446
-630.027593,110,25.708205
-353.322128,86,25.90775
-74.158954,106,26.157283
-154.192436,95,26.374563
-144.814457,84,26.567383
-113.031141,85,26.774687
-345.863425,131,27.090005
-208.140937,103,27.369194
-9.820099,83,27.582258
-56.107541,73,27.747677
-230.695596,119,28.028999
-458.43201,160,28.43718
-15.164265,114,28.706831
-126.229501,146,29.068755
-87.42989,122,29.368377
-243.622751,82,29.68954
-72.186078,74,29.861381
-93.795229,96,30.084092
-424.377275,138,30.420375
-185.132607,174,30.865368
-518.475739,110,31.123055
-206.36179,111,31.381114
-127.575481,105,31.629998
-279.131677,129,31.942728
-370.878252,118,32.237461
-88.159745,103,32.48102
-341.886448,93,32.701034
-170.674265,68,32.859411
-412.284841,79,33.047111
-458.755746,199,33.586776
-291.366011,105,33.832793
-26.463156,96,34.050865
-225.670354,70,34.213244
-199.673503,104,34.590886
-33.556649,80,34.774724
-322.631533,91,34.985712
-273.784672,83,35.170947
-117.242283,113,35.44359
-127.823561,101,35.681492
-328.042051,112,35.950181
-209.065981,124,36.248577
-22.487558,200,36.794513
-293.130226,98,37.02153
-50.431855,164,37.424924
-227.579369,171,37.851659
-109.963654,130,38.166689
-222.13674,104,38.411535
-39.824172,105,38.662292
-319.813908,101,38.902604
-259.732645,174,39.35061
-201.088337,63,39.488119
-333.275306,123,39.9055
-215.078319,132,40.219404
-145.223332,101,40.457435
-353.345499,188,40.943963
-58.801327,83,41.125904
-388.309845,114,41.387551
-311.759512,149,41.746038
-402.690727,139,42.085633
-294.019417,225,42.724638
-118.779828,97,42.949522
-149.51516,104,43.195185
-442.50122,127,43.505258
-16.209044,88,43.71536
-351.923694,147,44.090067
-185.669882,103,44.335821
-291.581515,122,44.64273
-351.344175,147,45.145053
-289.736891,111,45.418597
-173.704063,82,45.599782
-152.174751,81,45.779111
-484.759017,103,46.016366
-487.421342,244,46.757558
-317.100528,151,47.138275
-21.801581,96,47.368882
-427.090283,112,47.654943
-86.788118,83,47.852482
-66.099532,99,48.090997
-81.825349,81,48.291658
-62.27913,93,48.506706
-180.707557,110,48.774512
-429.819101,97,48.999277
-308.667283,108,49.259927
-361.662592,125,49.576881
-148.499336,128,49.889943
-224.972654,144,50.457614
-110.711891,69,50.617586
-103.29071,101,50.859185
-214.306116,125,51.183079
-38.338564,80,51.37042
-293.541184,191,51.897747
-58.871559,104,52.172409
-520.71396,135,52.527521
-142.543567,125,52.838274
-397.081902,88,53.046962
-234.968798,167,53.482034
-146.67998,88,53.696186
-211.884368,164,54.12043
-71.173088,131,54.451632
-11.780725,95,54.680348
-163.599563,146,55.047275
-209.94338,97,55.283799
-374.18256,133,55.755264
-68.761281,82,55.94555
-379.877395,145,56.321019
-375.442016,130,56.652425
-452.167466,147,57.025617
-104.11905,76,57.206364
-312.236688,126,57.51834
-187.845922,99,57.749402
-68.610966,77,57.923866
-453.292154,116,58.211342
-86.520712,84,58.413724
-232.341542,116,58.701696
-93.365403,124,59.016389
-96.123793,124,59.319973
-108.134551,102,59.554372
-372.349763,140,59.900944
-290.096238,181,60.372817
-253.179499,96,60.720633
-260.576123,92,60.938064
-60.739607,91,61.155468
-49.887541,94,61.366736
-176.324263,103,61.605914
-100.163175,74,61.770057
-82.476166,76,61.943195
-4.241097,106,62.19328
-22.438841,89,62.398166
-299.965632,131,62.701731
-162.681281,124,62.99817
-75.345892,89,63.18708
-14.179623,84,63.38037
-217.891014,178,63.844668
1.519779,95,64.073313
-248.537011,124,64.377222
-309.69231,107,64.619478
-340.065305,85,64.815878
-69.511743,167,65.291839
-91.681825,125,65.737978
-90.976131,146,66.140134
-197.140882,107,66.408246
-159.142703,153,66.815805
-287.716997,97,67.049886
-272.772254,96,67.281313
-289.334884,175,67.74523
-84.054117,116,68.032016
-66.380935,95,68.263777
-456.369394,166,68.72928
-105.737096,102,69.062258
-103.60824,141,69.435443
-42.918433,92,69.654977
-69.184437,107,69.930209
-136.795759,108,70.205341
-262.365436,93,70.451898
-479.894445,116,70.74814
-356.181698,159,71.325123
-533.50705,132,71.668194
-304.919422,93,71.90573
-182.540646,106,72.174356
-154.487909,101,72.428419
-40.061407,81,72.631376
-204.131873,99,72.885874
-271.312763,88,73.116154
-274.72373,140,73.499211
-259.003891,144,73.871159
-218.962319,110,74.161231
-299.438403,130,74.511362
-151.573403,99,74.768987
-25.847485,80,74.967561
-322.233207,85,75.194713
-349.030405,133,75.561456
-390.534495,181,76.079836
-50.244809,128,76.416168
-65.063555,133,76.896935
-258.213776,133,77.254872
-296.478704,113,77.540588
-111.138455,161,77.996688
-89.714462,168,78.471813
3.069038,107,78.75892
-341.576594,153,79.167325
-412.02269,84,79.380311
-366.602945,142,79.768274
-239.718788,112,80.063286
-82.900875,106,80.343724
-222.471991,138,80.725863
-29.438014,142,81.121328
-176.051213,258,81.947792
-317.385229,96,82.186221
-81.981137,113,82.620467
-532.036265,142,83.003006
-279.071784,114,83.301718
-386.539701,83,83.517989
-588.299435,158,83.975323
-471.444873,120,84.287102
-358.484404,132,84.636192
-179.931322,105,84.914194
-66.385143,103,85.187778
-334.857417,180,85.747263
-343.073903,156,86.186976
-98.424249,102,86.454864
-351.647919,200,87.03854
-295.283734,97,87.292814
-576.875541,136,87.66181
-108.728762,76,87.851604
-363.950222,126,88.327384
-330.273771,130,88.704546
-421.361268,111,88.99585
-237.852617,98,89.256717
-210.041062,136,89.648812
-282.031218,129,89.999403
-575.735738,135,90.365077
-304.138007,106,90.641424
-275.089713,131,90.99834
-264.68242,185,91.560546
-354.627974,111,91.852186
-556.072444,117,92.187523
-219.09145,288,93.156616
-182.220029,147,93.561237
-192.496289,148,93.974209
-44.02177,87,94.332694
-55.728775,96,94.572466
-367.75759,85,94.790204
-261.222832,104,95.06931
-366.848063,153,95.504752
-116.90906,108,95.787479
-135.163028,274,96.725748
-9.246511,97,96.98733
-445.379077,290,97.974384
-352.989176,91,98.20857
-246.10349,140,98.609852
-257.878526,117,98.928553
28.737136,92,99.164462
-254.948801,105,99.444634
-401.936548,106,99.735986
-257.818393,123,100.072138
-258.613846,243,100.963811
-233.83697,162,101.419669
-222.968293,219,102.088511
-468.282417,133,102.441535
-251.780718,109,102.735699
-436.660714,129,103.084118
23.224288,172,103.573317
-101.900894,101,103.838318
-278.162714,196,104.428574
-156.17431,121,104.742732
-386.580919,89,104.973994
-197.072185,123,105.313185
-56.756428,169,105.798141
-115.99163,180,106.445859
-421.252679,141,106.843045
-59.192612,86,107.0604
-357.652759,172,107.550373
-362.979065,149,107.967021
-348.321205,146,108.373763
-310.902436,169,108.831504
-280.067149,146,109.243113
-274.62771,113,109.570714
-414.929474,86,109.790878
-13.309826,104,110.065011
-232.628063,117,110.397194
-401.797955,152,110.817468
-44.878927,178,111.330778
-78.404995,126,111.678953
-527.075656,139,112.214594
-30.206277,197,112.798834
-422.425158,127,113.144151
-133.930257,175,113.648829
-165.882543,109,113.940364
-298.19714,140,114.320736
-450.034909,154,114.742833
-376.716056,97,114.992857
-255.024674,199,115.572166
-321.507637,182,116.126832
-354.8188,155,116.564697
-357.588151,121,116.888102
-329.145678,191,117.470471
-224.310492,74,117.660572
-68.807091,153,118.243336
-500.096115,151,118.660654
-172.066834,98,118.918463
-197.036284,147,119.311674
-199.456638,264,120.17295
-324.615452,223,120.871773
-209.441986,118,121.202199
-294.836355,222,121.865618
-63.518552,126,122.208316
-205.030706,156,122.651413
-43.10988,131,123.023498
-368.71367,75,123.219879
-234.252575,140,123.612014
-251.102738,157,124.208265
-343.16387,178,124.74764
-259.233961,155,125.183534
-179.28312,183,125.713027
-80.786048,139,126.103954
-365.725771,174,126.592809
-163.391398,96,126.842194
-328.231789,191,127.433846
-328.783808,120,127.775198
-385.898162,199,128.389912
-290.8802,112,128.688438
-447.024606,195,129.286005
-212.922423,104,129.557801
-204.745486,112,129.855504
-81.578967,126,130.351659
-236.140574,125,130.683043
-314.956627,158,131.126579
-161.631703,139,131.52444
-48.938181,124,131.859934
-243.430988,150,132.29412
-202.059617,140,132.677545
-21.806358,138,133.070178
-165.330639,122,133.395233
-309.78377,163,133.871878
-207.245201,97,134.123043
-11.737452,107,134.416052
-142.663542,290,135.384788
-278.0669,121,135.713343
-355.887256,151,136.272661
-365.750169,146,136.677439
-371.757133,95,136.929464
-133.978527,105,137.204131
-395.807992,114,137.503543
-486.567416,169,137.97537
-245.022369,127,138.309287
-350.920965,163,138.760517
-291.209407,84,138.975048
-152.681733,99,139.229411
-441.879152,163,139.695882
-240.064166,148,140.106879
-49.891928,77,140.299348
-77.086616,86,140.51931
-266.474818,108,140.797491
-239.581844,131,141.146748
-300.266669,169,141.632315
-361.725774,116,142.08935
-137.837306,151,142.522341
-211.05817,92,142.771514
-251.650447,129,143.122429
-46.383927,101,143.383325
-279.309305,136,143.764205
-267.633119,183,144.302138
-317.99446,292,145.269836
-133.588885,179,145.799469
-244.324697,152,146.20379
-293.490397,139,146.584639
-26.808015,111,146.888022
-115.978178,124,147.213873
-335.730569,536,150.230632
-224.386188,163,150.686111
-407.639007,130,151.030209
-51.048808,157,151.476094
-337.755468,164,151.954648
-303.565798,183,152.505723
