# {"t_start": 1557820133.3968077, "env_id": "HalfCheetah-v2"} 
r,l,t
-590.915332,1000,2.133608
-781.527229,1000,3.011773
-576.580659,1000,4.93668
-631.374512,1000,5.806854
-650.40562,1000,7.595649
-637.594807,1000,8.458673
-536.087326,1000,10.230608
-444.97955,1000,11.096772
-496.155938,1000,12.924176
-458.834904,1000,13.792701
-492.866923,1000,15.580624
-412.566975,1000,16.455321
-399.43284,1000,18.262327
-316.987999,1000,19.123518
-479.364513,1000,20.892406
-294.650075,1000,21.75003
-387.146509,1000,23.542135
-386.581706,1000,24.401732
-376.072382,1000,26.187634
-370.233976,1000,27.064045
-328.803791,1000,28.840827
-378.2767,1000,29.70337
-365.079241,1000,31.461396
-351.633414,1000,32.331278
-349.403116,1000,34.119449
-331.936973,1000,34.970914
-336.33716,1000,36.774553
-351.991358,1000,37.642227
-319.425641,1000,39.457493
-311.255528,1000,40.344309
-310.743795,1000,42.133173
-313.674517,1000,42.989959
-257.098027,1000,44.776424
-271.150951,1000,45.65315
-255.603381,1000,47.466162
-277.913028,1000,48.339658
-162.812379,1000,50.142421
-221.613713,1000,51.004879
-256.893467,1000,52.825729
-210.226604,1000,53.697684
-228.063285,1000,55.488596
-179.048432,1000,56.356404
-195.035523,1000,57.246407
-205.338469,1000,59.008823
-162.533346,1000,59.894172
-167.396709,1000,61.630057
-159.432492,1000,62.512682
-147.46015,1000,64.256241
-129.804793,1000,65.143872
-145.913562,1000,66.906977
-130.154104,1000,67.796648
-101.913342,1000,69.55473
-165.655564,1000,70.43069
-69.474167,1000,72.211137
-104.86621,1000,73.093589
-112.085047,1000,74.862687
-131.390004,1000,75.755821
-108.501215,1000,77.503165
-110.702381,1000,78.381624
-79.081504,1000,80.157512
-75.096826,1000,81.043667
-53.716186,1000,82.787685
-59.610864,1000,83.664018
-77.963211,1000,85.404933
-28.143345,1000,86.282627
-43.147033,1000,88.054286
-46.315905,1000,88.954415
-49.0778,1000,90.71739
-2.837757,1000,91.597759
-31.931688,1000,93.34184
-17.0932,1000,94.209365
-11.735283,1000,95.971733
15.856875,1000,96.863963
4.707478,1000,98.632428
53.794665,1000,99.50475
62.301881,1000,101.251976
27.459992,1000,102.149439
71.457102,1000,103.924955
59.843966,1000,104.799954
31.50039,1000,106.562721
93.46429,1000,107.454298
125.922781,1000,109.213404
82.57425,1000,110.106481
116.353786,1000,111.877074
107.703945,1000,112.76939
58.258822,1000,113.63145
109.310581,1000,115.404544
0.657829,1000,116.261295
162.978117,1000,118.048883
133.097547,1000,118.903451
130.257064,1000,120.665402
149.719779,1000,121.513223
200.605777,1000,123.315485
150.782369,1000,124.177717
163.724034,1000,125.954132
24.428227,1000,126.831505
234.81589,1000,128.63904
134.279826,1000,129.490911
236.008242,1000,131.277731
203.565059,1000,132.143022
213.109323,1000,133.928016
281.008063,1000,134.77235
234.227736,1000,136.513181
239.227475,1000,137.373844
231.739658,1000,139.130336
225.289721,1000,139.996526
291.100239,1000,141.764573
271.039918,1000,142.607732
265.303673,1000,144.359116
283.077706,1000,145.21028
320.480305,1000,146.973939
371.536637,1000,147.833425
319.038746,1000,149.618648
