approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.012320648,0.16806641,1000.0,-713.2697295,-0.44712185859680176,842,1,8.362801,-0.047203794,2048,2.43043468399992,2048,0.89144784
0.02651248,0.32475585,1000.0,-646.00392575,-0.2001105546951294,908,2,8.155182,-0.07286142,4096,4.685254038000494,4096,0.7146797
0.0155641865,0.21928711,1000.0,-600.2041029999999,0.03203338384628296,923,3,7.937749,-0.059962463,6144,6.902398786000049,6144,0.64943516
0.017064584,0.22714844,1000.0,-565.2941197499999,0.12402409315109253,924,4,7.7300925,-0.057111196,8192,9.117573931000152,8192,0.52014154
0.024537642,0.3065918,1000.0,-537.2710272,0.17763447761535645,929,5,7.5371947,-0.066873275,10240,11.32069016099922,10240,0.52169806
0.0279342,0.33686525,1000.0,-507.50142575,0.3103044629096985,920,6,7.335476,-0.07364892,12288,13.54722378400038,12288,0.49969324
0.020093907,0.26938477,1000.0,-485.5549225,0.28470367193222046,919,7,7.1285605,-0.060885347,14336,15.77527569599988,14336,0.44895673
0.021567393,0.29624024,1000.0,-475.2536569375,0.2709091901779175,903,8,6.921276,-0.063614056,16384,18.04314835200057,16384,0.44718045
0.02168886,0.29125977,1000.0,-464.3650693888889,0.41371989250183105,924,9,6.727375,-0.06048863,18432,20.258272737999505,18432,0.40693158
0.017823469,0.24174805,1000.0,-457.02874569999994,0.3312622904777527,919,10,6.5195565,-0.056414694,20480,22.48616891399979,20480,0.32357168
0.013741637,0.18696289,1000.0,-453.90775863636355,0.49026185274124146,929,11,6.290952,-0.049985457,22528,24.689030874998934,22528,0.31462863
0.014446762,0.19736329,1000.0,-445.6320995416666,0.5114113688468933,931,12,6.084525,-0.049313236,24576,26.88807011999961,24576,0.27016056
0.015149306,0.2046875,1000.0,-437.1211611923076,0.6380263566970825,919,13,5.8862333,-0.048894007,26624,29.116391556999588,26624,0.338691
0.014533905,0.2084961,1000.0,-428.2500492857143,0.6508690416812897,923,14,5.680242,-0.048656415,28672,31.333619652999914,28672,0.23338106
0.016173795,0.23017578,1000.0,-421.04228359999996,0.7248196005821228,916,15,5.47387,-0.05214893,30720,33.56988159699904,30720,0.2029481
0.018360637,0.25761718,1000.0,-412.05537471875004,0.7304955720901489,925,16,5.288903,-0.053244133,32768,35.78294931199889,32768,0.24500355
0.017678054,0.2529297,1000.0,-403.3122765294118,0.7845009863376617,912,17,5.1196823,-0.05267921,34816,38.027258222000455,34816,0.1999159
0.01895885,0.26533204,1000.0,-393.49167197222226,0.7852796614170074,919,18,4.978325,-0.05323876,36864,40.25424548800038,36864,0.17216006
0.019572822,0.27319336,1000.0,-384.6498295526316,0.7654352933168411,917,19,4.8356977,-0.054821722,38912,42.487151375000394,38912,0.19753918
0.020481156,0.29692382,1000.0,-375.92047237500003,0.7537492513656616,928,20,4.70124,-0.05354036,40960,44.69443016100013,40960,0.16510585
0.023855438,0.31635743,1000.0,-361.942628372093,0.8054226636886597,931,21,4.5832963,-0.055397112,43008,46.89330033599981,43008,0.19913706
0.020789985,0.29550782,1000.0,-352.76744635555553,0.8442433774471283,918,22,4.4744663,-0.05206018,45056,49.12456670099891,45056,0.20265758
0.019700896,0.27666014,1000.0,-343.8559484255319,0.7945814877748489,926,23,4.3514457,-0.051494844,47104,51.33505477499966,47104,0.16717839
0.020325445,0.28603515,1000.0,-335.5269976938776,0.7990930676460266,917,24,4.225504,-0.052482467,49152,53.56884648699997,49152,0.15653928
0.020952629,0.29174805,1000.0,-327.16942335294124,0.8334066867828369,915,25,4.124174,-0.052368604,51200,55.80606365699896,51200,0.16930625
0.018443104,0.270459,1000.0,-318.09472894339626,0.8355592638254166,919,26,4.034589,-0.048869513,53248,58.03274262800005,53248,0.1744328
0.020062225,0.27666014,1000.0,-310.1129608545454,0.8322935104370117,914,27,3.925509,-0.049574025,55296,60.273631513999135,55296,0.2052747
0.019475088,0.27539062,1000.0,-300.64714694736847,0.8448952883481979,899,28,3.8276744,-0.05026387,57344,62.551010261000556,57344,0.17582066
0.018800909,0.26640624,1000.0,-291.1940993050848,0.8389009982347488,893,29,3.7005932,-0.052331485,59392,64.84426808999888,59392,0.18310726
0.019819252,0.26723632,1000.0,-281.14195873770495,0.8328245878219604,872,30,3.57083,-0.049498957,61440,67.1911668949997,61440,0.23270679
0.019118581,0.26723632,1000.0,-271.753715968254,0.8368858844041824,822,31,3.4491196,-0.050471716,63488,69.68071599999894,63488,0.19421484
0.020058665,0.27739257,1000.0,-262.0780155846154,0.8544434905052185,851,32,3.3252258,-0.04682783,65536,72.08684099600032,65536,0.19553798
0.019187203,0.27246094,1000.0,-252.6053182835821,0.8402753919363022,879,33,3.2102382,-0.048742764,67584,74.41565850699953,67584,0.18731166
0.01973395,0.26420897,1000.0,-242.44400679710145,0.8351552933454514,888,34,3.100057,-0.046631396,69632,76.72023978200014,69632,0.25250563
0.02088177,0.27685547,1000.0,-231.31588438028172,0.8473483324050903,891,35,2.9739654,-0.047224868,71680,79.01757335799994,71680,0.25245875
0.02137265,0.27451172,1000.0,-219.96738036986304,0.8269565254449844,878,36,2.8498795,-0.048820086,73728,81.34834653299913,73728,0.2546837
0.021872107,0.28706056,1000.0,-208.89198017333334,0.829106017947197,885,37,2.7351675,-0.0502308,75776,83.6619030109996,75776,0.27085298
0.021711882,0.29262695,1000.0,-196.4357731038961,0.7960532605648041,884,38,2.6195452,-0.048931397,77824,85.97703088399976,77824,0.34468704
0.022201775,0.2926758,1000.0,-184.0078218987342,0.7753334045410156,890,39,2.5321333,-0.046826415,79872,88.276149239,79872,0.5370575
0.022433626,0.2940918,1000.0,-170.72588720987656,0.7752332836389542,887,40,2.426512,-0.04682305,81920,90.58523328400042,81920,0.47532836
0.02177543,0.29404297,1000.0,-156.94276210843375,0.8005532473325729,889,41,2.3120666,-0.045169458,83968,92.8878502940006,83968,0.56095296
0.023754338,0.29189453,1000.0,-135.07278934883726,0.7626434564590454,887,42,2.1881423,-0.04766685,86016,95.1962151989992,86016,0.58389586
0.022680033,0.3058594,1000.0,-120.42937960227276,0.7402859926223755,891,43,2.0607412,-0.044366896,88064,97.49322167799983,88064,0.7148842
0.024470022,0.31474608,1000.0,-104.54219225555559,0.7463896870613098,878,44,1.9310694,-0.0460962,90112,99.82546774500042,90112,0.8111129
0.022453941,0.28862303,1000.0,-90.14321078260873,0.7098962664604187,856,45,1.8313112,-0.03994401,92160,102.21650050300013,92160,0.7592328
0.026715815,0.3171875,1000.0,-75.5020501382979,0.7270882725715637,828,46,1.7302525,-0.043010272,94208,104.68862736399933,94208,0.8626747
0.025731811,0.30854493,1000.0,-60.97138066666668,0.7122754156589508,825,47,1.6155956,-0.045123883,96256,107.17060118100017,96256,1.0119398
0.023743097,0.30649415,1000.0,-46.073569806122464,0.6999795734882355,829,48,1.5234689,-0.042490415,98304,109.64108683999984,98304,1.0596721
0.023543667,0.30092773,1000.0,-32.17933098000002,0.646433562040329,843,49,1.4459684,-0.041566834,100352,112.07048985700021,100352,1.1793836
0.026388487,0.32075197,1000.0,-3.665572130000011,0.6978693902492523,852,50,1.3568244,-0.039183024,102400,114.47472484100035,102400,1.3016126
0.02177474,0.2817871,1000.0,22.132222119999998,0.6866438984870911,862,51,1.2639235,-0.033770397,104448,116.84970105699904,104448,1.3284614
0.02399896,0.29365236,1000.0,45.96917605000001,0.6671441793441772,862,52,1.1910026,-0.036342904,106496,119.22447617099897,106496,1.4471922
0.022938918,0.28891602,1000.0,70.47185140000002,0.6700454652309418,838,53,1.1080558,-0.034948297,108544,121.66854955400049,108544,1.5951489
0.027822986,0.34223634,1000.0,94.39008938,0.6601024568080902,862,54,1.0141388,-0.04194414,110592,124.04482598600043,110592,1.6625026
0.02249545,0.29106444,1000.0,117.59329422,0.6129961311817169,867,55,0.9356664,-0.0319143,112640,126.40514700699896,112640,2.043406
0.023245139,0.28969726,1000.0,140.89777759999998,0.6277645230293274,859,56,0.87128735,-0.031913176,114688,128.7889080189998,114688,1.9138081
