# {"t_start": 1557706951.9184287, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-62.746089,72,2.189092
-498.279623,167,2.513483
-405.210687,132,2.757415
-370.036281,96,2.925032
-116.182895,80,3.065448
-429.194127,87,3.221922
-42.011358,120,3.442554
-383.651189,71,3.566211
-384.189203,144,3.839518
-353.522464,95,4.005562
-394.958432,93,4.170437
-372.379724,117,4.381316
-36.49514,83,4.526242
-397.754009,102,4.705502
4.878762,108,4.900839
-279.566024,91,5.058437
-559.696897,109,5.254359
-261.141849,116,5.47232
-132.766794,78,5.608649
-341.861724,96,5.954394
-379.675436,103,6.14044
-163.861009,168,6.466456
-338.673499,111,6.664694
-370.676796,121,6.880272
-76.079988,136,7.134574
-219.975379,106,7.328217
-247.094381,150,7.609911
-123.504803,92,7.778586
-277.632836,85,7.924745
-148.418761,123,8.148803
-410.513907,102,8.327382
-165.776898,116,8.536612
-70.821143,109,8.73828
-423.359358,156,9.044246
-391.679313,89,9.198261
-255.172792,107,9.388586
-168.933375,104,9.577775
-392.320197,122,9.897641
-356.956646,103,10.079365
-376.899854,92,10.240009
-48.891922,101,10.422099
-256.497413,104,10.609846
-219.307726,114,10.811063
-491.765224,128,11.044778
-55.531206,91,11.210826
-116.329119,110,11.407301
-370.331535,111,11.602817
-169.855375,74,11.729914
-196.286333,92,11.890573
-326.767395,108,12.080744
-214.02269,99,12.249258
-248.97529,81,12.392429
-324.78325,131,12.633557
-83.832156,106,12.828778
-220.277058,68,12.940131
-167.488821,115,13.152526
-179.243376,105,13.337093
-309.491551,108,13.637154
-169.332131,85,13.784517
-205.477436,118,13.991971
-52.428806,86,14.142682
-0.721977,104,14.33009
-341.18816,184,14.70868
-388.755201,127,14.948918
-140.517519,114,15.164796
-193.892416,116,15.378145
-290.616439,143,15.64586
-313.434284,107,15.841628
-87.225775,106,16.028656
-68.814516,88,16.184358
-412.258859,82,16.326853
-44.345668,132,16.574185
-403.435364,77,16.705405
-367.464163,115,16.918933
-56.756766,76,17.047491
-146.967591,80,17.18578
-341.733913,91,17.447561
-233.731314,76,17.575428
-389.520015,144,17.856803
-72.322097,85,18.009852
-23.231035,151,18.303756
-279.428527,112,18.500741
-360.252217,175,18.842088
-265.971308,106,19.031266
-232.981278,156,19.336446
-372.955111,105,19.521692
-66.469223,101,19.700531
-348.685374,93,19.861673
-487.081831,105,20.047439
-315.517511,100,20.230361
-126.320272,124,20.457596
-427.656527,100,20.630184
-459.065872,92,20.788426
-179.568993,94,20.950743
-333.69409,115,21.261043
-412.403336,89,21.421174
-91.213126,78,21.551459
-175.034388,75,21.68505
-223.60044,93,21.848401
-246.214856,148,22.140424
-380.173411,113,22.33806
-169.526938,112,22.547597
-402.773704,83,22.691733
-213.10235,99,22.864319
-390.312659,93,23.03063
-351.287182,91,23.18606
-254.384949,166,23.512597
-342.783526,97,23.677267
-150.203363,137,23.933707
-297.137812,87,24.085844
-50.882109,90,24.246528
-310.834767,96,24.420399
-334.617017,147,24.701395
-89.381328,133,25.040317
-509.570776,114,25.250439
-362.382145,116,25.463349
-465.097457,96,25.63601
-148.223633,122,25.870104
-219.503457,93,26.034039
-198.98627,131,26.275459
-23.596655,102,26.454814
-336.925231,86,26.610546
-430.763831,112,26.814897
-232.847782,92,26.981023
-313.992779,101,27.160033
-340.758679,104,27.34848
-196.607653,114,27.550525
-294.8667,150,27.836305
-328.064543,157,28.140743
-66.02236,162,28.45622
-440.58459,140,28.721042
-80.016698,105,29.004203
-160.072045,135,29.252624
-58.590036,107,29.446302
-70.620748,97,29.611818
-88.959553,106,29.801406
-88.441662,87,29.959687
-49.512889,118,30.172457
-254.668259,91,30.329614
-376.671143,116,30.542582
-51.173387,134,30.783876
-102.197374,142,31.065039
-368.882857,106,31.254505
-154.99621,105,31.441767
-50.973725,79,31.574495
-270.489505,205,32.016582
-365.093368,106,32.209549
-76.476382,69,32.330069
-487.412245,93,32.495812
-359.984052,85,32.648345
-54.402612,76,32.876305
-252.454421,118,33.086271
-86.1733,75,33.214145
-185.09329,122,33.439918
-88.284181,86,33.588882
-156.258838,160,33.89913
-186.678329,97,34.068739
-22.107082,67,34.180235
-300.785074,151,34.474784
-258.551029,89,34.633958
-92.838621,92,34.794518
-179.807878,117,35.009652
-252.10934,97,35.185477
-401.191012,172,35.532406
-112.271869,189,35.918308
-158.327886,105,36.098768
-51.56678,103,36.280727
-322.163559,106,36.475208
-149.280744,148,36.850993
