# {"t_start": 1557720704.2608109, "env_id": "HalfCheetah-v2"} 
r,l,t
-627.594773,1000,2.205649
-628.886239,1000,3.158595
-551.151431,1000,5.190378
-532.44359,1000,6.124834
-716.419196,1000,8.085939
-553.957433,1000,9.013711
-626.28317,1000,10.903511
-564.966111,1000,11.867989
-516.495388,1000,13.813047
-657.865504,1000,14.76496
-467.275021,1000,16.626376
-485.832934,1000,17.585188
-432.930196,1000,19.492038
-446.801327,1000,20.446781
-423.973675,1000,22.335046
-343.225539,1000,23.284927
-424.467998,1000,25.110401
-444.212984,1000,26.050674
-368.225291,1000,27.905332
-352.383353,1000,28.828714
-356.778791,1000,30.641317
-361.007455,1000,31.57928
-367.029766,1000,33.435088
-365.675929,1000,34.395374
-331.292442,1000,36.255025
-324.940185,1000,37.187239
-282.751082,1000,39.065057
-202.442132,1000,39.990199
-267.240401,1000,41.878234
-311.360733,1000,42.795166
-270.696409,1000,44.665304
-212.474069,1000,45.592671
-219.70032,1000,47.484
-250.54038,1000,48.395244
-259.285416,1000,50.283138
-270.888072,1000,51.187543
-275.663052,1000,53.096014
-221.527793,1000,54.009035
-211.635908,1000,55.883733
-238.976412,1000,56.798938
-210.518095,1000,58.691127
-134.178675,1000,59.61449
-210.423759,1000,60.542326
-214.240205,1000,62.404518
-85.937336,1000,63.347447
-174.621677,1000,65.188422
-152.477592,1000,66.134708
-173.878293,1000,67.9808
-156.985267,1000,68.917722
-138.032051,1000,70.785074
-130.073472,1000,71.719787
-133.682843,1000,73.583017
-153.294333,1000,74.490519
-124.237979,1000,76.376264
-115.294943,1000,77.302771
-109.162762,1000,79.208373
-122.274103,1000,80.128363
-95.28166,1000,82.003958
-80.535217,1000,82.931985
-72.537307,1000,84.835376
-65.714088,1000,85.735171
-75.802559,1000,87.668857
-51.363504,1000,88.569485
-62.226939,1000,90.48084
-15.705506,1000,91.403176
-3.357002,1000,93.307711
3.581869,1000,94.205094
-22.800185,1000,96.099926
11.275074,1000,97.023774
16.586392,1000,98.915702
43.806451,1000,99.826102
46.776329,1000,101.732786
24.984409,1000,102.63332
25.171804,1000,104.50591
93.415143,1000,105.409667
73.471145,1000,107.341524
98.500363,1000,108.246804
116.002657,1000,110.193091
139.678289,1000,111.105246
181.470504,1000,112.98167
151.153606,1000,113.876407
183.773857,1000,115.720207
166.142674,1000,116.626053
182.89977,1000,118.490081
231.140704,1000,119.380347
249.312211,1000,120.28821
259.086152,1000,122.154985
265.779171,1000,123.058156
320.883652,1000,124.886452
284.610644,1000,125.795221
309.044251,1000,127.655836
229.684368,1000,128.555549
321.857772,1000,130.430563
396.95963,1000,131.331755
319.608457,1000,133.143235
323.997566,1000,134.039209
348.603065,1000,135.892015
343.4361,1000,136.790987
394.391042,1000,138.655059
393.31455,1000,139.532718
447.561321,1000,141.378354
376.576067,1000,142.271094
372.75316,1000,144.122561
433.196705,1000,144.996273
433.662793,1000,146.85915
453.78014,1000,147.751824
498.737329,1000,149.587058
480.967922,1000,150.497082
460.124632,1000,152.339994
499.105257,1000,153.224334
494.902362,1000,155.046386
543.286012,1000,155.967093
612.515956,1000,157.807984
592.216521,1000,158.689825
574.691532,1000,160.493706
513.882454,1000,161.379218
552.74937,1000,163.213447
580.738923,1000,164.100134
597.578087,1000,165.886619
396.737625,1000,166.800339
523.90446,1000,168.527439
