# {"t_start": 1557720508.8130324, "env_id": "HalfCheetah-v2"} 
r,l,t
-621.300789,1000,2.011971
-689.908513,1000,2.957558
-591.173849,1000,4.669946
-601.746878,1000,5.573233
-607.293941,1000,7.26174
-556.272537,1000,8.138517
-415.409863,1000,9.755512
-434.127628,1000,10.634717
-525.606784,1000,12.238119
-477.485301,1000,13.119999
-488.293605,1000,14.760186
-542.242414,1000,15.644168
-484.121739,1000,17.277673
-438.128715,1000,18.162316
-397.647195,1000,19.781761
-453.748249,1000,20.666549
-398.22879,1000,22.295963
-415.312724,1000,23.17216
-389.044853,1000,24.802818
-353.515023,1000,25.675797
-398.593629,1000,27.309644
-399.393795,1000,28.162235
-303.79312,1000,29.81199
-315.02529,1000,30.691797
-221.385374,1000,32.341059
-206.207052,1000,33.2186
-234.678776,1000,34.890239
-272.367316,1000,35.752115
-281.15757,1000,37.475931
-271.838548,1000,38.352767
-252.452349,1000,40.038552
-255.909746,1000,40.955898
-150.518145,1000,42.77541
-232.820335,1000,43.690113
-252.935309,1000,45.455031
-218.687008,1000,46.371643
-220.708724,1000,48.105219
-238.268618,1000,49.012224
-254.372611,1000,50.741571
-193.757236,1000,51.641217
-151.93434,1000,53.335816
-241.861894,1000,54.231101
-201.193683,1000,55.112365
-158.236461,1000,56.819153
-161.103055,1000,57.716448
-145.903289,1000,59.425208
-157.399986,1000,60.291429
-108.926118,1000,62.008257
-116.215411,1000,62.89975
-63.35981,1000,64.613386
-98.69518,1000,65.495596
-90.998327,1000,67.223642
-97.673799,1000,68.099503
-63.20096,1000,69.793533
-74.827618,1000,70.682024
-48.903594,1000,72.394848
-35.517164,1000,73.276521
-39.195877,1000,74.998003
-18.238127,1000,75.8785
19.467412,1000,77.603469
3.566544,1000,78.477834
-8.783537,1000,80.198054
73.315296,1000,81.067155
91.250093,1000,82.793224
38.93332,1000,83.668381
86.317733,1000,85.390816
58.060334,1000,86.276801
41.424758,1000,87.986601
195.937767,1000,88.908545
161.965509,1000,90.668023
163.307684,1000,91.560606
160.372682,1000,93.383736
234.656597,1000,94.273875
156.324933,1000,96.063926
238.807665,1000,96.982688
239.2664,1000,98.757183
269.16071,1000,99.673968
280.435031,1000,101.410304
291.545569,1000,102.347783
254.680721,1000,104.079994
302.919382,1000,104.971972
301.244366,1000,106.742976
195.065029,1000,107.646403
275.904748,1000,109.387766
413.346662,1000,110.30302
366.730116,1000,111.198077
408.19006,1000,112.910344
361.289288,1000,113.812339
419.886389,1000,115.539096
362.935843,1000,116.440377
431.101269,1000,118.176164
379.868722,1000,119.061323
436.656296,1000,120.813216
445.44748,1000,121.710087
477.70861,1000,123.472153
485.014989,1000,124.374425
387.504977,1000,126.156088
482.687843,1000,127.097878
510.611713,1000,128.857505
494.863844,1000,129.80642
508.854339,1000,131.583547
502.186768,1000,132.515869
463.531523,1000,134.273556
564.955414,1000,135.199456
560.082551,1000,136.95287
546.903051,1000,137.894424
571.988673,1000,139.683984
527.532359,1000,140.60453
498.436101,1000,142.386266
486.570733,1000,143.297964
447.23307,1000,145.079118
473.250425,1000,145.999016
175.330567,1000,147.789531
282.209808,1000,148.713378
532.129029,1000,150.493213
538.793755,1000,151.411344
502.070824,1000,153.192422
520.588988,1000,154.111282
335.657023,1000,155.899187
570.095505,1000,156.802813
532.66341,1000,158.593921
533.358023,1000,159.505249
550.596929,1000,161.290571
542.595869,1000,162.209317
565.098889,1000,163.997234
526.343716,1000,164.912952
564.259126,1000,166.714848
585.025566,1000,167.615948
535.818046,1000,168.592273
559.369919,1000,170.415854
525.174757,1000,171.37002
551.006597,1000,173.185337
536.520729,1000,174.153929
532.50544,1000,176.002073
513.926823,1000,176.974568
500.707488,1000,178.8989
547.708633,1000,179.83764
359.149419,1000,181.720614
555.226447,1000,182.646643
542.857375,1000,184.52541
269.466694,1000,185.429397
589.669907,1000,187.251674
562.603528,1000,188.165633
467.763841,1000,190.061146
562.27403,1000,191.031589
553.747117,1000,192.964938
608.208996,1000,193.888006
567.188255,1000,195.863738
550.70085,1000,196.79066
557.29387,1000,198.758098
584.009142,1000,199.729109
532.047591,1000,201.702462
612.373569,1000,202.64183
587.717435,1000,204.569421
518.174897,1000,205.505053
543.69196,1000,207.449028
546.042946,1000,208.417655
616.438799,1000,210.393754
592.007637,1000,211.343407
619.96083,1000,213.292958
634.83366,1000,214.227994
629.708156,1000,216.156195
625.584049,1000,217.0927
619.189958,1000,218.983893
535.852891,1000,219.903489
682.632406,1000,221.770789
586.090958,1000,222.699592
666.285067,1000,224.564537
528.094077,1000,225.503037
597.640452,1000,227.364385
582.424986,1000,228.313581
656.991158,1000,229.212279
659.897496,1000,231.106398
603.147781,1000,232.00525
609.521481,1000,233.928877
515.831499,1000,234.829426
645.846775,1000,236.742964
642.916479,1000,237.659586
634.890084,1000,239.572419
523.095011,1000,240.478103
577.438226,1000,242.373449
677.394373,1000,243.280796
649.568049,1000,245.170853
567.904984,1000,246.089221
669.999429,1000,247.994234
589.400154,1000,248.910234
576.207601,1000,250.772981
605.173764,1000,251.696304
688.179479,1000,253.615289
610.655082,1000,254.52739
613.001031,1000,256.400703
613.001468,1000,257.324933
675.31992,1000,259.195634
624.808477,1000,260.104776
677.556329,1000,261.99053
645.560583,1000,262.912465
581.424827,1000,264.782577
567.843953,1000,265.692752
679.284602,1000,267.546087
612.88978,1000,268.482972
667.496996,1000,270.335678
659.529628,1000,271.305811
611.071869,1000,273.162452
692.075281,1000,274.084331
698.76044,1000,275.952883
693.982422,1000,276.906743
565.581555,1000,278.755424
704.217017,1000,279.68168
509.489981,1000,281.484873
676.098527,1000,282.431071
643.104122,1000,284.243656
696.475106,1000,285.185281
539.691118,1000,287.043868
711.597935,1000,288.042049
655.083146,1000,288.947448
696.02451,1000,290.788636
692.668663,1000,291.709383
641.073707,1000,293.525891
750.612544,1000,294.452949
695.518368,1000,296.249561
360.197096,1000,297.188345
574.972091,1000,299.02749
708.576609,1000,299.992242
675.26456,1000,301.786072
536.094216,1000,302.725387
562.401873,1000,304.507681
763.7066,1000,305.465477
659.497054,1000,307.260597
746.516806,1000,308.186075
680.593008,1000,309.931446
708.246577,1000,310.887053
621.729023,1000,312.617907
732.608224,1000,313.555195
748.248108,1000,315.303118
697.191295,1000,316.221241
622.673317,1000,317.99357
739.996083,1000,318.929998
704.271844,1000,320.678395
713.71025,1000,321.601916
723.395822,1000,323.386357
715.662848,1000,324.283436
744.104268,1000,326.065993
718.595521,1000,326.971152
623.411161,1000,328.785767
730.234083,1000,329.681957
753.875872,1000,331.461055
599.614493,1000,332.355785
664.192355,1000,334.23119
683.822904,1000,335.120802
681.969453,1000,336.951632
686.569877,1000,337.857718
741.782034,1000,339.663743
629.175176,1000,340.557871
715.412318,1000,342.363179
729.529632,1000,343.260587
736.53308,1000,344.166992
742.783704,1000,345.962279
498.097782,1000,346.868213
505.290696,1000,348.677691
636.677138,1000,349.601822
677.614027,1000,351.457717
690.471522,1000,352.349339
737.008179,1000,354.185957
763.037972,1000,355.073758
749.88691,1000,356.882521
713.379529,1000,357.773841
721.084557,1000,359.608681
709.953937,1000,360.491931
692.824778,1000,362.325682
581.169738,1000,363.219279
535.954434,1000,364.995716
745.125161,1000,365.863886
716.393485,1000,367.643104
705.176061,1000,368.511474
671.7994,1000,370.303436
627.862815,1000,371.166074
666.878455,1000,372.963198
651.265211,1000,373.828551
718.880998,1000,375.646209
666.684544,1000,376.505061
727.512666,1000,378.315602
776.165829,1000,379.185706
671.284308,1000,380.986529
669.463676,1000,381.858734
717.796782,1000,383.678057
458.705822,1000,384.566937
708.625778,1000,386.366963
709.965801,1000,387.240247
690.460895,1000,389.029107
729.412361,1000,389.884645
728.32979,1000,391.670816
713.50642,1000,392.539051
675.698892,1000,394.37951
553.074907,1000,395.247983
703.473199,1000,397.039044
762.033485,1000,397.91049
677.011767,1000,399.693922
571.346973,1000,400.569155
682.300387,1000,401.442283
687.624322,1000,403.243549
620.85581,1000,404.095576
385.353929,1000,405.895192
678.97163,1000,406.76055
665.140361,1000,408.602187
593.142332,1000,409.466552
640.123838,1000,411.308861
730.556642,1000,412.180097
708.671962,1000,414.044354
643.073723,1000,414.894296
663.454486,1000,416.721811
748.834615,1000,417.593573
767.541209,1000,419.379483
667.722702,1000,420.243657
613.814883,1000,422.053366
736.878889,1000,422.928654
648.144172,1000,424.756539
703.501827,1000,425.624057
643.28735,1000,427.461618
692.686394,1000,428.339573
610.343068,1000,430.152157
511.747761,1000,431.023
736.355885,1000,432.862471
739.115087,1000,433.74109
775.699747,1000,435.54918
717.830132,1000,436.421827
730.49613,1000,438.263124
652.595507,1000,439.131022
684.767309,1000,440.935551
755.356846,1000,441.789151
646.184382,1000,443.62471
684.308747,1000,444.494897
753.913055,1000,446.279538
720.601647,1000,447.141285
728.801845,1000,448.942716
744.558578,1000,449.813169
716.053737,1000,451.61003
752.869,1000,452.475513
777.805096,1000,454.302643
797.412455,1000,455.167526
683.406051,1000,456.960364
724.214552,1000,457.838213
814.307627,1000,458.712948
822.987149,1000,460.505927
777.132818,1000,461.373988
778.071506,1000,463.171491
789.003943,1000,464.05035
732.628237,1000,465.855417
774.20826,1000,466.717029
757.741434,1000,468.524954
805.851277,1000,469.389866
736.656122,1000,471.169392
747.718903,1000,472.028863
707.009434,1000,473.827957
781.776137,1000,474.68892
799.668917,1000,476.51134
657.121519,1000,477.386244
676.229195,1000,479.189824
756.743958,1000,480.057745
790.759831,1000,481.876902
717.498331,1000,482.736822
700.560293,1000,484.545592
699.156311,1000,485.411438
719.570682,1000,487.2219
721.249274,1000,488.072057
751.766466,1000,489.858313
793.871841,1000,490.737794
794.970901,1000,492.514198
807.32497,1000,493.362592
763.507888,1000,495.120786
785.487585,1000,495.961147
822.924706,1000,497.715543
807.402324,1000,498.571462
701.84017,1000,500.304906
706.166295,1000,501.162807
718.09258,1000,502.919284
816.336377,1000,503.768392
835.365835,1000,505.505149
627.987296,1000,506.349812
858.821158,1000,508.067958
781.777145,1000,508.932499
693.629701,1000,510.648373
777.242472,1000,511.507308
818.113453,1000,513.242707
792.040621,1000,514.115558
853.697593,1000,514.968807
800.691972,1000,516.701454
787.909568,1000,517.562907
802.236088,1000,519.285422
833.162512,1000,520.134725
805.187704,1000,521.857937
829.52046,1000,522.709461
809.101899,1000,524.397973
764.6891,1000,525.244629
797.448382,1000,526.954353
790.174787,1000,527.803426
844.346154,1000,529.526681
798.360404,1000,530.386788
850.030524,1000,532.099878
815.722477,1000,532.960461
885.405676,1000,534.687625
796.522413,1000,535.53665
858.620806,1000,537.219068
824.789232,1000,538.078164
743.975794,1000,539.761978
827.200387,1000,540.62167
856.093063,1000,542.269263
795.057609,1000,543.1492
873.95535,1000,544.803496
820.672093,1000,545.687033
786.225007,1000,547.327145
858.291421,1000,548.218261
825.096177,1000,549.858762
840.266234,1000,550.757387
824.007336,1000,552.382853
892.841497,1000,553.308385
877.99872,1000,554.94615
800.933036,1000,555.88849
786.041028,1000,557.539883
882.561822,1000,558.460272
850.072611,1000,560.070641
846.083269,1000,560.979707
855.68533,1000,562.626024
782.525234,1000,563.52843
824.599387,1000,565.152217
836.840049,1000,566.04925
838.031182,1000,567.687507
718.763047,1000,568.574182
576.384631,1000,569.44945
798.414499,1000,571.097831
765.68233,1000,571.984227
758.529193,1000,573.631109
837.525261,1000,574.532798
873.114564,1000,576.169067
821.239109,1000,577.088145
759.970318,1000,578.726572
806.489873,1000,579.623359
810.081509,1000,581.2702
845.764167,1000,582.163877
832.539173,1000,583.797924
760.153719,1000,584.702564
816.380512,1000,586.33807
683.919015,1000,587.238005
853.286025,1000,588.884132
703.879526,1000,589.784556
736.811529,1000,591.436089
812.751267,1000,592.332136
862.826583,1000,593.989045
860.695538,1000,594.873986
824.260135,1000,596.532876
508.971024,1000,597.414018
839.288007,1000,599.094223
739.842156,1000,599.962949
841.155742,1000,601.654352
843.312316,1000,602.546438
846.99861,1000,604.223531
841.852909,1000,605.082585
689.160276,1000,606.814173
781.237809,1000,607.681381
561.861963,1000,609.391763
898.391323,1000,610.266232
815.364773,1000,611.968006
805.688272,1000,612.832193
862.395763,1000,614.542058
609.443994,1000,615.417603
803.674797,1000,617.130754
861.403387,1000,618.004285
872.00295,1000,619.714839
880.042231,1000,620.577113
846.5041,1000,622.274044
861.857195,1000,623.160428
818.184049,1000,624.025478
709.581524,1000,625.719629
834.152139,1000,626.587009
847.052766,1000,628.300091
849.918355,1000,629.173357
789.832842,1000,630.905735
856.312832,1000,631.776935
869.898786,1000,633.481866
795.393569,1000,634.340241
833.232824,1000,636.048701
869.150445,1000,636.906208
835.491428,1000,638.621825
902.465886,1000,639.483886
862.340385,1000,641.208242
808.833941,1000,642.07581
881.752439,1000,643.810113
848.034187,1000,644.661489
791.587035,1000,646.373818
713.467396,1000,647.236759
841.939604,1000,648.962813
885.512701,1000,649.820368
556.363738,1000,651.547459
926.275567,1000,652.403114
904.707659,1000,654.127723
908.458853,1000,654.998182
862.036238,1000,656.728059
903.904479,1000,657.594202
863.223306,1000,659.308165
896.531371,1000,660.167734
883.159625,1000,661.889189
864.204984,1000,662.748495
741.332744,1000,664.471032
863.542166,1000,665.332807
877.633925,1000,667.086496
850.20913,1000,667.952631
871.978786,1000,669.671826
845.851363,1000,670.558075
932.570769,1000,672.266284
744.595118,1000,673.136874
862.877384,1000,674.85826
929.612366,1000,675.725491
822.249903,1000,676.574645
883.167763,1000,678.334266
889.292513,1000,679.177068
856.64667,1000,680.93131
935.39072,1000,681.78268
794.799639,1000,683.536018
909.009161,1000,684.377684
859.263148,1000,686.082632
911.422194,1000,686.922339
933.199353,1000,688.625318
877.297334,1000,689.462241
972.492949,1000,691.147569
838.312769,1000,691.978907
903.15999,1000,693.690251
872.019225,1000,694.518947
914.345901,1000,696.20494
945.683595,1000,697.04712
755.917287,1000,698.726804
875.564479,1000,699.558352
914.618325,1000,701.260708
915.320321,1000,702.093804
912.021096,1000,703.791212
903.24381,1000,704.63474
935.501205,1000,706.349502
901.337674,1000,707.186751
901.218866,1000,708.879056
920.433942,1000,709.708187
849.49974,1000,711.41306
912.615254,1000,712.251163
897.763335,1000,713.956017
844.63256,1000,714.790773
929.542198,1000,716.505275
840.79942,1000,717.347594
856.783948,1000,719.045666
876.459534,1000,719.879881
863.021623,1000,721.602806
873.626027,1000,722.437071
858.894258,1000,724.124745
890.949383,1000,724.959844
909.829476,1000,726.64443
921.912403,1000,727.490775
205.529225,1000,729.176338
938.652567,1000,730.030256
904.223532,1000,730.867967
935.096475,1000,732.558954
896.944925,1000,733.410584
871.946617,1000,735.102053
843.385167,1000,735.93495
957.640765,1000,737.634951
903.072597,1000,738.491311
936.940049,1000,740.162016
923.209193,1000,741.007323
900.169516,1000,742.680485
920.363054,1000,743.522474
740.742004,1000,745.215884
951.24122,1000,746.081475
963.10698,1000,747.748858
946.904366,1000,748.588425
943.846339,1000,750.254947
989.357699,1000,751.100409
954.382649,1000,752.76589
961.25634,1000,753.611162
933.513084,1000,755.26948
794.448237,1000,756.116174
949.452182,1000,757.795806
912.359889,1000,758.640574
866.944947,1000,760.311696
918.340529,1000,761.162015
957.291455,1000,762.849782
815.938396,1000,763.699826
886.466713,1000,765.391857
912.482771,1000,766.24467
686.596701,1000,767.919382
867.284842,1000,768.77565
953.598782,1000,770.444766
907.596781,1000,771.303288
901.486567,1000,772.961967
915.974498,1000,773.82355
924.554342,1000,775.471714
980.900714,1000,776.32017
943.274775,1000,777.967588
934.189186,1000,778.821931
967.759595,1000,780.465329
899.171818,1000,781.387924
901.803559,1000,783.044243
618.578952,1000,783.899299
879.775994,1000,784.716986
829.666916,1000,786.332366
904.670563,1000,787.160218
894.021525,1000,788.767143
866.678508,1000,789.587898
891.198354,1000,791.229002
978.580769,1000,792.041035
877.978306,1000,793.683012
987.877575,1000,794.502877
923.597162,1000,796.115792
903.110929,1000,796.938704
935.904868,1000,798.565084
907.984349,1000,799.378057
953.450192,1000,800.975275
943.889514,1000,801.810645
727.45437,1000,803.420403
793.091272,1000,804.248379
949.592872,1000,805.852856
948.803059,1000,806.681759
921.333321,1000,808.267864
924.276303,1000,809.100628
954.959551,1000,810.703629
942.438752,1000,811.541289
970.659734,1000,813.134369
974.364411,1000,813.971173
970.808768,1000,815.543924
884.360069,1000,816.38802
933.527541,1000,817.984578
969.062415,1000,818.825587
919.823859,1000,820.391145
946.413038,1000,821.252153
969.146913,1000,822.835043
932.120462,1000,823.694076
919.071367,1000,825.282497
969.537808,1000,826.155781
927.131254,1000,827.728043
972.417589,1000,828.590199
905.587202,1000,830.15886
890.707391,1000,831.023304
911.181738,1000,832.574442
936.786818,1000,833.442012
1012.143772,1000,834.995952
789.138443,1000,835.85286
989.82723,1000,836.677013
956.680671,1000,838.289874
909.297711,1000,839.110767
929.951178,1000,840.69117
913.803704,1000,841.528111
1029.752303,1000,843.125919
911.207171,1000,843.962108
934.312764,1000,845.55833
979.598805,1000,846.39835
969.234816,1000,847.984506
923.938394,1000,848.833915
953.508442,1000,850.409817
1034.999319,1000,851.248366
1000.433979,1000,852.811721
979.066761,1000,853.65518
970.291847,1000,855.241253
1010.431857,1000,856.099596
966.047858,1000,857.693906
977.027732,1000,858.571864
1001.508349,1000,860.160975
923.486022,1000,861.019492
991.421819,1000,862.605863
944.303152,1000,863.466
984.644316,1000,865.040794
