# {"t_start": 1557719815.2992659, "env_id": "HalfCheetah-v2"} 
r,l,t
-633.149631,1000,1.744469
-704.239847,1000,2.607956
-540.036771,1000,4.261552
-531.260912,1000,5.084692
-752.624507,1000,6.6109
-620.199769,1000,7.436348
-536.96976,1000,8.897395
-589.196976,1000,9.695982
-595.12534,1000,11.153064
-702.844937,1000,11.950488
-587.169713,1000,13.39048
-588.910952,1000,14.209008
-571.31891,1000,15.685064
-594.58628,1000,16.496474
-549.729093,1000,17.937088
-819.909778,1000,18.755944
-523.021551,1000,20.194467
-538.573842,1000,21.01501
-534.386052,1000,22.457552
-569.595391,1000,23.272176
-598.35736,1000,24.754833
-536.584194,1000,25.558777
-364.388202,1000,27.000785
-520.546495,1000,27.822568
-454.937662,1000,29.253421
-464.277657,1000,30.070749
-465.218334,1000,31.533434
-420.535525,1000,32.357767
-582.907723,1000,33.787725
-455.373381,1000,34.639149
-412.169977,1000,36.12488
-466.28173,1000,36.972539
-370.892166,1000,38.543854
-498.237096,1000,39.428351
-420.702408,1000,41.040435
-309.566066,1000,41.896565
-490.058769,1000,43.467706
-376.134597,1000,44.340164
-250.548827,1000,45.870201
-354.877391,1000,46.718945
-336.485909,1000,48.246547
-425.284991,1000,49.083913
-377.311244,1000,49.889299
-347.714461,1000,51.429233
-368.012886,1000,52.244334
-352.731337,1000,53.75925
-308.176315,1000,54.601831
-463.818183,1000,56.163207
-336.276361,1000,56.994785
-326.668091,1000,58.520894
-372.600148,1000,59.355279
-357.5945,1000,60.857247
-472.894404,1000,61.681438
-409.515866,1000,63.205125
-410.786737,1000,64.051441
-317.142998,1000,65.550223
-281.157619,1000,66.387331
-366.811352,1000,67.885284
-293.403274,1000,68.710616
-313.694626,1000,70.209195
-344.306314,1000,71.052676
-333.716101,1000,72.58413
-317.069412,1000,73.417705
-274.874907,1000,74.923985
-338.263711,1000,75.760986
-378.449884,1000,77.295503
-251.228973,1000,78.125742
-301.785464,1000,79.662749
-285.701021,1000,80.483922
-411.013855,1000,81.977931
-280.174401,1000,82.810067
-366.061227,1000,84.316153
-291.328169,1000,85.160926
-253.041779,1000,86.680085
-445.332812,1000,87.517255
-292.381956,1000,89.021797
-315.241547,1000,89.851586
-263.847699,1000,91.37587
-360.261188,1000,92.21934
-305.581369,1000,93.711705
-291.89833,1000,94.555334
-213.162381,1000,96.104182
-202.56718,1000,96.975314
-309.771496,1000,98.554842
-197.636643,1000,99.433844
-264.275866,1000,100.307624
-219.302208,1000,101.958269
-207.137468,1000,102.835956
-191.449528,1000,104.481742
-298.074282,1000,105.31567
-247.274111,1000,106.930929
-333.775702,1000,107.779765
-196.386539,1000,109.405306
-190.543487,1000,110.230759
-243.750816,1000,111.878605
-324.2735,1000,112.714832
-195.378959,1000,114.28477
-204.901046,1000,115.109776
-184.71531,1000,116.715576
-154.090716,1000,117.536069
-185.029814,1000,119.191158
-132.350844,1000,120.025693
-224.218875,1000,121.611272
-100.831709,1000,122.437507
-191.889919,1000,124.031869
-96.092882,1000,124.87468
-202.674847,1000,126.446153
-151.340365,1000,127.280023
-156.402131,1000,128.878955
-226.578226,1000,129.706387
-259.254264,1000,131.281755
-115.437133,1000,132.131712
-301.877533,1000,133.704211
-105.281204,1000,134.547185
-246.506379,1000,136.158427
-221.479115,1000,137.005169
-197.458518,1000,138.593653
-171.760905,1000,139.442606
-138.453674,1000,141.027571
-285.075899,1000,141.862954
-247.204529,1000,143.45112
-106.670892,1000,144.288109
-150.642796,1000,145.859758
-263.760924,1000,146.710065
-153.105918,1000,148.293591
-70.056536,1000,149.135275
-118.919818,1000,150.709917
-151.586517,1000,151.55475
-154.930542,1000,152.370124
-154.802164,1000,153.966229
-266.311718,1000,154.79257
-171.319557,1000,156.411398
-170.649897,1000,157.224004
-117.563199,1000,158.821181
-123.800834,1000,159.626644
-172.374191,1000,161.243124
-164.792459,1000,162.046133
-96.644192,1000,163.655175
-37.955228,1000,164.476229
-5.246653,1000,166.080555
-36.049209,1000,166.901694
6.140247,1000,168.516936
-80.098208,1000,169.334775
-105.747328,1000,170.937312
-145.820415,1000,171.754278
-117.249719,1000,173.365749
-144.617726,1000,174.184325
-95.089172,1000,175.787326
-49.928381,1000,176.622588
-123.19085,1000,178.221705
-57.928529,1000,179.060683
-99.981687,1000,180.672832
-84.680292,1000,181.49054
-24.518191,1000,183.11157
-75.168845,1000,183.93903
-109.509095,1000,185.511624
5.808688,1000,186.33366
-59.423489,1000,187.927698
-80.65659,1000,188.743232
-132.405379,1000,190.33056
30.287321,1000,191.154652
-43.863669,1000,192.74511
-43.201288,1000,193.555154
-41.123805,1000,195.151638
-74.478949,1000,195.990749
-117.340938,1000,197.56701
-38.396745,1000,198.401345
-38.165169,1000,200.042774
-139.214196,1000,200.909732
-119.552657,1000,202.4859
95.958397,1000,203.43469
-31.156654,1000,204.355962
35.400015,1000,206.028806
-54.249082,1000,206.958312
-57.377838,1000,208.63199
-10.980724,1000,209.508113
30.709531,1000,211.147716
-39.136919,1000,212.020205
-88.24447,1000,213.640773
-28.229358,1000,214.519689
-32.050567,1000,216.160915
-54.807845,1000,217.021638
86.527234,1000,218.629771
108.054062,1000,219.507783
191.770255,1000,221.137226
-107.743196,1000,221.9905
-178.78773,1000,223.59803
22.815722,1000,224.45392
61.33303,1000,226.053349
-5.838904,1000,226.912518
80.683001,1000,228.511566
36.748368,1000,229.359157
-105.585988,1000,230.960314
-56.817998,1000,231.808523
-53.841221,1000,233.421744
14.479288,1000,234.283493
26.988493,1000,235.897654
-172.873074,1000,236.750441
15.202098,1000,238.322403
90.622201,1000,239.184129
93.296492,1000,240.793974
56.167789,1000,241.651425
28.698431,1000,243.261183
116.692346,1000,244.124518
145.510316,1000,245.730832
-172.102054,1000,246.584919
-1.299992,1000,248.173689
143.301137,1000,249.037993
178.517022,1000,250.631151
81.706046,1000,251.486945
104.907746,1000,253.078018
143.765468,1000,253.93193
93.067945,1000,255.538536
209.026546,1000,256.40003
174.300315,1000,257.26244
54.019006,1000,258.855278
116.078936,1000,259.715443
130.371072,1000,261.301286
92.422286,1000,262.171386
118.381171,1000,263.795781
134.258662,1000,264.671564
-42.488332,1000,266.268323
224.66514,1000,267.135664
187.822934,1000,268.736863
66.488944,1000,269.596559
171.617089,1000,271.211663
43.044521,1000,272.077797
53.728557,1000,273.672759
98.257057,1000,274.547552
248.420276,1000,276.147023
171.482805,1000,277.003937
161.321742,1000,278.587183
226.662416,1000,279.462709
294.283189,1000,281.074249
21.035475,1000,281.94257
166.330646,1000,283.520994
-51.910865,1000,284.389735
261.497511,1000,285.980303
167.10431,1000,286.845671
185.751792,1000,288.449423
212.243717,1000,289.321668
270.66408,1000,290.922676
206.070715,1000,291.796674
316.74691,1000,293.383272
246.096226,1000,294.255277
270.141722,1000,295.8447
57.363192,1000,296.714067
258.315814,1000,298.310375
242.21655,1000,299.188201
289.610067,1000,300.797093
252.645713,1000,301.663194
154.388004,1000,303.274265
284.160096,1000,304.148647
228.118317,1000,305.742618
320.562244,1000,306.623935
331.865812,1000,307.486968
344.181852,1000,309.076876
299.00292,1000,309.939786
231.227895,1000,311.528978
284.963365,1000,312.39547
362.487257,1000,313.980184
276.325951,1000,314.854488
213.017125,1000,316.435652
347.115285,1000,317.300086
405.98055,1000,318.891604
346.263293,1000,319.769357
322.670876,1000,321.337407
315.513652,1000,322.217637
370.621126,1000,323.784797
336.519274,1000,324.657892
364.772973,1000,326.2251
192.343422,1000,327.110477
322.552184,1000,328.675086
297.984922,1000,329.556172
313.704001,1000,331.126173
283.669802,1000,332.004953
356.682,1000,333.55767
325.363956,1000,334.429667
346.308232,1000,335.996897
333.331208,1000,336.861875
319.037822,1000,338.413554
377.913539,1000,339.293581
272.116614,1000,340.876126
324.755664,1000,341.743735
355.455239,1000,343.316732
350.117537,1000,344.185493
389.457556,1000,345.753734
37.575371,1000,346.642031
536.615202,1000,348.241781
340.034908,1000,349.110893
347.003757,1000,350.700901
399.035561,1000,351.556187
324.146201,1000,353.170897
367.451277,1000,354.023093
458.227063,1000,355.631319
416.759295,1000,356.472554
464.175531,1000,358.055592
521.182644,1000,358.88402
271.49006,1000,359.759934
399.990241,1000,361.322019
469.912394,1000,362.194056
425.050659,1000,363.780814
526.745294,1000,364.682736
209.831652,1000,366.261909
364.053174,1000,367.148734
418.303385,1000,368.718366
118.39483,1000,369.592914
405.371937,1000,371.166645
413.418377,1000,372.059224
291.384915,1000,373.626086
434.580418,1000,374.5077
467.361168,1000,376.091499
370.220484,1000,376.992973
345.856112,1000,378.559156
405.34619,1000,379.434992
479.720716,1000,381.00586
421.677038,1000,381.867885
453.445567,1000,383.447779
397.609027,1000,384.334419
489.586363,1000,385.912552
302.125182,1000,386.773987
390.437457,1000,388.359805
388.571045,1000,389.225399
452.390978,1000,390.83149
512.989819,1000,391.685116
540.627666,1000,393.264177
349.888647,1000,394.115171
380.625185,1000,395.708624
443.572294,1000,396.558652
-2.805906,1000,398.151002
435.277433,1000,398.994409
534.744612,1000,400.60237
482.280978,1000,401.43932
515.127419,1000,403.030922
484.819082,1000,403.865977
473.793587,1000,405.472994
528.792697,1000,406.323224
386.929069,1000,407.948193
475.318695,1000,408.794819
655.564433,1000,410.405355
101.624972,1000,411.251661
223.976156,1000,412.121954
443.667774,1000,413.697543
311.536898,1000,414.569841
555.41905,1000,416.18492
567.746359,1000,417.047847
447.756801,1000,418.615751
465.862032,1000,419.483865
342.75399,1000,421.076657
302.456292,1000,421.926777
356.684928,1000,423.528846
255.659668,1000,424.379104
522.428299,1000,425.959303
526.65019,1000,426.816107
421.686549,1000,428.426132
527.790207,1000,429.273172
666.872701,1000,430.877138
549.556131,1000,431.715929
480.120437,1000,433.319492
615.487895,1000,434.167018
515.809561,1000,435.801758
524.030462,1000,436.635773
538.117369,1000,438.262194
627.29872,1000,439.103671
394.233874,1000,440.723927
488.90139,1000,441.548426
305.956123,1000,443.165814
638.300678,1000,444.007873
499.756415,1000,445.656906
591.891917,1000,446.480539
479.266097,1000,448.10895
547.148476,1000,448.939109
381.860035,1000,450.596945
581.390251,1000,451.43806
537.908876,1000,453.079065
264.584522,1000,453.900828
333.569197,1000,455.538094
420.39193,1000,456.356984
