eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,total_timesteps
1000.0,-453.30501755223884,853,0.010700568,0.15454102,6.44309,-0.038155697,15.706609,0.24168658256530762,33,67584,78.38490895199902,67584
1000.0,-448.68003856521744,869,0.009195676,0.13500977,6.4015236,-0.034640234,21.960741,0.20800697803497314,34,69632,80.73951029099953,69632
1000.0,-445.7762100985916,863,0.013922599,0.20014648,6.352066,-0.043307442,14.049542,0.24552905559539795,35,71680,83.11286358299913,71680
1000.0,-442.56849743835625,852,0.013799636,0.2055664,6.2942777,-0.042064324,11.626431,0.4255406856536865,36,73728,85.51474026199867,73728
1000.0,-440.0783320533334,855,0.01751044,0.2496582,6.221363,-0.048194278,19.10413,0.5505037903785706,37,75776,87.90924880899911,75776
1000.0,-436.53894035064934,857,0.011319308,0.16499023,6.1741843,-0.04040318,11.506849,0.3057786226272583,38,77824,90.29896820299837,77824
1000.0,-433.38743410126574,861,0.018991224,0.2696289,6.138182,-0.050286688,10.299182,-0.08046078681945801,39,79872,92.67608386699976,79872
1000.0,-430.0628023827161,843,0.013062099,0.19179687,6.1118336,-0.044842057,6.46401,0.4603331685066223,40,81920,95.10558087699974,81920
1000.0,-424.7086331807229,821,0.009388713,0.13144532,6.0440297,-0.036973163,8.449456,0.5004349946975708,41,83968,97.59907083899998,83968
1000.0,-418.8662855697675,800,0.009038403,0.13012695,5.995459,-0.035152465,13.011011,0.2985771894454956,42,86016,100.15777534599874,86016
1000.0,-414.1925026704546,803,0.013728136,0.2055664,5.948209,-0.04534214,7.0514235,0.19169092178344727,43,88064,102.70648147999964,88064
1000.0,-410.4273782777778,815,0.009503785,0.14086914,5.9091845,-0.036496103,11.775034,0.21211957931518555,44,90112,105.21977422799864,90112
1000.0,-407.8208028043478,812,0.015443171,0.22275391,5.8729677,-0.044552498,14.658971,0.0994296669960022,45,92160,107.74212106599953,92160
1000.0,-403.2600413191489,816,0.012364568,0.17958984,5.802566,-0.044385873,6.732183,0.3959331512451172,46,94208,110.25012490199879,94208
1000.0,-400.7757104166667,831,0.013522367,0.21083984,5.7663717,-0.04433933,13.481394,0.14032429456710815,47,96256,112.71436363299836,96256
1000.0,-396.6811041326531,833,0.012046514,0.18007812,5.7468667,-0.03925685,9.497393,0.265308141708374,48,98304,115.17198924900003,98304
1000.0,-392.13554231,813,0.012631516,0.1821289,5.7169256,-0.04106774,7.651829,0.3417024612426758,49,100352,117.68951538699912,100352
1000.0,-381.93545410999997,824,0.016460892,0.23779297,5.6849875,-0.04655524,8.090404,0.4976482391357422,50,102400,120.17294992299867,102400
1000.0,-374.47298312000004,837,0.013393773,0.19873047,5.630565,-0.04289684,5.9037657,0.4574221968650818,51,104448,122.62001167099879,104448
1000.0,-363.62456836999996,830,0.012300325,0.18325195,5.5768104,-0.043580282,10.722055,0.29147934913635254,52,106496,125.08649834899916,106496
1000.0,-355.90305313,832,0.013348994,0.19472656,5.5393457,-0.04147742,7.2394857,0.5452829897403717,53,108544,127.54699720299868,108544
1000.0,-346.75315393,833,0.017191673,0.24506836,5.5090756,-0.04831347,9.600176,0.15402621030807495,54,110592,130.00447342400003,110592
1000.0,-338.73926125,831,0.014675615,0.21499023,5.50665,-0.046643227,14.303678,0.5287774801254272,55,112640,132.469442616999,112640
1000.0,-331.15179672,824,0.011536826,0.16728516,5.4824476,-0.042583756,15.259349,0.45898544788360596,56,114688,134.9545564659984,114688
1000.0,-322.13526294999997,825,0.02117791,0.28647462,5.427919,-0.053025015,5.480899,0.3808191418647766,57,116736,137.43727289199887,116736
1000.0,-315.21150324999996,826,0.011811962,0.18017578,5.3658233,-0.044165716,11.170367,0.3798465132713318,58,118784,139.9150137839988,118784
1000.0,-308.40698455,832,0.0115741,0.1671875,5.3252897,-0.039462816,17.96778,0.3229179382324219,59,120832,142.37732493299882,120832
1000.0,-300.59632322,835,0.011546064,0.16625977,5.2931128,-0.03989112,16.87221,0.401800274848938,60,122880,144.8281039379999,122880
1000.0,-295.89101344999995,827,0.014148653,0.20517579,5.2562857,-0.043232057,12.21596,0.37508857250213623,61,124928,147.3043355459995,124928
1000.0,-288.9304848,833,0.016526353,0.23959962,5.223555,-0.04759203,9.302128,0.354774534702301,62,126976,149.76254668,126976
1000.0,-278.49823775,834,0.013889752,0.20771484,5.2118387,-0.04658339,12.371571,0.28161317110061646,63,129024,152.21811879300003,129024
1000.0,-274.03394299,825,0.015313851,0.22578125,5.190548,-0.042251598,18.706896,0.3400879502296448,64,131072,154.69852736599933,131072
1000.0,-269.08189857,834,0.013636062,0.20205078,5.12573,-0.04365029,15.901159,0.4100443720817566,65,133120,157.15266674399936,133120
1000.0,-262.30614386,833,0.021945935,0.2909668,5.062089,-0.051609553,6.3603635,0.27796441316604614,66,135168,159.61054127999887,135168
1000.0,-257.68156201,835,0.015979813,0.23232421,5.0231714,-0.048145913,9.734939,0.24646717309951782,67,137216,162.0621718729999,137216
1000.0,-252.76072197000002,831,0.016417237,0.24433593,5.002547,-0.049348928,9.287051,0.5069068670272827,68,139264,164.52697477199945,139264
1000.0,-246.26004759000003,829,0.016238332,0.23198242,4.96633,-0.04722362,10.858885,0.46693944931030273,69,141312,166.99664325199956,141312
1000.0,-238.97366485000003,828,0.01857156,0.26450196,4.937579,-0.04937319,9.420019,0.38052451610565186,70,143360,169.4688351269997,143360
1000.0,-234.33206881,828,0.015872354,0.23369141,4.91759,-0.048879676,10.459589,0.2513483762741089,71,145408,171.94024705799893,145408
1000.0,-230.34166674,832,0.017593544,0.24882813,4.894448,-0.047749106,11.138939,0.43898022174835205,72,147456,174.39999114700004,147456
1000.0,-223.79089683,829,0.018026501,0.25517577,4.8597064,-0.04808344,7.5683784,0.42759543657302856,73,149504,176.87021220699899,149504
1000.0,-218.60940823,821,0.019269088,0.28266603,4.837245,-0.053712666,8.09652,0.5046359896659851,74,151552,179.36507332699875,151552
1000.0,-212.15113897999998,824,0.014865994,0.21645507,4.8014693,-0.049408995,10.082043,0.32245779037475586,75,153600,181.8500051129995,153600
1000.0,-204.94498331,839,0.011632516,0.17915039,4.7681594,-0.038675122,14.585289,0.38029831647872925,76,155648,184.28920156200002,155648
1000.0,-199.99898120999998,834,0.015320232,0.22006837,4.730445,-0.045015298,11.648256,0.37499529123306274,77,157696,186.74409498599925,157696
1000.0,-194.79763574,839,0.027239272,0.33447266,4.671815,-0.056024164,5.6310506,0.4223487377166748,78,159744,189.18335503799972,159744
1000.0,-189.23880692,833,0.016521934,0.24003907,4.6300592,-0.046725146,13.453659,0.5209530889987946,79,161792,191.64102210300007,161792
1000.0,-183.60160135999996,837,0.019841496,0.27304688,4.5966144,-0.048924126,7.848323,0.45995187759399414,80,163840,194.08784649099834,163840
1000.0,-178.62624271999996,833,0.017626353,0.2512207,4.5732517,-0.05127884,8.381876,0.37299269437789917,81,165888,196.54426978999982,165888
1000.0,-173.88683097999998,814,0.015458641,0.22416992,4.5478315,-0.044842012,12.508451,0.32879889011383057,82,167936,199.06041223699867,167936
1000.0,-169.78575978,824,0.017909795,0.2607422,4.5095334,-0.05058506,10.192006,0.35083645582199097,83,169984,201.54457865899894,169984
1000.0,-159.76077409,758,0.018782096,0.2638672,4.489593,-0.05193623,12.164567,0.4610711336135864,84,172032,204.24602774999948,172032
1000.0,-154.50556528000004,779,0.018968351,0.26660156,4.464552,-0.05107199,11.872674,0.49346911907196045,85,174080,206.87454743099988,174080
1000.0,-147.81200322,790,0.019392593,0.2824219,4.4368496,-0.05169617,9.143234,0.39347124099731445,86,176128,209.46730878999915,176128
1000.0,-142.10538463999998,807,0.01501368,0.21499023,4.429359,-0.046010025,18.03412,0.5002166926860809,87,178176,212.0050994839985,178176
1000.0,-136.61169735000001,806,0.029802438,0.35341796,4.383957,-0.059534628,7.8879957,0.4608670473098755,88,180224,214.54557087399917,180224
1000.0,-132.42967435999998,811,0.021246154,0.28847656,4.3117847,-0.04877474,10.052188,0.3583301305770874,89,182272,217.06854561099863,182272
1000.0,-125.36047464,801,0.022320846,0.29555663,4.263008,-0.051700063,14.678189,0.5405397415161133,90,184320,219.62286118799966,184320
1000.0,-119.90107896,817,0.014898568,0.21679688,4.2349977,-0.043217707,22.219143,0.48718297481536865,91,186368,222.12732882899945,186368
1000.0,-117.19640228,824,0.025272766,0.32319337,4.20506,-0.054471783,10.035526,0.47408491373062134,92,188416,224.61336804299935,188416
1000.0,-111.74622292,818,0.0244142,0.317334,4.135904,-0.052491605,9.961172,0.46822506189346313,93,190464,227.1172298349993,190464
1000.0,-104.7614111,822,0.016110973,0.2298828,4.082719,-0.047832474,17.096498,0.45487457513809204,94,192512,229.6086410859989,192512
1000.0,-102.51615070000001,817,0.015589018,0.22333984,4.050318,-0.048010644,14.660437,0.3949781656265259,95,194560,232.1134864179985,194560
1000.0,-97.22952687000002,816,0.04174746,0.42685547,3.955619,-0.057418853,9.148031,0.5083061158657074,96,196608,234.62375805899865,196608
1000.0,-94.68557262999998,829,0.013252485,0.19677734,3.9092927,-0.0417436,18.817404,0.44936466217041016,97,198656,237.09340644799886,198656
1000.0,-90.23926937999998,815,0.040261097,0.4176758,3.874831,-0.055926163,8.10961,0.22783994674682617,98,200704,239.60513897999954,200704
1000.0,-85.57081999,816,0.015440436,0.22929688,3.8510716,-0.04743572,19.873524,0.47198551893234253,99,202752,242.11560493599973,202752
1000.0,-80.86640638,816,0.02503937,0.30908203,3.8227055,-0.049478896,16.473007,0.5053216516971588,100,204800,244.62580750799862,204800
1000.0,-78.25249575,824,0.013788404,0.2121582,3.7745125,-0.04393234,22.114841,0.49196141958236694,101,206848,247.1110433019985,206848
1000.0,-73.29233217999999,818,0.027685782,0.33071288,3.7351964,-0.051416744,16.179766,0.43152421712875366,102,208896,249.61294124199958,208896
1000.0,-66.86029792999999,822,0.01717979,0.23808594,3.6890156,-0.047676485,16.595924,0.4469301700592041,103,210944,252.10270933599895,210944
1000.0,-60.62665182,818,0.04020786,0.41743165,3.653796,-0.056592863,9.538023,0.2619010806083679,104,212992,254.60508274099993,212992
1000.0,-49.326052600000004,819,0.020819807,0.28530273,3.6401973,-0.046898667,18.177507,0.43013495206832886,105,215040,257.10483072399984,215040
1000.0,-43.43569684999999,822,0.018372785,0.2538086,3.610368,-0.047462188,14.208971,0.4388256072998047,106,217088,259.59496909099835,217088
1000.0,-38.10561747999999,813,0.016248506,0.23222657,3.5797825,-0.045023605,15.420438,0.464921236038208,107,219136,262.11261712399937,219136
1000.0,-30.25641487,810,0.020036206,0.2758789,3.5310254,-0.04856105,17.300356,0.40757685899734497,108,221184,264.6404340559984,221184
1000.0,-25.861509909999995,819,0.027125169,0.3409668,3.443208,-0.056245018,15.098239,0.06968706846237183,109,223232,267.14167213699875,223232
1000.0,-19.149722710000002,811,0.023412302,0.30532226,3.3975422,-0.049357407,16.194675,0.4727126359939575,110,225280,269.6655418279988,225280
1000.0,-15.113343069999999,815,0.01607651,0.22915038,3.37612,-0.044778,18.608051,0.4721662402153015,111,227328,272.1789073869986,227328
1000.0,-10.528316340000002,816,0.035199847,0.37631837,3.3369298,-0.043558367,21.40283,0.5716924667358398,112,229376,274.6888858149996,229376
1000.0,-2.1181467100000013,826,0.02861618,0.3416504,3.2848592,-0.046942323,14.354421,0.28585368394851685,113,231424,277.16793698999936,231424
1000.0,5.1813894099999995,810,0.023540875,0.3074707,3.2526956,-0.047242764,18.813442,0.3944965600967407,114,233472,279.6943639869987,233472
1000.0,10.748216379999999,821,0.011167066,0.16450195,3.2247505,-0.03941317,29.726294,0.5682340860366821,115,235520,282.18798334999883,235520
1000.0,15.264080689999998,820,0.01815388,0.2607422,3.1995902,-0.048991952,24.17613,0.4807509183883667,116,237568,284.68345183899874,237568
1000.0,20.896093099999998,816,0.027806193,0.33862305,3.1799707,-0.051210552,15.133911,0.33324921131134033,117,239616,287.19293568600006,239616
1000.0,25.289006809999997,814,0.040300876,0.4120117,3.1491,-0.042316433,14.108861,0.28839027881622314,118,241664,289.708495380999,241664
1000.0,30.795934369999994,816,0.025297472,0.32294923,3.1337616,-0.048814867,20.601395,0.33162248134613037,119,243712,292.21621904899985,243712
1000.0,38.940043159999995,818,0.029191438,0.34624022,3.1004121,-0.04849001,19.357273,0.4921131730079651,120,245760,294.718868386999,245760
1000.0,44.833766749999995,819,0.015365441,0.22583008,3.0622656,-0.042974256,25.354961,0.5072267353534698,121,247808,297.21880422999857,247808
1000.0,51.28926592,810,0.041732214,0.42143553,3.0379426,-0.05415898,15.509787,0.27632004022598267,122,249856,299.747554775,249856
1000.0,58.52301751,813,0.021839928,0.29736328,3.0123105,-0.04926621,17.676588,0.49561071395874023,123,251904,302.2651846680001,251904
1000.0,64.75511829999999,816,0.0391775,0.40776366,2.9757805,-0.04819133,16.914835,0.5073413252830505,124,253952,304.7739292649985,253952
1000.0,75.65254334000001,813,0.033514965,0.37890625,2.944564,-0.05233386,19.203762,0.3471769094467163,125,256000,307.29310426199845,256000
1000.0,82.62053906999999,820,0.028666401,0.3466797,2.9203935,-0.050243296,18.177858,0.4023716449737549,126,258048,309.78927693100013,258048
1000.0,89.91307136000002,823,0.0142880455,0.2043457,2.8978076,-0.03966542,22.993107,0.49559247493743896,127,260096,312.27584665999893,260096
1000.0,96.43696692000002,818,0.025225913,0.3157715,2.8780468,-0.043259304,22.041958,0.5705235302448273,128,262144,314.7786634699987,262144
1000.0,102.88154195000003,820,0.03528642,0.39003906,2.8385546,-0.045773648,20.67,0.3408222794532776,129,264192,317.27659467099875,264192
1000.0,112.32217925,823,0.025124341,0.32075197,2.8106654,-0.049053475,19.782679,0.33822232484817505,130,266240,319.76524044599864,266240
1000.0,119.46964367000001,821,0.030544285,0.3539551,2.7804863,-0.056759614,19.139843,0.23239517211914062,131,268288,322.25790707099986,268288
1000.0,129.12871619999999,828,0.026493067,0.33847657,2.729153,-0.05243919,21.252117,0.26521193981170654,132,270336,324.7312531689986,270336
1000.0,134.05186272,821,0.01567206,0.2274414,2.6691866,-0.047932878,20.47473,0.4764970541000366,133,272384,327.22551595000004,272384
1000.0,140.44572444999997,820,0.043336615,0.42929688,2.609217,-0.0531983,13.819407,0.18876570463180542,134,274432,329.7222310069992,274432
1000.0,147.1030481,826,0.020407986,0.28164062,2.565538,-0.046369415,18.112852,0.4306679368019104,135,276480,332.2011379729993,276480
1000.0,154.00778154,827,0.028445568,0.34101564,2.5330698,-0.053859435,17.605238,0.21720904111862183,136,278528,334.676065059999,278528
1000.0,161.96891422,833,0.030207127,0.35371095,2.5010333,-0.05291788,22.246565,0.35922449827194214,137,280576,337.13253771499876,280576
1000.0,169.80701194999997,818,0.019502765,0.2706543,2.4496806,-0.04781566,20.743298,0.47511690855026245,138,282624,339.63566749599886,282624
1000.0,173.82992177,825,0.03336668,0.36826172,2.4071066,-0.04552039,22.615313,0.5657106637954712,139,284672,342.11701966299916,284672
1000.0,180.04537893999998,827,0.029783513,0.34467775,2.3482897,-0.04650894,20.158134,0.4507940411567688,140,286720,344.5919022099988,286720
1000.0,185.87542828999997,809,0.0219738,0.2881836,2.3072612,-0.04776395,29.55654,0.7124188840389252,141,288768,347.1233589229996,288768
1000.0,194.08698813000004,821,0.039534222,0.41479492,2.2614112,-0.054798733,17.5825,0.26100456714630127,142,290816,349.61740542499865,290816
1000.0,200.37306762,815,0.01831685,0.26171875,2.2221537,-0.04558494,27.500021,0.5447431206703186,143,292864,352.1307817829984,292864
1000.0,208.91308225999998,819,0.045175694,0.43754882,2.1731935,-0.05090072,21.94933,0.27561771869659424,144,294912,354.629952203999,294912
1000.0,218.05656516999997,830,0.038912583,0.40791017,2.1102397,-0.056123156,23.001537,0.28228676319122314,145,296960,357.09614323999995,296960
1000.0,231.93187235000002,830,0.017937822,0.25478515,2.0737073,-0.044583675,28.572071,0.541393518447876,146,299008,359.5642385969986,299008
1000.0,238.79171177,824,0.044704214,0.43095702,2.0340962,-0.05558756,19.974745,0.08792001008987427,147,301056,362.0481231099984,301056
1000.0,247.4610091,811,0.036134068,0.39189452,1.9922373,-0.056983836,24.843788,0.12999248504638672,148,303104,364.57381813199936,303104
1000.0,250.57783074000002,815,0.0132753,0.19892578,1.9722773,-0.040291842,26.925537,0.6255095601081848,149,305152,367.0866302429986,305152
1000.0,257.67883335000005,825,0.013040805,0.190625,1.9524107,-0.04163354,33.28567,0.6118834018707275,150,307200,369.56891689299846,307200
1000.0,262.6485549000001,817,0.018287886,0.26333007,1.9261677,-0.04997856,24.050411,0.49904191493988037,151,309248,372.07522084799893,309248
1000.0,268.04207031000004,818,0.03920879,0.40200195,1.884145,-0.051148288,21.585232,0.4111894369125366,152,311296,374.5775816869991,311296
1000.0,274.04955270000005,815,0.028899372,0.34760743,1.8309921,-0.052545708,18.571388,0.41748046875,153,313344,377.08893967399854,313344
1000.0,277.72830711,822,0.030611178,0.36342773,1.7779967,-0.053589415,24.618528,0.48587048053741455,154,315392,379.57896766499834,315392
1000.0,285.04130523000003,826,0.042617846,0.42919922,1.7545458,-0.048673484,19.885824,0.266099214553833,155,317440,382.05782090699904,317440
1000.0,291.32391759,818,0.047856126,0.4432129,1.6979586,-0.054353744,23.674883,0.20042824745178223,156,319488,384.56076742000005,319488
1000.0,296.7146347099999,823,0.016627666,0.24536133,1.6745579,-0.047180686,23.793898,0.5274108052253723,157,321536,387.0480994619993,321536
1000.0,302.68295165,817,0.027668208,0.3330078,1.6598537,-0.046309203,25.721731,0.581773042678833,158,323584,389.5528614399991,323584
1000.0,309.79364083999997,823,0.04580838,0.4334961,1.6319577,-0.049081575,30.317524,0.37450695037841797,159,325632,392.0395589639993,325632
1000.0,316.55218786999995,826,0.040103957,0.40620118,1.6110497,-0.04811374,18.136871,0.4909411072731018,160,327680,394.51910897199923,327680
1000.0,323.27430652,826,0.021945743,0.28520507,1.573625,-0.04720035,23.618698,0.7738430351018906,161,329728,396.99813701999847,329728
1000.0,323.39999098,822,0.04263242,0.40874022,1.5447031,-0.055763375,21.700974,0.8078023791313171,162,331776,399.49006327799907,331776
1000.0,329.6904052999999,828,0.047755674,0.45571288,1.4888581,-0.0570832,23.347797,0.30745571851730347,163,333824,401.96261461999893,333824
1000.0,336.53668367,826,0.03270476,0.37265626,1.4301007,-0.056586396,22.995266,0.19522333145141602,164,335872,404.4399965859993,335872
1000.0,345.41834869999997,814,0.032173496,0.3650879,1.3947355,-0.048344035,23.789494,0.3599867820739746,165,337920,406.9543568359986,337920
1000.0,349.75480812999996,820,0.022519195,0.29672852,1.3715465,-0.04430297,41.644775,0.5270035266876221,166,339968,409.45195125600003,339968
1000.0,352.8798678499999,818,0.012367525,0.18100587,1.3550483,-0.04084298,38.006668,0.615513265132904,167,342016,411.9550086529998,342016
1000.0,355.2037383199999,818,0.020343186,0.2791992,1.3415248,-0.052345507,30.104956,0.5926935970783234,168,344064,414.456609253999,344064
1000.0,361.2730129299999,822,0.020214472,0.27075195,1.3249259,-0.046335813,39.139736,0.5141220092773438,169,346112,416.94702770299955,346112
1000.0,367.2524111999999,821,0.021534497,0.2902832,1.3060482,-0.05178035,31.016897,0.5589449107646942,170,348160,419.44213683699854,348160
1000.0,368.38624785,820,0.017266983,0.24326172,1.2840765,-0.046665184,35.61128,0.6093166172504425,171,350208,421.9400657309998,350208
1000.0,370.43935664,829,0.02652869,0.33432618,1.2689917,-0.053545635,26.149723,0.5621323585510254,172,352256,424.40940227600004,352256
1000.0,375.80735740000006,818,0.04987104,0.4548828,1.2457259,-0.052529942,24.262842,0.4085909128189087,173,354304,426.91162719399836,354304
1000.0,378.77784439999994,823,0.086782575,0.5619629,1.1902837,-0.055128157,26.607784,0.2166743278503418,174,356352,429.40018747799877,356352
1000.0,384.51028499999995,822,0.030588552,0.37436524,1.1377757,-0.05289834,31.5592,0.35981982946395874,175,358400,431.89208327599954,358400
1000.0,390.30445571999996,815,0.025732925,0.31894532,1.1014869,-0.049793866,35.77176,0.5352698266506195,176,360448,434.4047514519989,360448
1000.0,394.31472387,820,0.040775616,0.40483397,1.0352322,-0.04678106,26.81214,0.5278366208076477,177,362496,436.900998875999,362496
1000.0,400.36756066000004,815,0.04649201,0.43466797,0.9703172,-0.03968495,32.790043,0.6648539900779724,178,364544,439.41357687599884,364544
1000.0,401.6764748699999,824,0.019853277,0.26503906,0.9213253,-0.044792097,32.555725,0.612657368183136,179,366592,441.89842453099845,366592
1000.0,404.7371976,810,0.05867197,0.4813965,0.878115,-0.057165634,29.836298,0.12160897254943848,180,368640,444.4245432959997,368640
1000.0,408.58227692,820,0.043160915,0.43476564,0.8413932,-0.049694143,24.14737,0.3756381869316101,181,370688,446.92176003999884,370688
1000.0,413.27525870000005,814,0.021491474,0.28828126,0.82184523,-0.045254063,29.508007,0.6185719668865204,182,372736,449.4381096319994,372736
1000.0,416.70239049999986,808,0.060829353,0.4916504,0.79864764,-0.047927503,24.87688,0.11830908060073853,183,374784,451.97061944300003,374784
1000.0,418.75358644999994,819,0.01489952,0.22197266,0.7776305,-0.04303474,36.237534,0.5862183570861816,184,376832,454.47085019099904,376832
1000.0,419.47273815999984,821,0.017680684,0.2523926,0.7624446,-0.04777454,33.76159,0.6551609039306641,185,378880,456.96396524400006,378880
1000.0,420.01839632999986,824,0.01768887,0.25073242,0.7524179,-0.047773127,32.13671,0.595048576593399,186,380928,459.44756080299885,380928
1000.0,422.30321841,819,0.07589102,0.5319336,0.7307448,-0.047226086,21.426281,0.03062605857849121,187,382976,461.94691656599935,382976
1000.0,429.72254187,817,0.05426811,0.47763672,0.67253745,-0.044959337,25.026142,0.23634207248687744,188,385024,464.4524347689985,385024
1000.0,431.10535424,813,0.031923294,0.36489257,0.6304141,-0.05331965,25.628345,0.6180435717105865,189,387072,466.9717695419986,387072
1000.0,435.37544481000003,815,0.032005735,0.36220703,0.59281695,-0.049451284,25.705994,0.4777543544769287,190,389120,469.4827976279994,389120
1000.0,440.42784560000007,814,0.06321464,0.50454104,0.5259606,-0.04840192,25.773855,0.2789078950881958,191,391168,471.99908348699864,391168
1000.0,444.42958003000007,814,0.0280386,0.3527344,0.49416733,-0.052205216,28.91151,0.5964497625827789,192,393216,474.514413805,393216
1000.0,445.99134483999995,812,0.033544853,0.370459,0.46193567,-0.054838914,30.631292,0.5134992599487305,193,395264,477.0350671749984,395264
1000.0,446.79716014999997,813,0.024066541,0.31591797,0.42653924,-0.05053699,30.459488,0.6168714463710785,194,397312,479.55344888799846,397312
1000.0,450.85742738,813,0.037380274,0.4055664,0.39467278,-0.052862722,30.010456,0.35773247480392456,195,399360,482.0704496929993,399360
1000.0,451.65278069999994,819,0.028086916,0.33330077,0.37922746,-0.052207213,30.972904,0.4943726658821106,196,401408,484.56894670199836,401408
1000.0,453.68873826000004,822,0.08824648,0.5644531,0.35083506,-0.045647696,26.35213,0.13243091106414795,197,403456,487.06062305399973,403456
1000.0,460.57054655,822,0.04421256,0.43222657,0.3182818,-0.04446887,25.145845,0.529566079378128,198,405504,489.5499427329996,405504
