approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
8.518703e-05,0.0,200.0,-1339.8915693999998,0.030621707439422607,459,1,1.4187592,-0.00023535894,2048,4.457953332996112,2048,33.498676
0.00019031293,0.0,200.0,-1258.8888652,0.431265652179718,528,10,1.42324,4.4903136e-06,20480,39.13678306299698,20480,32.1283
2.2391252e-05,0.0,200.0,-1211.39710582,0.6162358522415161,517,20,1.4262292,2.1716274e-05,40960,78.20697680299781,40960,34.699898
9.275519e-05,0.0,200.0,-1215.82039351,0.6633669137954712,589,30,1.4157989,0.0003142545,61440,116.79621756699635,61440,45.85386
0.0036966885,0.037231445,200.0,-1179.64188651,0.6086373031139374,542,40,1.413877,-0.0009497733,81920,154.54850898499717,81920,42.407684
0.0011055416,0.00048828125,200.0,-1249.3649450399998,0.5669181644916534,584,50,1.4223721,8.642825e-05,102400,190.39469646399812,102400,52.549366
0.0032842248,0.029052734,200.0,-1256.9993504000001,0.6037303507328033,559,60,1.4170372,0.0019825115,122880,226.7355393849939,122880,64.98269
1.8409642e-06,0.0,200.0,-1235.5067160800002,0.6043093502521515,548,70,1.4190676,-1.66979e-05,143360,262.92499795699405,143360,62.516533
0.00035474641,0.0,200.0,-1247.5840415,0.5127535164356232,566,80,1.4220672,-0.00022176167,163840,298.87308464399393,163840,74.09308
7.358598e-05,0.0,200.0,-1266.49641027,0.48228704929351807,574,90,1.4189838,0.00020371011,184320,334.53801732399734,184320,75.06509
4.631211e-05,0.0,200.0,-1249.44673054,0.4615336060523987,573,100,1.4182745,0.0002412532,204800,370.1983292429941,204800,108.06164
0.0003026249,0.0,200.0,-1233.64636772,0.28112518787384033,564,110,1.4173516,9.362695e-06,225280,405.69075053800043,225280,131.37729
2.9818563e-07,0.0,200.0,-1212.87102569,0.30571097135543823,562,120,1.4190484,-1.0298565e-05,245760,441.32053281999833,245760,144.08777
0.00050065655,0.0,200.0,-1231.5910929799998,0.19462352991104126,574,130,1.4179889,-0.00031406785,266240,476.6624761319981,266240,201.28635
0.0010179783,0.0007324219,200.0,-1253.90501852,0.2838090658187866,570,140,1.4207532,-0.0007289086,286720,512.568354336996,286720,245.06665
0.0005053464,0.0,200.0,-1232.27063647,0.25740694999694824,570,150,1.4231282,0.0010378795,307200,548.3704239419967,307200,326.79883
4.816995e-06,0.0,200.0,-1200.7405502899999,0.19914156198501587,560,160,1.4214064,0.00010046852,327680,584.0463443109984,327680,415.61685
2.8898423e-05,0.0,200.0,-1277.2726872800001,0.06944173574447632,573,170,1.4209913,-1.1104421e-05,348160,619.9841203510005,348160,661.9409
1.7164684e-05,0.0,200.0,-1238.4524721700002,0.06306284666061401,571,180,1.4219459,-4.143006e-05,368640,655.7676379769982,368640,1078.0072
1.5841759e-05,0.0,200.0,-1215.22730908,0.029096603393554688,573,190,1.4226958,-7.4313124e-05,389120,691.5286894269957,389120,2072.2305
1.2689466e-06,0.0,200.0,-1240.10181342,0.009661734104156494,572,200,1.4225962,-2.7378119e-06,409600,727.3127049289978,409600,4692.31
8.040213e-06,0.0,200.0,-1230.47394256,0.008032560348510742,588,210,1.4229703,-6.960254e-05,430080,762.9899890899978,430080,4055.0676
7.242317e-06,0.0,200.0,-1290.23269571,0.007027685642242432,574,220,1.4257442,5.8511505e-06,450560,798.8015488620003,450560,3457.3716
4.9748674e-06,0.0,200.0,-1256.94991862,0.006785035133361816,570,230,1.4256376,-1.8082908e-05,471040,834.6971258229969,471040,3638.548
1.2062623e-05,0.0,200.0,-1257.93744497,0.004492759704589844,573,240,1.4233435,-0.00012449845,491520,870.3800166159999,491520,3419.3699
8.311488e-06,0.0,200.0,-1241.66067516,0.0007849931716918945,568,250,1.4215891,0.00012739224,512000,906.2033513739952,512000,5109.1963
2.1635875e-05,0.0,200.0,-1226.95284211,0.002946317195892334,580,260,1.4233551,0.000109952816,532480,941.8379231500003,532480,3488.6
4.8067996e-05,0.0,200.0,-1215.34376955,0.0014600157737731934,577,270,1.424502,-0.0002758673,552960,978.1215774049997,552960,3245.9946
2.2399568e-05,0.0,200.0,-1212.4220211799998,0.0014376044273376465,560,280,1.4262384,2.8056282e-05,573440,1013.8328469549961,573440,3887.4082
1.7030194e-05,0.0,200.0,-1244.1264983800002,0.0022796988487243652,586,290,1.425524,-7.3566014e-05,593920,1049.3876369179998,593920,2963.8308
5.9815974e-08,0.0,200.0,-1245.10101005,0.0011821389198303223,574,300,1.426207,5.7280704e-06,614400,1084.2872429149938,614400,3708.2278
7.1560994e-06,0.0,200.0,-1243.6978854099998,0.0008876323699951172,577,310,1.4283746,9.474941e-05,634880,1119.132495095997,634880,3681.9905
