# {"t_start": 1557707788.6678703, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-171.533575,100,2.395014
-404.580563,131,2.653301
-63.678024,84,2.805923
-208.552455,147,3.103073
-474.272231,82,3.253863
-64.685232,105,3.451933
-110.488711,212,3.920965
-176.541283,129,4.173179
-361.904678,85,4.324359
-219.487064,203,4.768465
-173.367965,116,4.985816
-273.788104,111,5.184087
-412.026119,116,5.401452
-488.287884,192,5.815681
-318.695568,98,5.996372
-366.026846,129,6.254867
-143.554105,97,6.625828
-63.503906,80,6.76658
-105.501828,164,7.102446
-98.294659,101,7.288036
-219.094913,105,7.48461
-303.455133,115,7.710733
-176.072463,95,7.888359
-283.795059,117,8.115718
-75.956914,89,8.284389
-411.990738,106,8.487863
-384.736102,130,8.749686
-284.88155,97,8.93273
-273.30249,101,9.130773
-329.609958,111,9.343897
-413.796048,142,9.625732
-429.857787,145,9.926301
-497.201669,102,10.126622
-284.726389,128,10.377064
-240.426824,89,10.64584
-318.217054,87,10.80787
-361.308093,120,11.046949
-82.448852,79,11.192668
-86.629575,72,11.326123
-337.601773,113,11.546165
-170.54036,110,11.755022
-210.642009,134,12.010852
-251.912637,89,12.174589
-345.98323,108,12.386507
-92.316896,84,12.544637
-112.495981,68,12.672605
-380.902866,109,12.880016
-241.689752,86,13.038562
-261.196891,95,13.221245
-361.624739,92,13.393114
-188.459769,130,13.648834
-105.345606,119,13.884303
-257.171391,89,14.055107
-80.145429,96,14.234131
-84.032814,150,14.648279
-86.006417,78,14.795946
-296.8469,107,15.001087
-236.118862,139,15.281802
-432.21961,146,15.572766
-48.672805,82,15.727946
-340.409619,100,15.909989
-63.148686,84,16.06226
-80.671827,81,16.214508
-83.20624,77,16.357626
-157.725247,95,16.537501
-358.837324,127,16.791786
-184.251278,194,17.226221
-452.33999,125,17.473566
-362.612268,105,17.679154
-8.854257,151,17.978833
-279.20975,124,18.225036
-325.726748,113,18.445357
-413.64768,92,18.733511
-100.426436,165,19.080402
-466.533296,143,19.373927
-263.06061,97,19.554034
-335.175762,88,19.723356
-94.202194,142,20.012486
-230.54578,216,20.505285
-146.984755,122,20.756089
-147.330288,75,20.899293
-61.391435,128,21.153944
-58.644674,66,21.278791
-351.324707,113,21.493895
16.08524,96,21.68404
-528.177614,157,22.011257
-311.384927,145,22.299263
-329.757558,110,22.521134
