# {"t_start": 1557719649.7916532, "env_id": "HalfCheetah-v2"} 
r,l,t
-618.208791,1000,1.674715
-649.528308,1000,2.42006
-575.918314,1000,3.881208
-664.929913,1000,4.609973
-524.528208,1000,6.007488
-485.239791,1000,6.722908
-594.599976,1000,8.077613
-624.754311,1000,8.789098
-474.742574,1000,10.150815
-423.753408,1000,10.869413
-585.507963,1000,12.226534
-321.295855,1000,12.945994
-357.998933,1000,14.289873
-405.703572,1000,15.009636
-396.339163,1000,16.36463
-410.567488,1000,17.091223
-385.604758,1000,18.428811
-415.875738,1000,19.141652
-373.181862,1000,20.488538
-348.291379,1000,21.212211
-426.529165,1000,22.561322
-405.487696,1000,23.283139
-190.465999,1000,24.648814
-382.737102,1000,25.366575
-378.373624,1000,26.752681
-329.654683,1000,27.487046
-302.546626,1000,28.856905
-238.295337,1000,29.580666
-363.35745,1000,30.948349
-338.913822,1000,31.675194
-240.792643,1000,33.021342
-296.833429,1000,33.748453
-249.607272,1000,35.118183
-255.984076,1000,35.84598
-236.791796,1000,37.196321
-231.340375,1000,37.913205
-243.946175,1000,39.269716
-278.540472,1000,40.005585
-218.872454,1000,41.35733
-211.77113,1000,42.115162
-200.865262,1000,43.470549
-191.58971,1000,44.229682
-176.605658,1000,44.964784
-170.35963,1000,46.322525
-173.647294,1000,47.04832
-170.546618,1000,48.419943
-141.045358,1000,49.15484
-167.838429,1000,50.510795
-135.548693,1000,51.245753
-116.32081,1000,52.617804
-183.909235,1000,53.340021
-147.320717,1000,54.704642
-86.491342,1000,55.427497
-131.318129,1000,56.786721
-83.173103,1000,57.552529
-89.75952,1000,58.903706
-74.875347,1000,59.68844
-92.847826,1000,61.052169
-42.413941,1000,61.779956
-43.511528,1000,63.13811
-61.587023,1000,63.874052
-23.500182,1000,65.247274
-74.777064,1000,65.997628
-31.423874,1000,67.350924
-19.459968,1000,68.116957
53.312586,1000,69.544346
3.646344,1000,70.269006
61.515155,1000,71.635217
41.916939,1000,72.357208
77.509521,1000,73.718934
128.34229,1000,74.452643
