# {"t_start": 1557706414.45741, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-186.016253,83,2.14768
-293.706836,68,2.233222
-302.735479,73,2.32712
-436.240762,77,2.425302
-159.171084,106,2.565764
-174.810503,76,2.660969
-475.675204,116,2.820326
-278.824424,109,2.967206
-94.008851,141,3.165355
-17.793778,114,3.324529
-62.407903,101,3.455383
-386.784167,124,3.623808
-160.375474,73,3.717614
-285.27566,157,3.943665
-456.630069,84,4.050078
-193.962343,83,4.152853
-388.6937,102,4.282092
-469.609479,176,4.550535
-259.397751,109,4.695366
-121.781,85,5.055897
-290.698289,95,5.178452
-383.413308,152,5.395313
-112.441552,156,5.617344
-165.924377,114,5.763411
-130.507996,110,5.90972
-358.560517,153,6.127615
-201.088575,94,6.252908
-188.11766,121,6.418902
-287.89189,120,6.583286
-243.0933,92,6.704539
-97.33457,102,6.838587
-334.091341,121,7.004353
-475.914831,168,7.259532
-241.453237,78,7.360141
-85.610117,72,7.45003
-531.494583,97,7.580508
-243.318511,108,7.721654
-135.853773,149,8.018622
-189.521282,141,8.220037
-76.478276,114,8.37454
-44.781011,117,8.533314
-399.298028,119,8.696915
-450.694932,157,8.921871
-198.581883,117,9.081216
-239.745222,83,9.185007
-83.217692,78,9.284561
-353.25302,101,9.41459
-338.535104,103,9.55126
-87.756841,136,9.742571
-211.004032,507,11.100291
-89.53208,83,11.207406
-450.471969,102,11.339175
-10.983644,96,11.547216
-241.971909,153,11.765509
-14.969307,99,11.897731
-78.598481,106,12.038319
-207.759796,120,12.204656
-426.332913,116,12.36549
-227.904242,119,12.531867
-55.123909,130,12.715637
-142.107147,95,12.839702
-307.767136,113,12.989817
-163.911985,121,13.154447
-201.853551,67,13.237538
-211.171669,96,13.361201
-90.03257,77,13.45829
-315.126505,180,13.733309
-242.11253,118,13.890704
-125.299597,125,14.061329
-74.183015,103,14.197131
-61.647423,94,14.407946
-300.318041,102,14.54702
-348.841062,89,14.668668
-115.748997,137,14.872364
-204.980785,129,15.056724
-36.494412,139,15.252302
-118.562649,125,15.430786
-310.678352,112,15.582496
-212.344318,204,15.925805
-382.308177,107,16.064529
-173.103117,156,16.290347
-233.950604,141,16.490392
-373.842548,111,16.640306
-103.680086,75,16.735907
-343.998887,86,16.844749
-352.54485,100,16.973171
-121.518597,95,17.092295
-275.33914,89,17.290678
-430.11946,104,17.426752
-70.248826,76,17.52073
-238.60019,91,17.64001
-76.493335,83,17.744231
-257.723161,93,17.865666
-75.495147,160,18.096947
-336.835158,134,18.287442
-168.666326,131,18.469383
-488.495827,126,18.640984
-317.397585,91,18.756678
-202.173511,131,18.943482
-118.601326,87,19.052836
-260.389368,120,19.213473
-177.198938,120,19.369022
-255.362959,102,19.503593
-297.089742,192,19.794074
-109.074522,87,19.904024
-63.937607,104,20.039464
-453.551564,154,20.350492
-443.699857,86,20.465091
-369.494488,119,20.629615
-52.113788,83,20.7409
-390.136289,136,20.927979
-76.309383,105,21.067324
-253.37402,108,21.211964
-50.448711,122,21.381331
-57.84007,71,21.468959
-218.66356,103,21.607904
-304.405625,135,21.793627
-96.285893,97,21.921972
-93.990457,90,22.034482
-30.100723,79,22.135961
-72.530928,70,22.224453
-78.510585,102,22.364427
-300.451646,92,22.482661
-87.969827,149,22.697368
-582.701464,146,22.907436
-181.448089,100,23.121422
-262.0758,107,23.263611
-67.575293,123,23.431538
-37.515542,72,23.520613
-322.648754,113,23.674015
-274.507633,133,23.864134
-115.463079,95,23.983248
-94.702794,232,24.378395
-382.826467,83,24.482289
-75.200282,252,24.924729
-64.799645,75,25.017605
-233.977581,133,25.195225
-309.389349,119,25.362475
-68.03295,66,25.442689
-374.233854,103,25.576051
-264.085002,99,25.700958
-76.338171,79,25.804981
-277.262525,145,26.095407
-111.327462,158,26.320028
-121.799942,106,26.464048
-352.598512,108,26.619383
-94.521899,127,26.796128
-351.44384,150,27.003443
-95.735795,147,27.208046
-168.242328,97,27.335923
-71.503361,134,27.528518
-196.29432,158,27.756027
-190.494098,125,27.925836
-311.958787,184,28.207518
-55.39831,110,28.353783
-102.238301,90,28.47054
-166.46211,73,28.560771
-105.657774,116,28.716529
-175.321843,121,28.960663
-142.883982,108,29.107582
-115.326947,133,29.293195
-165.866461,131,29.470543
-93.788053,93,29.5918
-91.637629,98,29.719842
-260.883084,85,29.829477
-324.036936,86,29.941046
-86.48323,138,30.131022
-127.189336,94,30.254738
-23.151648,117,30.418525
-223.278518,93,30.537219
-203.455297,112,30.682924
-82.674804,98,30.809037
-368.281466,91,30.928721
-159.934745,109,31.076473
-96.101818,71,31.165706
-94.024015,92,31.280115
-324.894878,100,31.412514
-60.462496,68,31.495104
-103.646027,120,31.739481
-78.985629,116,31.90071
-48.292793,125,32.068662
-419.45138,115,32.224447
-123.715173,73,32.319266
-325.282355,107,32.459228
-303.144377,97,32.586304
-334.120403,169,32.840369
-276.535414,72,32.933032
-202.345191,115,33.091658
-145.672619,157,33.3253
-305.114731,131,33.507827
-540.984143,107,33.651037
-73.184342,167,33.901754
-192.672174,138,34.095203
-204.187935,77,34.195218
-73.504559,84,34.307292
-193.776714,86,34.419311
-191.404865,71,34.50775
-136.11681,106,34.732754
-103.67041,114,34.888802
-51.454041,78,34.986053
-214.760148,136,35.178675
-73.590222,140,35.381661
-125.029804,158,35.617447
-60.421684,104,35.754353
-212.829905,100,35.881854
-94.866312,94,36.003632
-154.779203,85,36.113775
-483.844595,179,36.379839
-114.097338,106,36.520563
-540.261916,122,36.690456
-95.479439,73,36.781025
-66.201431,75,36.875921
-145.929618,114,37.025297
-83.911524,97,37.150111
-81.732322,92,37.26977
-87.333402,115,37.51062
-304.474333,93,37.63314
-81.930186,130,37.809137
-98.642573,93,37.92729
-63.533938,80,38.029351
-175.584448,152,38.248541
-77.473224,70,38.338249
9.129553,157,38.564772
-233.388049,99,38.690973
-126.36822,114,38.844342
-50.719178,113,38.992039
-253.20628,144,39.194458
-227.621209,138,39.383525
-150.122586,121,39.553836
-379.495173,139,39.747276
-181.885496,155,39.973433
-208.522048,130,40.152487
-95.440002,101,40.286898
-185.922316,101,40.507429
-355.671945,72,40.597369
-366.401681,181,40.875447
-429.229515,121,41.039878
-314.594501,130,41.217128
-194.39657,101,41.34969
-214.427128,113,41.503138
-74.521643,113,41.654709
-296.734057,84,41.764282
-66.001881,79,41.866289
-123.555331,73,41.957648
-309.147982,138,42.158867
-183.042653,103,42.299803
-58.858239,127,42.483098
-214.878921,156,42.725577
-432.227544,127,42.89751
-172.653267,120,43.060342
-317.442958,119,43.308356
-390.59053,133,43.49242
-37.103271,112,43.637859
-145.496986,137,43.825985
-240.410404,143,44.030676
-75.457119,73,44.121674
-54.48672,155,44.349452
-234.496835,171,44.613337
-602.45458,103,44.746121
-59.287053,117,44.908808
-165.63062,153,45.125466
-336.477938,246,45.538126
-91.805073,119,45.694665
-418.326301,119,45.854171
-276.665043,300,46.473338
-73.517053,107,46.624718
-142.983174,199,46.943889
-250.747806,96,47.069565
-202.730682,114,47.224217
-233.63311,101,47.35748
-622.383037,151,47.575779
-302.201867,92,47.695658
-388.558728,112,47.844732
-301.440023,98,47.974468
-383.358969,173,48.231108
-326.120067,86,48.342254
-91.038923,75,48.435788
-424.102626,122,48.600254
-98.444535,89,48.718207
-143.618377,155,48.935744
-252.84845,94,49.063042
-90.985665,113,49.210592
-366.830291,117,49.453781
-322.292373,88,49.56585
-378.106431,122,49.736435
-319.618909,101,49.868187
-338.488755,94,49.995399
-325.872395,121,50.165722
-125.310861,149,50.381455
-369.171603,138,50.568226
-99.967931,73,50.658523
-247.962903,129,50.825924
-196.974121,134,51.008037
-390.836359,83,51.11271
-408.212949,112,51.265817
-417.824928,98,51.391734
-148.454797,103,51.528463
-51.84698,73,51.618008
-475.79753,83,51.721767
-101.318752,88,51.834523
-302.012944,98,51.961132
-426.960123,122,52.214636
-315.306008,104,52.358088
-338.417722,110,52.508802
-46.705911,80,52.610418
-429.239128,95,52.733023
-205.925266,92,52.854412
-54.652505,82,52.958294
-122.105841,174,53.225058
-256.485064,175,53.492822
-324.488389,109,53.637329
-74.099849,76,53.730796
-114.707912,136,53.914795
-247.697918,111,54.06724
-265.830023,101,54.197406
-103.498068,125,54.366216
-95.347211,134,54.548587
-319.844949,105,54.684457
-88.229964,145,54.884725
-360.342908,110,55.111435
-77.116337,94,55.22792
-315.598661,109,55.370143
-352.260304,107,55.510161
-82.552301,90,55.625838
-306.165796,88,55.738168
-106.974411,110,55.880578
-369.062423,104,56.022296
-140.143987,156,56.234882
-278.582186,102,56.369107
-215.159764,120,56.534811
-56.225506,121,56.691323
-172.584719,85,56.798395
-101.429303,68,56.878646
-347.323972,129,57.058897
0.082794,117,57.217211
-261.588861,91,57.332741
-256.488876,115,57.478536
-110.461877,148,57.68815
-260.588319,119,57.929227
-122.718198,80,58.029327
-261.734398,100,58.162454
-73.926649,71,58.249235
-450.773591,121,58.415325
-196.524958,127,58.58796
-347.47863,114,58.739093
-164.265591,82,58.843478
-96.178117,127,59.010185
-318.647563,129,59.179753
-348.485964,90,59.293539
-206.483945,101,59.422986
-150.241204,74,59.514747
-102.185712,140,59.699347
-443.995803,82,59.799753
-85.380062,79,59.900082
-90.837669,130,60.070561
-98.333462,109,60.213323
-270.510602,92,60.328287
-410.111523,89,60.44422
-292.168613,99,60.655341
-265.799766,104,60.78671
-120.092623,99,60.912724
-236.079026,137,61.095043
-391.751795,91,61.20682
-74.72832,92,61.324796
-347.97441,107,61.466378
-253.308725,112,61.615398
-159.662667,87,61.722416
-586.78214,112,61.868504
-68.452468,71,61.956646
-235.156731,115,62.108548
-132.915124,136,62.296989
-463.486383,91,62.41458
-97.40728,115,62.559753
-110.93979,116,62.714034
-351.447484,134,62.899189
-323.223752,117,63.054523
-287.838165,96,63.176587
-362.869197,151,63.466492
-122.720178,79,63.559488
-344.866993,131,63.733229
-82.426895,79,63.830054
-38.230732,68,63.910426
-157.69501,58,63.978638
-166.348888,131,64.154623
-136.171759,69,64.239146
-202.176699,142,64.43612
-107.740597,80,64.534332
15.862165,175,64.790926
-79.539035,74,64.879683
-186.372418,113,65.027584
-133.531555,121,65.190276
-197.704756,98,65.316449
-65.838573,72,65.400918
-110.111544,72,65.49105
-86.327037,68,65.569636
-81.902741,87,65.676672
-89.111893,75,65.769322
-374.854165,119,65.928034
-150.27673,119,66.174081
-108.637415,65,66.25308
-190.381185,101,66.378706
-108.449308,114,66.52561
-102.613561,74,66.614924
-234.430125,119,66.771621
-422.985592,116,66.921934
