# {"t_start": 1557708031.1874447, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-91.706886,104,3.004663
-469.595952,163,3.476702
-387.472325,138,3.853974
-371.304084,116,4.167045
-288.110445,78,4.364341
-83.428426,107,4.63856
-483.312222,88,4.859527
-134.427337,88,5.082138
-477.874741,108,5.375371
-347.613478,104,5.642344
-130.605494,227,6.327068
-474.08145,89,6.557088
-466.471156,104,6.835836
-82.754699,71,7.013198
-242.222132,94,7.247557
-196.556799,97,7.49862
-274.861307,76,7.698613
-342.435063,81,7.903657
-252.92688,155,8.55652
-393.092368,134,8.929713
-220.444547,179,9.452798
-60.042939,130,9.813475
-71.887273,89,10.035765
-413.101357,82,10.245892
-49.474433,74,10.445333
-168.669345,157,10.873841
-44.064524,97,11.121309
-312.860684,137,11.47916
-435.494138,167,11.930132
-206.397872,112,12.216301
-394.924528,122,12.522583
-333.970713,107,12.799595
-299.131645,99,13.040746
-374.489453,85,13.268922
-473.829736,93,13.505153
-97.47898,91,13.731603
-374.942046,104,14.128393
-155.827049,99,14.385488
-341.415985,161,14.81873
-340.848791,146,15.201648
-395.059196,79,15.395137
-234.040668,134,15.74824
-77.763009,62,15.899547
-62.307167,102,16.159971
-161.945398,115,16.473097
-254.893963,110,16.754017
-120.809752,88,16.965982
-351.843383,141,17.322646
-73.200892,88,17.551391
-226.365993,189,18.085835
-135.190754,127,18.416415
-301.863386,129,18.750556
-51.77721,175,19.234307
-129.318703,107,19.647802
-354.314349,86,19.859248
-417.942088,148,20.271404
-185.980037,120,20.579486
-6.283206,119,20.902552
-500.177832,79,21.105879
-305.192733,94,21.345451
-213.989859,87,21.57634
-98.38095,76,21.767994
-105.185066,68,21.9372
-246.40366,121,22.250786
-261.766695,130,22.603124
-340.217996,92,22.833925
-158.988315,94,23.084475
-56.379537,89,23.31292
-59.939706,117,23.62023
-75.608258,141,24.002796
-398.383552,145,24.398926
-206.396241,110,24.692735
-330.417083,98,25.090806
-102.655635,92,25.344174
-358.291435,108,25.619628
-84.635294,84,25.844399
-202.673109,101,26.115551
-203.668188,79,26.310047
-176.798338,118,26.628085
-334.458596,90,26.848293
-130.643447,77,27.054864
-307.266397,103,27.325897
-130.154279,120,27.654308
-70.538593,106,27.926686
-322.621583,113,28.222189
-328.578129,106,28.510256
-418.798879,93,28.749113
-73.300494,117,29.047258
-196.811621,105,29.322672
-226.994775,139,29.699804
-293.401168,90,29.930899
-253.618905,71,30.112833
-576.109656,165,30.709244
-48.962245,124,31.044749
-555.506954,132,31.397207
-57.895233,95,31.632292
-325.708695,100,31.879534
-394.602391,105,32.153265
-327.663744,107,32.438416
-70.775206,73,32.61308
-125.863659,78,32.811083
-326.138512,163,33.279284
-74.912937,97,33.525596
-106.11683,111,33.828608
-188.963043,112,34.129734
-259.096708,206,34.744653
-147.816647,111,35.036564
