eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
89.12,-170.80687251999998,387,4.9508494e-06,0.0,2.7929657,4.7478214e-05,1751.6472,7.337331771850586e-05,180,368640,969.800844032,368640
87.07,-173.12825766000003,394,2.7794e-06,0.0,2.7935128,1.51095155e-05,956.03375,7.474422454833984e-05,190,389120,1022.390521106,389120
89.09,-184.18602668,382,8.082519e-05,0.0,2.794119,-0.00031237607,1807.0577,-0.0022590160369873047,200,409600,1075.417527397,409600
89.96,-172.39377316999995,383,4.7006997e-05,0.0,2.7926428,-0.00039292703,780.1226,-0.0005888938903808594,210,430080,1128.849909125,430080
87.49,-172.84026048000004,389,7.834278e-05,0.0,2.7919583,0.00013706305,1429.5454,-1.5735626220703125e-05,220,450560,1181.9828399900002,450560
82.52,-150.56628278,391,5.8955207e-05,0.0,2.7923496,-0.000403686,464.8551,-6.127357482910156e-05,230,471040,1234.8637298110002,471040
88.22,-168.40657470999994,388,5.9745027e-05,0.0,2.792914,-0.000411143,1112.0107,-1.2636184692382812e-05,240,491520,1287.7062272500002,491520
87.82,-180.76080810000002,382,8.20043e-06,0.0,2.7935462,0.00012614214,1812.2233,-0.0027037858963012695,250,512000,1343.3272196809999,512000
85.64,-184.12416522999996,387,4.5682827e-05,0.0,2.7918954,4.0243845e-05,1037.0902,-0.00375974178314209,260,532480,1396.157927189,532480
86.42,-175.37811127000003,389,9.9670484e-05,0.0,2.7903202,-0.0004939372,814.4897,8.225440979003906e-06,270,552960,1449.1439579089997,552960
84.71,-189.83850600999995,391,6.9522066e-05,0.0,2.7913122,-0.0002654086,1335.0879,-0.0007442235946655273,280,573440,1501.605069142,573440
82.92,-166.57232634,394,0.000103948645,0.0,2.7867398,-0.0005689233,624.81195,-6.020069122314453e-05,290,593920,1554.0174815630003,593920
84.58,-161.51148737000003,391,0.00046570328,0.00012207031,2.7883065,0.0002630787,1168.6008,-0.001171708106994629,300,614400,1606.4471081269999,614400
89.52,-181.11753112,384,7.241356e-05,0.0,2.7749689,-2.3768618e-05,667.7791,-0.00015485286712646484,310,634880,1659.5752751779996,634880
90.16,-184.71225832999997,389,0.00041886242,0.0,2.7689412,-0.00030497843,897.4888,-0.0004462003707885742,320,655360,1712.7383618070003,655360
92.68,-194.47197270999996,376,6.739172e-05,0.0,2.7616475,-5.893917e-05,1190.1948,-0.00038683414459228516,330,675840,1766.1321331240001,675840
92.85,-170.65869695,379,0.0033526688,0.03112793,2.7576885,0.00027089845,882.70044,3.2782554626464844e-06,340,696320,1819.9640305319995,696320
95.67,-190.26760589000003,384,4.4310334e-05,0.0,2.7539334,-0.000121113815,1166.7782,-4.0531158447265625e-06,350,716800,1873.6288729309995,716800
98.55,-180.48151796000002,385,3.208823e-05,0.0,2.747817,-0.00013859798,1029.35,-0.0002256631851196289,360,737280,1929.8290645350003,737280
94.82,-214.21792834000004,382,0.00018671091,0.0,2.7521684,-0.00068650045,1223.7947,2.5033950805664062e-06,370,757760,1983.5145388400001,757760
90.05,-188.34983831000005,380,0.008582633,0.12524414,2.7497356,-0.0009195368,1211.1726,1.9669532775878906e-05,380,778240,2040.6310181479998,778240
100.3,-206.23847014,374,9.456659e-05,0.0,2.7339804,-0.00047798568,1387.0723,0.0002135634422302246,390,798720,2095.050293678,798720
89.97,-168.78977039,386,5.638979e-05,0.0,2.738715,-0.00032949133,1390.4733,-5.960464477539062e-07,400,819200,2148.944869427,819200
88.98,-181.68537159,382,0.0004925032,0.0,2.7267766,-0.0008446573,1359.5002,-0.0001246929168701172,410,839680,2202.3082129560003,839680
95.57,-196.02117628,377,0.0007330769,0.00036621094,2.7183075,-0.00073335064,719.5409,-1.1920928955078125e-07,420,860160,2256.009667246,860160
92.29,-203.44079543000004,382,0.00022758769,0.0,2.723796,-0.00038437019,816.7294,-0.0002384185791015625,430,880640,2309.7821910159996,880640
88.82,-189.93960135999995,398,2.1343749e-05,0.0,2.7101414,-0.00026033446,1151.635,-1.537799835205078e-05,440,901120,2363.1295364169996,901120
83.22,-174.74352662,390,0.00047680817,0.0,2.707145,-0.0013628087,898.4603,2.9385089874267578e-05,450,921600,2415.1768035069995,921600
84.71,-167.37067295000006,384,0.0011506215,0.0024414062,2.694789,-0.00069008005,531.07855,-4.9114227294921875e-05,460,942080,2467.829109846,942080
98.66,-207.73252438000003,236,6.7807974e-05,0.0,2.6963527,-0.00024678942,1378.268,0.00035887956619262695,470,962560,2524.435100421,962560
91.03,-181.70572638000002,380,0.00018934619,0.0,2.6916401,-0.00026150257,797.7474,6.794929504394531e-06,480,983040,2579.758346968,983040
110.73,-218.71182001999998,374,0.00025222093,0.0,2.6906514,-0.00051843957,547.5127,2.384185791015625e-07,490,1003520,2637.811333606,1003520
92.9,-194.68834074000003,377,0.0005628195,0.0,2.6835325,-0.0012744482,1228.8464,0.0,500,1024000,2692.1440093859997,1024000
92.74,-189.71794624999998,382,0.00063383236,0.00024414062,2.676851,-0.0013540856,1201.6458,-2.2172927856445312e-05,510,1044480,2745.9864944309998,1044480
90.9,-166.66554272000002,384,0.0002010826,0.0,2.688295,-0.0007256884,884.9635,8.58306884765625e-06,520,1064960,2799.140774952,1064960
86.63,-178.41234305,386,7.438719e-05,0.0,2.6885583,1.3340061e-05,1237.4728,-5.233287811279297e-05,530,1085440,2851.7663178979997,1085440
104.01,-188.90900677999994,391,0.0017951095,0.0057373047,2.6863523,-0.00033293982,808.6744,-0.0002505779266357422,540,1105920,2907.6600865349997,1105920
86.87,-164.00580245000003,403,0.00039528013,0.0,2.6720393,-0.0010798823,1432.2019,-0.001499772071838379,550,1126400,2958.7548283230003,1126400
88.78,-182.08264183000003,398,0.0036155633,0.03186035,2.6737018,0.0022694867,1254.625,0.00021266937255859375,560,1146880,3009.761075752,1146880
91.95,-188.02407705,403,0.00019531227,0.0,2.6663013,-0.00043189197,1403.656,-2.3365020751953125e-05,570,1167360,3060.8031150379998,1167360
87.12,-178.58775673,405,0.00254122,0.021240234,2.6560612,-0.0013797467,684.61005,-1.1205673217773438e-05,580,1187840,3111.7511863249997,1187840
87.79,-172.27060838,437,0.0005792404,0.0,2.6541533,-0.0012607526,827.5732,-1.1920928955078125e-07,590,1208320,3160.3882975519996,1208320
88.75,-157.56589596,303,0.0024385122,0.028564453,2.64952,-0.000562605,1272.9318,0.012219607830047607,600,1228800,3209.2902931249996,1228800
79.69,-154.79202784,444,0.005118172,0.06921387,2.6384666,-0.0025395835,968.15094,-0.005148887634277344,610,1249280,3255.4547365900003,1249280
76.77,-147.39276774,444,0.0089402,0.13269043,2.626178,-0.0002319992,491.6384,-7.140636444091797e-05,620,1269760,3301.523066319,1269760
78.59,-179.31173668000002,442,2.1119831e-05,0.0,2.6322508,9.334413e-05,1120.3678,-5.9604644775390625e-06,630,1290240,3348.0470913550002,1290240
80.41,-155.60922387,448,0.008261225,0.12438965,2.630596,0.00043313633,597.5419,-2.2292137145996094e-05,640,1310720,3394.543762076,1310720
77.23,-153.48988854,486,0.006087502,0.08459473,2.6305683,-0.004466872,527.72546,-0.0002040863037109375,650,1331200,3439.4245330979998,1331200
74.66,-155.84563587,490,0.004067127,0.049682617,2.6205091,-0.0017745818,1366.9926,-2.7418136596679688e-06,660,1351680,3481.401601096,1351680
75.01,-149.86955485,489,0.00050167425,0.0,2.6176524,-0.0015145699,419.66824,-0.00013446807861328125,670,1372160,3522.947591191,1372160
72.62,-155.25197781999998,488,0.0010761581,0.0008544922,2.6226554,0.00058526744,583.2075,0.0003796219825744629,680,1392640,3564.628308295,1392640
75.28,-157.04401837,490,0.00038282515,0.0,2.6273708,0.0010696703,316.6629,-7.152557373046875e-07,690,1413120,3606.334671657,1413120
77.54,-162.62993014000003,487,0.0010618216,0.0018310547,2.6126983,0.00010392419,612.8175,0.000732719898223877,700,1433600,3648.27777588,1433600
81.4,-160.92781235,477,0.0031808384,0.029174805,2.613401,-0.0012272112,286.06485,-2.8848648071289062e-05,710,1454080,3690.6983977799996,1454080
83.72,-165.60890741,469,0.00032649635,0.0,2.6143656,-0.00086885295,869.5092,0.00020575523376464844,720,1474560,3733.862574601,1474560
87.03,-170.15050707999998,472,0.00041949458,0.0,2.6092484,-0.0014979505,754.7868,-0.0005009174346923828,730,1495040,3776.9334527019996,1495040
80.51,-159.02583748,490,0.0012105478,0.005493164,2.6123793,-0.0019990408,366.94098,-0.00018298625946044922,740,1515520,3819.722704178,1515520
85.37,-166.5043107,474,0.00033672765,0.0,2.613438,0.0005729081,1025.5865,0.0015020370483398438,750,1536000,3862.6970514110003,1536000
84.73,-170.91932072,489,0.0007175425,0.00048828125,2.6058931,-0.00048792106,695.0715,-0.05448448657989502,760,1556480,3905.6046791490003,1556480
82.62,-161.49799213,481,0.0011934002,0.0008544922,2.6057692,0.00049157575,675.2233,0.002635776996612549,770,1576960,3947.0830223749995,1576960
79.48,-155.29866706,487,1.3274918e-05,0.0,2.5966632,-5.6363977e-05,219.298,-3.5762786865234375e-07,780,1597440,3988.7912171390003,1597440
84.16,-166.92407454,491,6.39063e-05,0.0,2.5958133,-0.00021651856,1037.5319,-0.0005483627319335938,790,1617920,4030.2693701040002,1617920
82.73,-169.03795419,488,0.0012510176,0.0008544922,2.5930984,0.002088769,1304.8829,-0.0015747547149658203,800,1638400,4071.8662259850003,1638400
85.74,-162.27476026,484,0.005448714,0.07080078,2.5892801,-0.0035156687,739.8011,-1.2755393981933594e-05,810,1658880,4116.117951116001,1658880
82.7,-165.09943011,497,0.0013285086,0.0040283203,2.5802178,-0.0016763683,1401.8115,-1.0609626770019531e-05,820,1679360,4157.714167585,1679360
82.87,-163.81157425,510,5.8273014e-05,0.0,2.5766335,7.5208576e-05,570.1534,-4.9233436584472656e-05,830,1699840,4199.584562489001,1699840
82.46,-165.30667847,490,2.1475427e-05,0.0,2.5707755,0.00013637796,950.15985,-5.245208740234375e-06,840,1720320,4241.079666922,1720320
81.37,-176.64298325000004,489,0.0004031326,0.0,2.5672278,-0.001374498,471.2567,-2.384185791015625e-07,850,1740800,4282.509126822,1740800
80.83,-164.14475697999998,496,0.0042605666,0.05834961,2.564016,-0.0019441699,331.09933,-0.0002015829086303711,860,1761280,4323.906384491,1761280
75.84,-146.75961458,508,3.0899064e-05,0.0,2.5750084,-3.6791767e-05,678.4544,-1.9550323486328125e-05,870,1781760,4364.912151723,1781760
74.25,-143.76091110000002,503,0.0002014425,0.0,2.5726264,0.00037927082,661.91675,-0.001511693000793457,880,1802240,4405.249493605001,1802240
75.66,-157.35202609,506,4.4672528e-05,0.0,2.5722475,-0.00033680993,946.19617,0.000545799732208252,890,1822720,4445.693565653,1822720
74.98,-167.14893885,504,0.00023894108,0.0,2.5739648,-0.000709014,590.67096,-0.0002307891845703125,900,1843200,4486.00380009,1843200
70.34,-147.77989692999998,506,3.2559277e-05,0.0,2.5761998,-9.7637094e-05,369.16705,0.00024253129959106445,910,1863680,4526.116501348,1863680
73.66,-162.61230387,509,0.0049749464,0.06738281,2.5812116,-0.0042507956,439.19684,0.0,920,1884160,4566.133583452,1884160
75.19,-167.60058850999997,517,3.309742e-05,0.0,2.5856965,0.0002674617,605.4255,-2.6464462280273438e-05,930,1904640,4605.9977703429995,1904640
76.83,-150.7627678,523,0.00011934115,0.0,2.5802824,-0.0004983648,845.35535,-0.000970005989074707,940,1925120,4645.394162631001,1925120
79.25,-156.65727571000002,525,0.0019095552,0.011474609,2.57795,-0.0010431202,454.56982,-0.0006456375122070312,950,1945600,4684.346482683999,1945600
77.37,-146.34352445000002,558,0.003925711,0.041259766,2.5821571,-0.00050843233,755.46466,0.0012194514274597168,960,1966080,4721.418437644999,1966080
79.12,-165.05522119,554,0.00048294038,0.0,2.591647,0.0015763871,1012.3042,-1.3828277587890625e-05,970,1986560,4758.259644476,1986560
