# {"t_start": 1557707814.7937376, "env_id": "LunarLanderContinuous-v2"} 
r,l,t
-352.098963,92,2.388489
-388.88116,96,2.578793
-424.221053,113,2.811763
-456.611747,159,3.168188
-501.776303,96,3.3617
-228.051562,92,3.552705
-442.75514,82,3.715839
-508.439552,151,4.055659
-418.312494,98,4.255625
-196.850161,85,4.426869
-126.261061,106,4.647653
-114.102012,67,4.778711
-383.116267,112,4.997432
-176.108678,119,5.242077
-295.268241,90,5.425249
-429.592543,116,5.664175
-114.377469,109,5.89068
-108.203754,133,6.173081
-163.799883,223,6.933825
-179.595756,79,7.091132
-327.141308,88,7.270025
-269.857082,97,7.458497
-330.48328,88,7.629622
-243.942222,126,7.886797
-68.823195,84,8.056246
-164.352499,101,8.255589
-89.639323,95,8.455208
-102.843865,172,8.833787
-341.422582,168,9.202022
-56.815247,132,9.481784
-70.787764,77,9.633725
-59.31293,87,9.809113
-163.672581,104,10.01859
-60.092908,105,10.2329
-236.247224,127,10.49879
-70.018097,114,10.73658
-391.648933,96,10.927004
-135.334756,71,11.174869
-286.337677,89,11.358523
-269.026796,99,11.558824
-164.685143,162,11.912319
-46.234155,70,12.050761
-239.957531,99,12.249687
-266.965883,75,12.397395
-341.478474,116,12.628095
-297.594273,79,12.78176
-84.175557,74,12.924485
-43.148069,99,13.12378
-391.890436,85,13.291461
-83.222552,83,13.451419
-126.408606,157,13.782804
-356.141853,134,14.068798
-169.34758,157,14.399893
-86.78356,168,14.767041
-306.643562,102,14.975747
-162.483938,121,15.226152
-147.509782,428,16.650441
-62.618635,66,16.776619
-96.014794,137,17.058282
-297.851596,86,17.221253
-112.955808,121,17.460955
-257.096628,79,17.607286
-236.980503,159,17.953554
-36.742709,74,18.092117
-302.51457,135,18.38657
-328.608794,102,18.584822
-434.645757,145,18.940153
-192.728234,104,19.147533
-426.2826,141,19.447628
-277.139071,93,19.630818
-380.819435,104,19.841052
-331.163644,107,20.167896
-346.831004,90,20.344484
-244.529659,88,20.523612
-83.394982,115,20.764579
-104.92721,172,21.152328
-301.751044,125,21.418696
-377.375159,115,21.665653
-254.23318,164,22.065503
-5.812788,79,22.24617
-195.814687,94,22.448364
-332.610385,180,22.864132
-87.115952,87,23.037412
-101.032064,114,23.280523
-253.866849,155,23.62788
-257.744598,136,23.921507
-234.917688,142,24.237153
-107.747072,91,24.417945
-51.632291,88,24.591977
-333.034567,116,24.94545
-417.214639,88,25.126153
-250.66915,94,25.315812
-99.727406,152,25.654996
-156.804856,139,25.952909
-102.543642,83,26.119333
-96.057727,94,26.311163
-243.068588,117,26.570543
-563.340388,140,26.882867
-73.517475,109,27.112697
-73.594886,94,27.304088
-290.48361,135,27.599809
-267.503749,141,27.91271
-279.076187,111,28.146606
-47.73495,145,28.466539
-191.728574,80,28.63072
-393.525221,128,28.909284
-234.56971,103,29.244451
-442.646334,128,29.524806
-195.67049,144,29.848432
-129.080073,92,30.040239
-71.948836,106,30.261091
-338.363189,151,30.590204
-315.131601,182,31.00266
-281.854028,91,31.189626
-240.289937,110,31.41834
-53.739665,89,31.598051
-263.080303,120,31.860067
-185.779723,115,32.098254
-168.317497,70,32.234739
-213.743552,122,32.493088
-257.202088,111,32.734078
-213.862665,157,33.08313
-286.684413,78,33.247803
-259.318939,87,33.426975
-167.592108,153,33.881934
-312.004262,103,34.091794
-105.603067,61,34.211811
-186.838381,95,34.412277
-595.43218,139,34.712749
-69.494855,103,34.932344
-214.681209,159,35.298126
-310.104299,155,35.654136
-124.134193,97,35.85458
-352.71031,159,36.215445
-254.449918,122,36.477691
-411.902575,113,36.713093
-226.799538,120,36.969829
-248.1531,111,37.202853
-66.136924,98,37.405704
-366.269889,83,37.576531
-349.923622,112,37.810879
-59.169956,135,38.112024
-240.772782,103,38.43938
-384.213581,82,38.605257
-136.948049,111,38.837119
-315.532766,90,39.021854
-217.680723,101,39.233227
-404.731807,95,39.434453
-51.189117,76,39.585993
-576.78924,136,39.91712
-234.828135,95,40.119646
-72.614478,79,40.280167
-221.160328,93,40.474034
-138.441385,131,40.757215
-349.425905,129,41.032959
-50.828225,121,41.289769
-218.56849,106,41.509566
-90.926815,81,41.675852
-133.217251,123,41.941713
-477.015223,100,42.157298
-117.845696,106,42.391336
-93.142021,102,42.737442
-90.58278,70,42.891597
-418.054937,101,43.133836
-56.276363,77,43.295454
-172.368622,95,43.503985
-180.878807,91,43.695987
-189.649974,143,44.015615
-328.713829,108,44.241567
-205.439256,123,44.514769
-294.191161,83,44.688103
-317.026207,152,45.040542
-419.075482,151,45.376895
-208.066463,86,45.552766
-290.560438,110,45.787827
-234.632721,122,46.047497
-411.201833,87,46.224369
-421.934086,124,46.502212
-332.026692,87,46.687635
-303.754827,101,46.896766
-266.867427,100,47.105357
-104.46279,80,47.388053
-212.820497,90,47.581256
-489.026523,101,47.801213
-216.528561,118,48.063166
-561.383761,128,48.356393
-240.007557,82,48.529561
-52.567615,78,48.686663
-14.811102,99,48.90544
-116.638868,81,49.067937
-366.940088,151,49.400147
-156.16129,120,49.658206
-448.206038,102,49.87988
-226.795041,105,50.099834
-204.723643,91,50.287437
-58.845642,105,50.510352
-401.458818,78,50.668317
-471.623213,94,50.864713
-195.170126,112,51.104346
-318.440579,120,51.358724
-187.161592,152,51.819308
-107.538706,133,52.124159
-324.490414,82,52.297768
-125.050766,100,52.506065
-343.246634,107,52.732189
-84.463014,95,52.935216
-317.964834,89,53.121528
-202.371366,108,53.34347
-183.78086,122,53.612748
-259.605656,95,53.809106
-484.447043,161,54.174094
-232.784644,102,54.389053
-266.160373,100,54.602323
-53.613266,99,54.819577
18.078567,107,55.053438
-291.999342,87,55.231095
-127.740588,196,55.724084
-437.11926,106,55.954496
-380.703389,125,56.234812
-104.73888,91,56.550329
-270.115037,130,56.833774
-70.628676,137,57.135859
-217.37297,105,57.352628
-56.076885,67,57.490341
-192.271121,115,57.74502
-302.736109,101,57.95925
-210.900622,117,58.214612
-36.432178,150,58.557387
-252.720425,89,58.743126
-305.79169,143,59.067842
-368.970532,126,59.353726
19.312498,104,59.578282
-211.420155,128,59.863938
-350.772259,132,60.169846
-357.579461,112,60.410224
-216.484673,104,60.63113
-140.838501,91,60.824255
-414.944188,110,61.176054
-542.922292,131,61.461632
-41.370291,116,61.712598
-95.186196,159,62.073112
-403.630889,96,62.281482
-513.011343,140,62.591489
-441.545598,160,62.950405
-256.619628,132,63.235209
-67.374864,132,63.522122
6.159375,97,63.72695
-410.05432,90,63.913309
-409.350081,189,64.373632
-70.315938,94,64.572596
-71.702157,73,64.725094
-272.727668,153,65.085283
-74.630306,78,65.243948
-45.513865,93,65.44005
-227.295962,93,65.753695
-35.731892,129,66.039479
-282.634321,86,66.225257
-394.203686,93,66.414509
-195.910183,168,66.819531
-156.816208,152,67.162849
-172.042977,135,67.456949
-144.005386,141,67.780984
-461.958276,169,68.18252
-493.067175,157,68.538438
-91.416406,78,68.690797
-136.395902,110,68.936049
-301.635863,92,69.136316
-96.430308,108,69.373048
-296.70802,103,69.589375
-232.033539,145,69.932161
-257.761843,142,70.36334
-340.543129,98,70.577823
-150.622626,90,70.770188
-331.965735,148,71.128637
-58.322755,137,71.4304
-98.991782,150,71.775356
-107.70614,110,72.012946
-26.953893,76,72.164507
-79.396726,126,72.443811
-87.155794,174,72.853665
-247.171122,140,73.173561
-350.375139,99,73.38837
-106.122528,151,73.737924
-166.283687,92,73.926324
-271.250112,156,74.283018
-86.47637,107,74.506369
-88.66947,109,74.733224
-492.462759,179,75.288582
-128.833984,140,75.600221
-207.109423,133,75.896909
-93.392314,114,76.149853
-263.616026,173,76.540178
-99.740236,174,76.952213
-48.653467,83,77.120817
-324.502537,416,78.598541
-508.141104,113,78.845618
-6.16426,78,79.007219
-119.64033,127,79.295556
